Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,155,0.006062375345537739,0.15702615678310394,0.1509637798032453,21.497673940238283,,True
1,train,IVV,155,0.00605968544560094,0.15702615678310394,0.1509664697031821,21.501522864642173,,True
2,train,SPY,155,0.00603919183054278,0.15702615678310394,0.15098696331824027,21.498473510386194,,True
3,train,VTI,155,0.005858136761573053,0.15702615678310394,0.15116801838720997,21.721823001723692,,True
4,train,QQQ,155,0.008012108648976972,0.15702615678310394,0.14901404649980607,20.453324778081292,,True
5,train,VEA,155,0.003416182533387215,0.15702615678310394,0.15360997261539583,21.63590506248042,,True
6,train,VUG,155,0.007405800588669315,0.15702615678310394,0.14962035456011372,20.701382562475374,,True
7,train,GLD,155,0.005459472440904186,0.15702615678310394,0.15156668270787885,18.714474628388853,,True
8,train,IEFA,155,0.0033528204887144026,0.15702615678310394,0.15367333466006863,21.480330479619383,,True
9,train,VTV,155,0.004776412440884498,0.15702615678310394,0.15224974270789854,21.857302573893417,,True
10,train,LMT,155,0.006312885592060704,0.15702615678310394,0.15071326955672235,19.26735706522377,,True
11,train,MAR,155,0.007780442699309318,0.15702615678310394,0.1492457124494737,20.653021156865954,,True
12,train,MCHP,155,0.008228865746528872,0.15702615678310394,0.14879728940225417,19.663195295793777,,True
13,train,MDLZ,155,0.0046493257245709815,0.15702615678310394,0.15237682942421205,19.14204767642234,,True
14,train,MSI,155,0.010163946690097932,0.15702615678310394,0.1468622084586851,18.99982435439096,,True
15,train,NCLH,155,0.0053273327888980985,0.15702615678310394,0.15169882235988494,15.320074369025852,,True
16,train,NDAQ,155,0.00749388087180353,0.15702615678310394,0.14953227427697952,19.240665217464578,,True
17,train,NI,155,0.00395884475400371,0.15702615678310394,0.15306731039477933,19.105278794669132,,True
18,train,NTAP,155,0.006137442204260057,0.15702615678310394,0.15088871294452297,19.466892087941265,,True
19,train,NVR,155,0.010777954901418378,0.15702615678310394,0.14624820024736465,18.608744993217307,,True
20,train,NWSA,155,0.006621583430997787,0.15702615678310394,0.15040457171778526,20.175596357722444,,True
21,train,OKE,155,0.009878058971897249,0.15702615678310394,0.1471480961768858,18.24837920573123,,True
22,train,OMC,155,0.005029133058363391,0.15702615678310394,0.15199702209041965,20.78177290791517,,True
23,train,PANW,155,0.014715431582543157,0.15702615678310394,0.1423107235662399,16.24612558319728,,True
24,train,PAYX,155,0.006792419187484249,0.15702615678310394,0.1502337359612988,20.746807616829866,,True
25,train,PH,155,0.011309998266158566,0.15702615678310394,0.14571615688262446,21.757636113193115,,True
26,train,POOL,155,0.007973459074574132,0.15702615678310394,0.1490526960742089,19.340268273577113,,True
27,train,PSA,155,0.005988194865565146,0.15702615678310394,0.1510379602832179,19.49605717336027,,True
28,train,PSX,155,0.006579403723439863,0.15702615678310394,0.15044675142534317,18.827595736529634,,True
29,train,RF,155,0.0067345484610526795,0.15702615678310394,0.15029160668773037,20.726842171399298,,True
30,train,RSG,155,0.007849141090146956,0.15702615678310394,0.1491770140586361,19.281337197701664,,True
31,train,SATS,155,0.002932746564188311,0.15702615678310394,0.15409340858459472,18.02192239954959,,True
32,train,SBAC,155,0.00417895624714513,0.15702615678310394,0.15284719890163792,17.85029981608872,,True
33,train,SJM,155,0.002424230114106209,0.15702615678310394,0.15460192503467682,18.847189726353463,,True
34,train,STE,155,0.005822824278185444,0.15702615678310394,0.1512033308705976,18.93335775729621,,True
35,train,SWK,155,0.0019757309267597815,0.15702615678310394,0.15505042422202325,21.023137289784863,,True
36,train,TAP,155,0.001865301978203558,0.15702615678310394,0.15516085317057948,19.430956614385643,,True
37,train,TMO,155,0.0071395204913231635,0.15702615678310394,0.14988663465745988,18.866676036644336,,True
38,train,TRV,155,0.006530410243618873,0.15702615678310394,0.15049574490516415,20.634081255158616,,True
39,train,TTD,155,0.022481958712300947,0.15702615678310394,0.13454419643648208,15.854355093806683,,True
40,train,USB,155,0.003174002324381182,0.15702615678310394,0.15385215282440184,21.01929742467061,,True
41,train,VRT,155,0.020625392852290984,0.15702615678310394,0.13640076229649206,17.127419975731254,,True
