Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.1174035196718963,-0.4025066417196523,1.5199101448059082,0.05762897192136101,-13.405204482700514,0.02680639922618866,0.0279760230332613,0.003703614929690957,0.0025339883286505938,0.01296405028551817,0.011675016954541206,-0.0015992296393960714,-0.0003101965121459216,0.00900336168706417,-0.9974116865175952,0.8364465733403545,False
2,0.6883471048396567,-0.2578579648681309,0.9462050780006077,0.05745781226002652,-13.446102581853452,0.02680639922618866,0.0279760230332613,0.003773045027628541,0.0026034184265881777,0.01296405028551817,0.011675016954541206,-0.00161895458586514,-0.0003299215459264815,0.008983636274933815,-1.0079315387273908,0.8389406042000586,False
3,0.574298149606456,-0.37627750557401907,0.9505756419637929,0.05731141975392466,-13.406741465692935,0.02680639922618866,0.0279760230332613,0.003819896839559078,0.002650270238518715,0.01296405028551817,0.011675016954541206,-0.0016045734519138932,-0.0003155403828714043,0.008998017758131027,-1.0020319340439403,0.8375451738969892,False
4,0.515021884959677,-0.2646055847406387,0.7796274630919747,0.05723396112089572,-13.362083426765773,0.02680639922618866,0.0279760230332613,0.0038265378680080175,0.0026569112669676542,0.01296405028551817,0.011675016954541206,-0.0015910350484773517,-0.00030200189212337136,0.009011556394398212,-0.9977406666929781,0.8365249659166986,False
5,0.4686963115049445,-0.38710151884866795,0.8557978469392528,0.057209439284127694,-13.333889024153999,0.02680639922618866,0.0279760230332613,0.0038296766579151154,0.002660050056874752,0.01296405028551817,0.011675016954541206,-0.001588913844898343,-0.0002998808049596846,0.009013677015900612,-0.9957999186970338,0.8360621338616904,False
6,0.45434530092322306,-0.37745070975759754,0.8317960106808207,0.057236629659714905,-13.392396719559379,0.02680639922618866,0.0279760230332613,0.0038268130738288164,0.002657186472788453,0.01296405028551817,0.011675016954541206,-0.0015884761232882738,-0.00029944299603812397,0.009014115668833256,-0.9969224113099293,0.8363299365213215,False
7,0.44575735434241914,-0.3593525394149449,0.8051099103430043,0.0572108860573043,-13.470285598091458,0.02680639922618866,0.0279760230332613,0.0038303364999592304,0.002660709898918867,0.01296405028551817,0.011675016954541206,-0.0016005737707018852,-0.0003115407016593963,0.009002017788589,-1.0069404113262348,0.8387067513575586,False
8,0.43730686099632926,-0.313832000804984,0.7511388618013133,0.057203900619693424,-13.556741872041123,0.02680639922618866,0.0279760230332613,0.003853497328236699,0.002683870727196336,0.01296405028551817,0.011675016954541206,-0.0016114875907078385,-0.0003224545216653496,0.008991103619337082,-1.015723298649912,0.8407709138504247,False
9,0.4517307063807612,-0.38496814499730647,0.8366988513780677,0.05718548832380253,-13.569461208841075,0.02680639922618866,0.0279760230332613,0.0038697284180670977,0.0027001018170267344,0.01296405028551817,0.011675016954541206,-0.0015826225280761719,-0.0002935894299298525,0.009019969031214714,-0.9977935159237729,0.8365375569434582,False
10,0.45780884105226266,-0.4654179228388745,0.9232267638911371,0.05714933088292246,-13.574175826362941,0.02680639922618866,0.0279760230332613,0.003884964855387807,0.0027153382543474436,0.01296405028551817,0.011675016954541206,-0.0015814489452168345,-0.0002924158179666847,0.00902114249765873,-0.9964423847363706,0.8362154491417421,False
