Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,GLD,115,0.029509998404461404,0.035188611694004224,0.00567861328954282,2.2800944485367216,0.012230770586991097,True
1,train,IEFA,115,0.010067979149196458,0.035188611694004224,0.025120632544807765,7.076290049621866,6.417997078501612e-11,True
2,train,IVV,115,0.005358319697172745,0.035188611694004224,0.02983029199683148,9.841779466816462,3.250583832283322e-17,True
3,train,QQQ,115,0.0040080790934355365,0.035188611694004224,0.03118053260056869,10.615129142386674,5.0640247977320935e-19,True
4,train,SPY,115,0.005326146664826766,0.035188611694004224,0.029862465029177457,9.844885627076529,3.196774860578948e-17,True
5,train,VEA,115,0.01266508154247118,0.035188611694004224,0.022523530151533043,6.474647575934577,1.2447793125190366e-09,True
6,train,VOO,115,0.00535497872725777,0.035188611694004224,0.029833632966746456,9.828487721461793,3.4912482705729235e-17,True
7,train,VTI,115,0.00560997258061948,0.035188611694004224,0.029578639113384743,9.672422685382992,8.071990247770733e-17,True
8,train,VTV,115,0.010467826801797617,0.035188611694004224,0.024720784892206606,6.857722593020618,1.90663037090564e-10,True
9,train,VUG,115,0.000868770868881889,0.035188611694004224,0.034319840825122336,11.260869578616482,1.5699377499969697e-20,True
10,validation,GLD,29,-0.01246153897252576,0.016527360883252375,0.028988899855778134,4.592937462627401,4.217122355997985e-05,True
11,validation,IEFA,29,0.004672354665295831,0.016527360883252375,0.011855006217956543,2.3506350416401354,0.013007992808328862,True
12,validation,IVV,29,0.006065413869660476,0.016527360883252375,0.010461947013591898,2.8292150914872662,0.004265845078201853,True
13,validation,QQQ,29,0.011601080154550487,0.016527360883252375,0.004926280728701888,1.0804549098213438,0.1445792673561144,False
14,validation,SPY,29,0.006031052819613753,0.016527360883252375,0.010496308063638621,2.795226689339965,0.004630496885912686,True
15,validation,VEA,29,0.005937689337237128,0.016527360883252375,0.010589671546015245,2.081790202422175,0.02331006687120564,True
16,validation,VOO,29,0.006005344719722353,0.016527360883252375,0.010522016163530021,2.846713254466439,0.004088829540809478,True
17,validation,VTI,29,0.006210080508528085,0.016527360883252375,0.01031728037472429,2.8587194390695356,0.003971403545662264,True
18,validation,VTV,29,9.984394599651468e-05,0.016527360883252375,0.01642751693725586,3.946371830985207,0.0002425506303447511,True
19,validation,VUG,29,0.009751671347124824,0.016527360883252375,0.006775689536127551,1.5046759587273093,0.07180262718191512,False
20,all,GLD,144,0.02105739712715149,0.031430443127950035,0.010373046000798544,4.189306868005884,2.4365719722922442e-05,True
21,all,IEFA,144,0.008981360329522027,0.031430443127950035,0.022449082798428006,7.391522156384975,5.57809401609635e-12,True
22,all,IVV,144,0.005500720606909858,0.031430443127950035,0.025929722521040175,9.936305734936902,2.5766599009417044e-18,True
23,all,QQQ,144,0.00553722514046563,0.031430443127950035,0.025893217987484403,9.725686009959505,8.974423551964245e-18,True
24,all,SPY,144,0.0054681069321102565,0.031430443127950035,0.025962336195839777,9.930114951408974,2.6730983690117506e-18,True
25,all,VEA,144,0.011310259501139322,0.031430443127950035,0.02012018362681071,6.749979878276262,1.7118975647555013e-10,True
26,all,VOO,144,0.005485955211851332,0.031430443127950035,0.0259444879160987,9.931613629873429,2.6494271443557658e-18,True
27,all,VTI,144,0.005730827649434407,0.031430443127950035,0.025699615478515625,9.794593337781347,5.969306630632324e-18,True
28,all,VTV,144,0.008379830254448785,0.031430443127950035,0.02305061287350125,7.669168850936378,1.2172714844420732e-12,True
29,all,VUG,144,0.002657688326305813,0.031430443127950035,0.02877275480164422,10.460068188559788,1.136863651787295e-19,True
