Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
1,0.9041811399214443,-0.4183270606906816,1.3225081961763614,0.03232005344352316,-13.160850550885398,0.001970913028344512,0.004143514670431614,0.00033968276693485677,4.319682602726971e-07,4.3217816710239276e-05,-0.0004595405771397054,-0.0018329189624637365,0.0024877279065549374,0.003034877358004451,-0.0005334062734618783,-2.742294213931018e-07,-0.0001864546211436391,-0.0010805557249113917,0.0016319763381034136,-3.2809093909353777,0.9994080094722533,1.0,False
2,0.8709288504121282,-0.44215162689341786,1.313080480433136,0.03235351278678741,-12.814451868190053,0.001970913028344512,0.004143514670431614,0.00033946047187782824,2.0966881209005805e-07,4.299551801523194e-05,-0.00045976287219673395,-0.001833141315728426,0.0024877279065549374,0.003034877358004451,-0.0005332481232471764,-1.1608485550596015e-07,-0.00018629648548085243,-0.0010803976329043508,0.0016321345465257764,-3.280006845199725,0.9994061925198231,2.0,False
3,0.8216602989932001,-0.36466928265470067,1.1863295839484838,0.03235859606193245,-12.816876555788289,0.001970913028344512,0.004143514670431614,0.000339339894708246,8.907616688702547e-08,4.287492629373446e-05,-0.0004598834493663162,-0.001833261689171195,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794022230800497,0.9994049724318415,3.0,False
4,0.8779610779764193,-0.3232887230294744,1.2012498046146511,0.03236395314967356,-12.82003776673472,0.001970913028344512,0.004143514670431614,0.0003393047081772238,5.389077983863899e-08,4.283973976271227e-05,-0.0004599186358973384,-0.0018332969630137086,0.0024877279065549374,0.003034877358004451,-0.0005331269931048155,5.04716757276924e-09,-0.0001861753553384915,-0.0010802765609696507,0.0016322556184604764,-3.279376639238242,0.9994049207539684,4.0,True
5,0.8473438064217207,-0.32915037379841633,1.1764941759234602,0.03236153549265669,-12.83579888329376,0.001970913028344512,0.004143514670431614,0.00034268852323293686,3.437702389419428e-06,4.622355118044652e-05,-0.00045653482084162533,-0.001829913118854165,0.0024877279065549374,0.003034877358004451,-0.0005331325228326023,-4.806826048309176e-10,-0.00018618087051436305,-0.0010802820324897766,0.0016322501469403505,-3.279420187628607,0.999405008716692,4.0,False
6,0.7537651174484661,-0.3889755469969616,1.1427406593781306,0.032360382466440726,-12.814523983675343,0.001970913028344512,0.004143514670431614,0.00033914647065103054,-1.04353240715227e-07,4.2681494960561395e-05,-0.00046007687342353165,-0.0018334552878513932,0.0024877279065549374,0.003034877358004451,-0.0005331438151188195,-1.1776724484491297e-08,-0.0001861921773524955,-0.0010802933247759938,0.0016322388546541333,-3.279493060831029,0.9994051558851192,4.0,False
7,0.7594241281570989,-0.2605606410859151,1.019984774344143,0.03235550497693323,-12.895559706432909,0.001970913028344512,0.004143514670431614,0.00033976140548475087,5.105790137349686e-07,4.329642979428172e-05,-0.0004594619676936418,-0.0018328402657061815,0.0024877279065549374,0.003034877358004451,-0.0005332123255357146,-8.027399900356613e-08,-0.00018626067321747541,-0.001080361776985228,0.0016321702860295773,-3.2801475752290443,0.9994064761700145,4.0,False
8,0.7550054111345986,-0.3084966092249219,1.0635020218030236,0.03236569636750414,-12.821234935949116,0.001970913028344512,0.004143514670431614,0.000339176767738536,-7.403967572372494e-08,4.271181023796089e-05,-0.0004600465763360262,-0.0018334249034523964,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794194569185477,0.9994050072408418,4.0,False
9,0.7119141100153071,-0.3078557693753786,1.0197698727144844,0.03235594150878106,-12.803492949300049,0.001970913028344512,0.004143514670431614,0.0003392563376110047,5.533428382165084e-09,4.279138374840841e-05,-0.0004599670064635575,-0.0018333452753722668,0.0024877279065549374,0.003034877358004451,-0.0005434907507151365,-1.0358710824220907e-05,-0.00019653911294881254,-0.0010906403185799718,0.0016218918608501554,-3.3522882909113147,0.999536393318893,4.0,False
10,0.7204605207433614,-0.24797094168985406,0.9684314588244579,0.03235623588189708,-12.80254083877856,0.001970913028344512,0.004143514670431614,0.00033925040042959154,-4.210217174893671e-10,4.27854283771012e-05,-0.00045997294364497066,-0.00183335121255368,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
11,0.6808484387325591,-0.27987425548036693,0.9607226891907384,0.03235485856952268,-12.801936574949385,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
12,0.6916871474441197,-0.276780046605318,0.9684672000790701,0.03235583382120166,-12.801913692539804,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,4.0,False
13,0.6823152639310126,-0.2102513958358861,0.8925666574512794,0.03235409598267523,-12.801928411458745,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
14,0.673751573088672,-0.24882104386895984,0.9225726172132521,0.032354715061265936,-12.801907809783906,0.001970913028344512,0.004143514670431614,0.000339252088451758,1.2630650969569501e-09,4.278711276128888e-05,-0.00045997125562280416,-0.0018333494663238525,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
15,0.6912215841345782,-0.2037011265273532,0.8949227109927342,0.03235428776558184,-12.80204966571088,0.001970913028344512,0.004143514670431614,0.000339252088451758,1.2630650969569501e-09,4.278711276128888e-05,-0.00045997125562280416,-0.0018333494663238525,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
16,0.6778638983590812,-0.23190225196173406,0.9097661513733696,0.03235553688060504,-12.80194054650731,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
17,0.6721542211161131,-0.25020706647580376,0.9223612856672462,0.032355244353218106,-12.80185116095211,0.001970913028344512,0.004143514670431614,0.00033914935193024576,-1.0146623452556014e-07,4.2684383515734226e-05,-0.00046007399214431643,-0.0018334523774683475,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,4.0,False
