Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,GLD,991,0.003016568697785994,0.0007102066043888404,-0.002306362093397154,-4.360623689088238,0.999992837052881,False
1,train,IEFA,991,0.0005207792540972697,0.0007102066043888404,0.00018942735029157067,1.4174469893506143,0.07833346011943712,False
2,train,IVV,991,0.0003727427885823486,0.0007102066043888404,0.00033746381580649184,4.1154541671394504,2.0928723034129656e-05,True
3,train,QQQ,991,0.0004517043274418497,0.0007102066043888404,0.0002585022769469907,1.6865506096569627,0.04600242692522494,True
4,train,SPY,991,0.00037090190123356914,0.0007102066043888404,0.0003393047031552712,4.105203942359965,2.1862365080601443e-05,True
5,train,VEA,991,0.000842626171804942,0.0007102066043888404,-0.0001324195674161016,-1.039192616997643,0.85051555277681,False
6,train,VOO,991,0.00037306589267087874,0.0007102066043888404,0.0003371407117179617,4.09970760185921,2.2379161628455916e-05,True
7,train,VTI,991,0.00038058684403913175,0.0007102066043888404,0.00032961976034970867,4.146648174935839,1.831495267443197e-05,True
8,train,VTV,991,0.00070681677817336,0.0007102066043888404,3.389826215480339e-06,0.020758410670636825,0.49172127848071356,False
9,train,VUG,991,6.574963705330396e-05,0.0007102066043888404,0.0006444569673355364,4.028774283925703,3.0180550867247585e-05,True
10,validation,GLD,248,-0.0025338915086561636,0.001938513450084194,0.004472404958740357,4.990172028349836,5.69555328283322e-07,True
11,validation,IEFA,248,0.0015345583519627971,0.001938513450084194,0.00040395509812139697,1.096317423935208,0.13700381178004004,False
12,validation,IVV,248,0.0024718365842296233,0.001938513450084194,-0.0005333231341454291,-3.25272348027939,0.9993487580008875,False
13,validation,QQQ,248,0.0038383059924648653,0.001938513450084194,-0.0018997925423806714,-6.95880987190283,0.9999999999846482,False
14,validation,SPY,248,0.002471640465721007,0.001938513450084194,-0.0005331270156368132,-3.279376639238242,0.9994049207539684,False
15,validation,VEA,248,0.002018880219228806,0.001938513450084194,-8.036676914461197e-05,-0.20517269391314194,0.5811969074116341,False
16,validation,VOO,248,0.002471792121087351,0.001938513450084194,-0.0005332786710031571,-3.2537909386704365,0.9993510988247171,False
17,validation,VTI,248,0.0025304055983020415,0.001938513450084194,-0.0005918921482178473,-3.718246579645671,0.9998758674805718,False
18,validation,VTV,248,0.0013552315292819854,0.001938513450084194,0.0005832819208022087,1.3798951609225765,0.08443334989063515,False
19,validation,VUG,248,0.0032263499113821216,0.001938513450084194,-0.0012878364612979273,-3.8820586111549282,0.9999335102012,False
20,all,GLD,1239,0.0019055806984335688,0.0009560662474335924,-0.0009495144509999766,-2.038566061282784,0.9791472661783579,False
21,all,IEFA,1239,0.0007236987183996513,0.0009560662474335924,0.00023236752903394106,1.7900363787867972,0.036846187697454104,True
22,all,IVV,1239,0.0007929003844826908,0.0009560662474335924,0.00016316586295090152,2.2056839124317515,0.013794668890262773,True
23,all,QQQ,1239,0.0011295713273818883,0.0009560662474335924,-0.000173505079948296,-1.2720309399548715,0.8981994950874322,False
24,all,SPY,1239,0.0007913887164013534,0.0009560662474335924,0.00016467753103223897,2.2158171638746422,0.013442684928108706,True
25,all,VEA,1239,0.0010780668528066516,0.0009560662474335924,-0.00012200060537305928,-0.9493934097651056,0.8286970733783301,False
26,all,VOO,1239,0.0007931499157921742,0.0009560662474335924,0.00016291633164141811,2.197529288963706,0.014083676461038183,True
27,all,VTI,1239,0.0008108976197108037,0.0009560662474335924,0.00014516862772278867,2.020260627052505,0.02178568607339289,True
28,all,VTV,1239,0.0008366043958286781,0.0009560662474335924,0.00011946185160491426,0.7673721403692356,0.22150330503014387,False
29,all,VUG,1239,0.0006983798775969252,0.0009560662474335924,0.0002576863698366672,1.767946433444295,0.03865806484397007,True
