Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,8.601874429751403,0.0,0.0,5.2484474382483555,1.7436883691939393,0.0,10.703944265842434,4.890065971351264
validation,15.815997157747793,0.0,0.0,3.3583256930569476,1.9031505221509033,0.0,10.565728247165676,10.511745125789968
all,10.487301246139335,0.0,0.0,4.977799347025551,2.681519375123416,0.0,9.997668564319607,8.148951403968695
