Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.0054228780791163445,0.0029499875381588936,0.008313060738146305,0.005830031353980303,0.17839907109737396
validation,52.0,0.004568594507873058,0.0058625927194952965,0.002212174702435732,0.0034938787575811148,0.17609547078609467
all,256.0,0.005249351728707552,0.003649614518508315,0.007073818705976009,0.005463504232466221,0.16662780940532684
