Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,14.0,0.15758849680423737,0.15635497868061066,0.15758849680423737,0.16354672610759735,0.15635497868061066,0.1575865000486374,0.15707945823669434,0.16354672610759735,0.1575865000486374,0.15707945823669434,0.0
validation,4.0,0.17340950667858124,0.17305466532707214,0.17340950667858124,0.16588905453681946,0.17305466532707214,0.17695559561252594,0.17256034910678864,0.16588905453681946,0.17695559561252594,0.17256034910678864,0.0
all,18.0,0.16110429167747498,0.16006600856781006,0.16110429167747498,0.16406725347042084,0.16006600856781006,0.16189074516296387,0.16051965951919556,0.16406725347042084,0.16189074516296387,0.16051965951919556,0.0
