RebalanceDate,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2015-08-31,2015-01-05,2015-08-31,166,min_variance,True,Optimization terminated successfully,-0.04110613580452846,0.10893419745639332,0.01744046082552877,
2015-09-01,2015-01-05,2015-09-01,167,min_variance,True,Optimization terminated successfully,-0.0742132274947154,0.11176375449022172,0.017807669733440633,
2015-09-02,2015-01-05,2015-09-02,168,min_variance,True,Optimization terminated successfully,-0.0561738775243253,0.1124377777491532,0.03932571967311646,
2015-09-03,2015-01-05,2015-09-03,169,min_variance,True,Optimization terminated successfully,-0.05644719554313845,0.11210369882903776,0.0,
2015-09-04,2015-01-05,2015-09-04,170,min_variance,True,Optimization terminated successfully,-0.07604215838908455,0.1128582743950508,0.014402863430122984,
2015-09-08,2015-01-05,2015-09-08,171,min_variance,True,Optimization terminated successfully,-0.04769456705672373,0.11496668929487303,0.01647860402304533,
2015-09-09,2015-01-05,2015-09-09,172,min_variance,True,Optimization terminated successfully,-0.06520662010156014,0.11562587595041268,0.018275937132267092,
2015-09-10,2015-01-05,2015-09-10,173,min_variance,True,Optimization terminated successfully,-0.05824661023344251,0.11543768647894362,0.0007556382728517028,
2015-09-11,2015-01-05,2015-09-11,174,min_variance,True,Optimization terminated successfully,-0.054726415470421994,0.11514024580524591,0.0017644447898248984,
2015-09-14,2015-01-05,2015-09-14,175,min_variance,True,Optimization terminated successfully,-0.059022731917654024,0.11486439509787871,0.005341340930649074,
2015-09-15,2015-01-05,2015-09-15,176,min_variance,True,Optimization terminated successfully,-0.04630975435665565,0.11500241219347716,0.008367245583697643,
2015-09-16,2015-01-05,2015-09-16,177,min_variance,True,Optimization terminated successfully,-0.031683462822130595,0.11534391046856568,0.012474213699409806,
2015-09-17,2015-01-05,2015-09-17,178,min_variance,True,Optimization terminated successfully,-0.030012742530292527,0.11502772770049892,0.0005659954373278041,
2015-09-18,2015-01-05,2015-09-18,179,min_variance,True,Optimization terminated successfully,-0.04581334976844069,0.11546634749176023,0.01507163942008526,
2015-09-21,2015-01-05,2015-09-21,180,min_variance,True,Optimization terminated successfully,-0.04342793750146355,0.11516154026134284,0.0016715984421551131,
2015-09-22,2015-01-05,2015-09-22,181,min_variance,True,Optimization terminated successfully,-0.0608656458661784,0.11570885086825397,0.019680877503708186,
2015-09-23,2015-01-05,2015-09-23,182,min_variance,True,Optimization terminated successfully,-0.06145450149604216,0.11539147324415003,0.0,
2015-09-24,2015-01-05,2015-09-24,183,min_variance,True,Optimization terminated successfully,-0.05714953540783381,0.11513475639581126,0.005081641795341654,
2015-09-25,2015-01-05,2015-09-25,184,min_variance,True,Optimization terminated successfully,-0.05813503319158167,0.11482406506707994,0.0009360558042482078,
2015-09-28,2015-01-05,2015-09-28,185,min_variance,True,Optimization terminated successfully,-0.08620656989093686,0.11709925310356095,0.017800147088735774,
2015-09-29,2015-01-05,2015-09-29,186,min_variance,True,Optimization terminated successfully,-0.08604203402954792,0.1167832561306594,0.0,
2015-09-30,2015-01-05,2015-09-30,187,min_variance,True,Optimization terminated successfully,-0.07094177428103493,0.11721345182782641,0.006918287975879857,
2015-10-01,2015-01-05,2015-10-01,188,min_variance,True,Optimization terminated successfully,-0.06897754073721961,0.11691313845284038,2.168404344971009e-17,
2015-10-02,2015-01-05,2015-10-02,189,min_variance,True,Optimization terminated successfully,-0.04736123018029675,0.1180937239149512,0.003842534498820805,
2015-10-05,2015-01-05,2015-10-05,190,min_variance,True,Optimization terminated successfully,-0.028761651499842847,0.11889500130843109,0.002342532675255589,
2015-10-06,2015-01-05,2015-10-06,191,min_variance,True,Optimization terminated successfully,-0.027553241481713512,0.11858894859985794,0.0009526080370826313,
2015-10-07,2015-01-05,2015-10-07,192,min_variance,True,Optimization terminated successfully,-0.019177258301273772,0.11851239641529787,0.0020366342131902396,
2015-10-08,2015-01-05,2015-10-08,193,min_variance,True,Optimization terminated successfully,-0.0119109790226905,0.11837391266327527,0.001561895630681749,
2015-10-09,2015-01-05,2015-10-09,194,min_variance,True,Optimization terminated successfully,-0.006458281480279896,0.11816346886659058,0.0013060183709591327,
2015-10-12,2015-01-05,2015-10-12,195,min_variance,True,Optimization terminated successfully,-0.005222838522955518,0.11786356802972639,0.0009395312114093141,
2015-10-13,2015-01-05,2015-10-13,196,min_variance,True,Optimization terminated successfully,-0.010277208623994227,0.11764944233740077,0.0027217371141134757,
2015-10-14,2015-01-05,2015-10-14,197,min_variance,True,Optimization terminated successfully,-0.008875820998522368,0.11735884231853809,0.0010035881525787644,
2015-10-15,2015-01-05,2015-10-15,198,min_variance,True,Optimization terminated successfully,0.004077879202093978,0.11764674668968324,0.0032001896937439676,
2015-10-16,2015-01-05,2015-10-16,199,min_variance,True,Optimization terminated successfully,0.005469776243444789,0.11735673481938505,0.0012345598156588674,
2015-10-19,2015-01-05,2015-10-19,200,min_variance,True,Optimization terminated successfully,0.003723947284183421,0.1170715833846021,0.0012357191659364357,
2015-10-20,2015-01-05,2015-10-20,201,min_variance,True,Optimization terminated successfully,0.004834520311386732,0.11678436841491675,0.0,
2015-10-21,2015-01-05,2015-10-21,202,min_variance,True,Optimization terminated successfully,-0.0037209459044478836,0.11675353315939653,0.004902181443034471,
2015-10-22,2015-01-05,2015-10-22,203,min_variance,True,Optimization terminated successfully,0.011073980740066436,0.11719247313093616,0.009580245429632726,
2015-10-23,2015-01-05,2015-10-23,204,min_variance,True,Optimization terminated successfully,0.020023764570835656,0.11718323303464878,0.002874180756115393,
2015-10-26,2015-01-05,2015-10-26,205,min_variance,True,Optimization terminated successfully,0.016999638097608773,0.11692808459231949,1.0495077029659683e-16,
2015-10-27,2015-01-05,2015-10-27,206,min_variance,True,Optimization terminated successfully,0.014397534942962526,0.11666710455901731,0.0021283175779921314,
2015-10-28,2015-01-05,2015-10-28,207,min_variance,True,Optimization terminated successfully,0.022868191258196377,0.11663400232644808,0.005668577843449516,
2015-10-29,2015-01-05,2015-10-29,208,min_variance,True,Optimization terminated successfully,0.017396048633383503,0.11645519041435166,0.0036992972166530773,
2015-10-30,2015-01-05,2015-10-30,209,min_variance,True,Optimization terminated successfully,0.012143320987941365,0.1162739546147653,0.0016129007409742008,
2015-11-02,2015-01-05,2015-11-02,210,min_variance,True,Optimization terminated successfully,0.021325459134468046,0.1163022896119275,0.0019727643515823254,
2015-11-03,2015-01-05,2015-11-03,211,min_variance,True,Optimization terminated successfully,0.01872311728034207,0.11604983216121177,0.0010149017160971745,
2015-11-04,2015-01-05,2015-11-04,212,min_variance,True,Optimization terminated successfully,0.012937547801995977,0.11589474155416674,0.0022526500694949898,
2015-11-05,2015-01-05,2015-11-05,213,min_variance,True,Optimization terminated successfully,0.010862672099509047,0.11563741964416467,0.0,
2015-11-06,2015-01-05,2015-11-06,214,min_variance,True,Optimization terminated successfully,0.0062737013863063485,0.11544232001569903,0.0021034753540333665,
2015-11-09,2015-01-05,2015-11-09,215,min_variance,True,Optimization terminated successfully,-0.001463445864732767,0.11540129459019137,0.0009863145082235187,
2015-11-10,2015-01-05,2015-11-10,216,min_variance,True,Optimization terminated successfully,-0.00020061649747600205,0.11513880040086188,0.0,
2015-11-11,2015-01-05,2015-11-11,217,min_variance,True,Optimization terminated successfully,-0.003622499440231547,0.11491532494734788,0.004025640921116076,
2015-11-12,2015-01-05,2015-11-12,218,min_variance,True,Optimization terminated successfully,-0.01622582132221879,0.11525205477393646,0.0021315160220988943,
2015-11-13,2015-01-05,2015-11-13,219,min_variance,True,Optimization terminated successfully,-0.024828374394377965,0.11527610351129583,0.003937107151430279,
2015-11-16,2015-01-05,2015-11-16,220,min_variance,True,Optimization terminated successfully,-0.01146419472526323,0.11568596583592104,0.004353543860230045,
2015-11-17,2015-01-05,2015-11-17,221,min_variance,True,Optimization terminated successfully,-0.016020648007829055,0.1155004790318411,0.0013444045970787682,
2015-11-18,2015-01-05,2015-11-18,222,min_variance,True,Optimization terminated successfully,-0.003277208823312292,0.11585645494203023,0.009789491791591626,
2015-11-19,2015-01-05,2015-11-19,223,min_variance,True,Optimization terminated successfully,-0.00026346489478618583,0.11562993980358809,0.002053831054243913,
2015-11-20,2015-01-05,2015-11-20,224,min_variance,True,Optimization terminated successfully,0.00018048035857608745,0.1153723192065811,0.0,
2015-11-23,2015-01-05,2015-11-23,225,min_variance,True,Optimization terminated successfully,-0.0037543004209814185,0.11517470844470916,0.0018178133207910432,
2015-11-24,2015-01-05,2015-11-24,226,min_variance,True,Optimization terminated successfully,-0.00018321925864409234,0.11496734013998032,0.0,
2015-11-25,2015-01-05,2015-11-25,227,min_variance,True,Optimization terminated successfully,-0.0013847608951100994,0.11471852946357083,0.0009008807572882333,
2015-11-27,2015-01-05,2015-11-27,228,min_variance,True,Optimization terminated successfully,-0.0035973735126559447,0.11448500985553059,0.0,
2015-11-30,2015-01-05,2015-11-30,229,min_variance,True,Optimization terminated successfully,-0.004315578725787335,0.11423799179956326,0.0,
2015-12-01,2015-01-05,2015-12-01,230,min_variance,True,Optimization terminated successfully,0.004994687445111494,0.11433486938387466,0.0016481014947668732,
2015-12-02,2015-01-05,2015-12-02,231,min_variance,True,Optimization terminated successfully,-0.008121755660890287,0.11476811449898544,0.0,
2015-12-03,2015-01-05,2015-12-03,232,min_variance,True,Optimization terminated successfully,-0.015673635363984223,0.11476228465036412,0.007345075254329167,
2015-12-04,2015-01-05,2015-12-04,233,min_variance,True,Optimization terminated successfully,0.0047013455570397026,0.11613565071205857,0.02338957378661987,
2015-12-07,2015-01-05,2015-12-07,234,min_variance,True,Optimization terminated successfully,-0.004241340310890868,0.11620326651443857,0.0,
2015-12-08,2015-01-05,2015-12-08,235,min_variance,True,Optimization terminated successfully,-0.010581655300344042,0.11613880482990845,0.015886163737843875,
2015-12-09,2015-01-05,2015-12-09,236,min_variance,True,Optimization terminated successfully,-0.016432701662390796,0.11601677779221682,0.012473267886412742,
2015-12-10,2015-01-05,2015-12-10,237,min_variance,True,Optimization terminated successfully,-0.01504531393301796,0.1157789406365695,0.0,
2015-12-11,2015-01-05,2015-12-11,238,min_variance,True,Optimization terminated successfully,-0.028458050344942944,0.11627487294566846,0.004433771088672083,
