RebalanceDate,SPY,QQQ,GLD
2015-07-10,0.4761078900462912,0.08799363509309252,0.43589847486061634
2015-07-17,0.4777295911658924,0.08276774240610973,0.43950266642799785
2015-07-24,0.48685982890183666,0.08570977074863054,0.4274304003495329
2015-07-31,0.4720142675206811,0.09761538833405448,0.4303703441452645
2015-08-07,0.4820118489833652,0.08650302831892731,0.43148512269770756
2015-08-14,0.4872638492104436,0.08337342390832055,0.4293627268812359
2015-08-21,0.49194829784363486,0.05198608029728799,0.4560656218590771
2015-08-28,0.3768761078046149,0.10446513560320855,0.5186587565921765
2015-09-04,0.3775219102858146,0.08387561077725918,0.5386024789369263
2015-09-11,0.3737673760991551,0.07821710723971562,0.5480155166611294
2015-09-18,0.36803339037886024,0.08308741903180548,0.5488791905893343
2015-09-25,0.3866202902600693,0.07122517694308006,0.5421545327968507
2015-10-02,0.40717218055902477,0.046208882301615635,0.5466189371393596
2015-10-09,0.40597678566017953,0.04770572636435075,0.5463174879754698
2015-10-16,0.41532084317988077,0.04111011046966832,0.543569046350451
2015-10-23,0.4285924403499012,0.02489794932903139,0.5465096103210675
2015-10-30,0.43039559318336645,0.02389117211165212,0.5457132347049816
2015-11-06,0.4326688088133861,0.02706582477849918,0.5402653664081148
2015-11-13,0.4353835772825686,0.02013468134285356,0.5444817413745779
2015-11-20,0.43755325012224944,0.016781378466068784,0.5456653714116818
2015-11-27,0.44034538495871883,0.017123283747616187,0.5425313312936649
2015-12-04,0.4483894208988398,0.011623637141608122,0.5399869419595521
2015-12-11,0.45307667561347154,0.004175917812538746,0.5427474065739897
2015-12-18,0.45124080613277034,0.008646037776796869,0.5401131560904328
2015-12-24,0.4510623754994644,0.00834877623291038,0.5405888482676252
2015-12-31,0.45815563347647326,2.168404344971009e-19,0.5418443665235267
2016-01-08,0.4587062406220028,0.0009221751950327019,0.5403715841829645
2016-01-15,0.44421550793786846,5.929537188895502e-19,0.5557844920621315
2016-01-22,0.4410784944485373,1.3079088720657358e-21,0.5589215055514627
2016-01-29,0.4300022453139696,7.176167076953247e-20,0.5699977546860304
2016-02-05,0.4277202844210312,6.044257801802994e-20,0.5722797155789688
2016-02-12,0.4370649206249252,9.481798650855411e-19,0.5629350793750749
2016-02-19,0.44647922725249634,1.951563910473908e-18,0.5535207727475037
2016-02-26,0.4484650172912006,0.0,0.5515349827087994
2016-03-04,0.44940039157384615,0.0,0.5505996084261539
2016-03-11,0.45098157665257194,0.0,0.5490184233474281
2016-03-18,0.45594357494873894,0.0,0.544056425051261
2016-03-24,0.46174461879504175,0.0,0.5382553812049583
2016-04-01,0.46329789171003083,0.0,0.5367021082899692
2016-04-08,0.46329789171003083,0.0,0.5367021082899692
2016-04-15,0.46468471212846363,1.448499269945806e-20,0.5353152878715365
2016-04-22,0.4665690098744004,0.0,0.5334309901255997
2016-04-29,0.4645848664274393,1.6904937637892905e-20,0.5354151335725609
2016-05-06,0.46498464761929137,0.0,0.5350153523807086
2016-05-13,0.4666012154631251,0.0,0.5333987845368748
2016-05-20,0.46589266926862066,0.0,0.5341073307313793
2016-05-27,0.46805466794548845,1.1011428314305904e-20,0.5319453320545116
2016-06-03,0.4740381759387452,0.0,0.5259618240612548
2016-06-10,0.4755560128467434,0.0,0.5244439871532566
2016-06-17,0.4717523201094332,0.005854211736143061,0.5223934681544238
2016-06-24,0.4693983010161814,0.01808650815081116,0.5125151908330076
2016-07-01,0.4711984558887079,0.014687620615604873,0.5141139234956873
2016-07-08,0.4711984558887079,0.014687620615604873,0.5141139234956873
2016-07-15,0.4696637449118523,0.020832806596006215,0.5095034484921415
2016-07-22,0.47595279624813974,0.011899096217685786,0.5121481075341745
2016-07-29,0.49151597383508827,0.0005700912473424972,0.5079139349175692
2016-08-05,0.4910070670925982,0.002886074576452682,0.506106858330949
2016-08-12,0.48832648225584246,0.005058812836057385,0.5066147049081001
2016-08-19,0.48239713403682316,0.011956214463988788,0.5056466514991882
2016-08-26,0.525148757337204,0.003471426983573488,0.47137981567922244
2016-09-02,0.5166902872677676,0.022209299321399763,0.46110041341083263
2016-09-09,0.5315864985077067,0.012612830656484728,0.4558006708358085
2016-09-16,0.5275714930700908,0.013325700725482028,0.4591028062044272
2016-09-23,0.5224656369805714,0.01860125166715213,0.45893311135227655
2016-09-30,0.5077338192877654,0.03659277581096873,0.45567340490126584
2016-10-07,0.5100026267643523,0.04459246015562496,0.4454049130800228
2016-10-14,0.5008100799124752,0.0510019535567263,0.4481879665307985
2016-10-21,0.5014751088793582,0.05213344873439073,0.446391442386251
2016-10-28,0.49370344011928524,0.06093858547402298,0.4453579744066919
2016-11-04,0.49655559295931206,0.05644384338942896,0.44700056365125906
2016-11-11,0.5159284664997752,0.04068488536626599,0.44338664813395884
2016-11-18,0.517746826779607,0.04310239373982044,0.4391507794805725
2016-11-25,0.5276818832035126,0.03513822724212784,0.43717988955435944
2016-12-02,0.5511007785993612,0.01427443264479569,0.43462478875584315
2016-12-09,0.5414698699940108,0.02180296349821012,0.43672716650777904
2016-12-16,0.5411455823314829,0.026409044925306026,0.43244537274321104
2016-12-23,0.5426424707994348,0.02845150321612559,0.42890602598443955
2016-12-30,0.5436356528295766,0.029817934657272248,0.4265464125131513
2017-01-06,0.5426301799744544,0.03964131863572994,0.41772850138981577
2017-01-13,0.5361412527151589,0.0555780062131201,0.40828074107172097
2017-01-20,0.5337111666583378,0.06603059087246252,0.4002582424691996
2017-01-27,0.5228100351781421,0.08601878959703892,0.3911711752248191
2017-02-03,0.5377341092112896,0.07923908371110952,0.38302680707760095
2017-02-10,0.5057606490154805,0.1114680982267015,0.382771252757818
2017-02-17,0.5069422113322792,0.11289281859929587,0.3801649700684249
2017-02-24,0.5015196283017243,0.12354352422062155,0.37493684747765427
2017-03-03,0.493165409636307,0.1363796449767452,0.37045494538694773
2017-03-10,0.49500469772271954,0.13487593972515052,0.37011936255213
2017-03-17,0.48552510194125387,0.14418912576628798,0.37028577229245824
2017-03-24,0.48450682546931373,0.13714738596977238,0.37834578856091394
2017-03-31,0.47052984846757984,0.1475359254174256,0.3819342261149946
2017-04-07,0.46357375473540674,0.15896452585537,0.3774617194092233
2017-04-13,0.46077867582777926,0.16163571306550037,0.37758561110672045
2017-04-21,0.4652330551514407,0.1540575857790567,0.38070935906950265
2017-04-28,0.44840415896375163,0.1671108709325094,0.38448497010373894
2017-05-05,0.4472009390375489,0.17156805438084397,0.3812310065816072
2017-05-12,0.43880795843894366,0.17807431832221834,0.383117723238838
2017-05-19,0.4405415057924764,0.1726522039919787,0.38680629021554497
2017-05-26,0.4407850919422966,0.175977470842568,0.38323743721513537
2017-06-02,0.4427130782092716,0.17376422221056392,0.3835226995801645
2017-06-09,0.4628920226079454,0.14619670314071673,0.3909112742513379
2017-06-16,0.4637225288490453,0.14706201191430768,0.389215459236647
2017-06-23,0.46524790525273746,0.1425749179404603,0.3921771768068023
2017-06-30,0.6202503352559694,0.023057052270899228,0.35669261247313144
2017-07-07,0.6306661253025067,0.010414357033660178,0.35891951766383323
2017-07-14,0.637249785794847,0.004334347252010567,0.35841586695314237
2017-07-21,0.6360396085454225,0.0020368370431657103,0.3619235544114117
2017-07-28,0.6344099783039102,0.0006038138490683958,0.3649862078470214
2017-08-04,0.6323836986705456,0.001994267947150751,0.36562203338230376
2017-08-11,0.6283619355998985,0.0,0.3716380644001015
2017-08-18,0.6207973435330284,0.0,0.3792026564669716
2017-08-25,0.6152183213110394,0.0,0.3847816786889606
2017-09-01,0.6197443182832674,0.0,0.38025568171673263
2017-09-08,0.6140015527287638,0.0,0.38599844727123617
2017-09-15,0.6403729574666192,4.751118842557107e-18,0.35962704253338085
2017-09-22,0.6428043891768015,0.0,0.3571956108231985
2017-09-29,0.6530903167559009,2.4415086952107764e-19,0.34690968324409915
2017-10-06,0.6346630613472256,0.0,0.36533693865277445
2017-10-13,0.6412106971452698,0.0,0.3587893028547303
2017-10-20,0.642510764635394,0.0,0.3574892353646061
2017-10-27,0.6410616397686677,1.8931551427175118e-19,0.3589383602313324
2017-11-03,0.6442875854108495,3.5322638513775723e-20,0.35571241458915054
2017-11-10,0.6624875361463235,4.716876397654763e-20,0.3375124638536765
2017-11-17,0.6506216579847346,9.608777273656733e-20,0.3493783420152654
2017-11-24,0.64601161750353,0.0,0.3539883824964701
2017-12-01,0.6381958491454738,2.22686250622188e-19,0.3618041508545263
2017-12-08,0.6458367907461706,7.957157535797406e-20,0.3541632092538295
2017-12-15,0.6398110263361777,0.0,0.36018897366382235
2017-12-22,0.6382782270662738,2.798748335741518e-20,0.36172177293372626
2017-12-29,0.6382782270662738,2.798748335741518e-20,0.36172177293372626
2018-01-05,0.6345014767419282,0.0,0.3654985232580718
2018-01-12,0.6353347045836254,0.0,0.36466529541637466
2018-01-19,0.629629907317379,1.8206996557179146e-19,0.3703700926826211
2018-01-26,0.6287896614845552,0.0,0.3712103385154449
2018-02-02,0.6129093537328195,0.0,0.38709064626718054
2018-02-09,0.5038055143530497,0.0,0.4961944856469503
2018-02-16,0.4996419583163911,0.0,0.5003580416836089
2018-02-23,0.49695131306596096,4.265259059997658e-20,0.5030486869340389
2018-03-02,0.48660485982361046,0.0,0.5133951401763895
2018-03-09,0.4783178871135486,1.9173461889603752e-19,0.5216821128864514
2018-03-16,0.4715263180049263,0.0,0.5284736819950737
2018-03-23,0.45893257658412195,0.0,0.5410674234158781
2018-03-29,0.44232792849786806,0.0,0.5576720715021319
2018-04-06,0.42695677361341583,0.0,0.5730432263865842
2018-04-13,0.4219466824684675,0.0,0.5780533175315326
2018-04-20,0.41836063513683663,0.0,0.5816393648631634
2018-04-27,0.41516590507709045,3.2868247870221715e-19,0.5848340949229096
2018-05-04,0.40510207969781975,8.92635386469581e-20,0.5948979203021802
2018-05-11,0.4025034641379812,6.463212793431505e-20,0.5974965358620188
