Date,portfolio,equal_weight,benchmark
2015-07-07,0.0017568072797517647,0.002788709901475117,0.00628864393509776
2015-07-08,-0.011730687375322058,-0.01633230034311086,-0.01677733085421218
2015-07-09,0.0021157234167609677,0.004493719914631544,0.0018091347650102119
2015-07-10,0.009406228814208007,0.015353983791688664,0.012591539540974583
2015-07-13,0.006946561214421643,0.008769414874697045,0.011037181100761906
2015-07-14,0.0026761544170151546,0.00467282258333257,0.004337802626717124
2015-07-15,-0.0018854769655309834,-0.0016180186059144065,-0.0003318560396369241
2015-07-16,0.0044438654888068006,0.007296300432888436,0.008024047874553908
2015-07-17,-0.002863199997413535,0.0007511621455634776,0.0008479870196591577
2015-07-20,-0.006845150100575024,-0.0015300606941513362,0.0005178802272247651
2015-07-21,-0.004219963605362599,-0.0034357137238012147,-0.003951472571406711
2015-07-22,-0.002434876010643735,-0.00439164812234889,-0.001794432595068507
2015-07-23,-0.005303747599821741,-0.004809959279367016,-0.00563012956612996
2015-07-24,-0.005504242473938345,-0.008274182450945577,-0.010371849823875956
2015-07-27,-0.005701594603421859,-0.00627378372393258,-0.00581727316943792
2015-07-28,0.009400097575951474,0.01085251317646494,0.012282687818159221
2015-07-29,0.005788706240394781,0.005300727138767036,0.006879187651524621
2015-07-30,-0.001769575761364111,-0.00025642043629727775,0.00023722332822506687
2015-07-31,0.00025343342176455607,0.0005748139888546389,-0.0015179038622210594
2015-08-03,-0.004511478567393392,-0.003463488665448544,-0.003373082857765053
2015-08-04,-0.0009163520331304441,-0.0011564440108321693,-0.0019541618609524303
2015-08-05,0.0017471389026587638,0.0036560468379838286,0.0032956589037933526
2015-08-06,-0.004271293877886847,-0.006870710629424348,-0.008187795029744316
2015-08-07,-0.0015749999970844208,-0.0016607124403617002,-0.0019200044859098986
2015-08-10,0.012206929605071696,0.012167222769359443,0.012599458144645359
2015-08-11,-0.0054508284680664446,-0.009217982029110849,-0.009023219419566075
2015-08-12,0.004157828187549992,0.0010293197324165338,0.001198140677427073
2015-08-13,-0.003031840071082055,-0.0016680812853787086,-0.0012445891086569905
2015-08-14,0.0028905984726802576,0.0027561063723356206,0.0036420113666097986
2015-08-17,0.004786436408369888,0.004244603566902883,0.005587281242615205
2015-08-18,-0.0019979603982981297,-0.0036999712743451705,-0.002896701477303032
2015-08-19,-0.003189250686581351,-0.005813045809977368,-0.007905547932296142
2015-08-20,-0.011150767618344659,-0.018707558105168588,-0.02088167480322245
2015-08-21,-0.020481260168489702,-0.02688255833345201,-0.030102277937415378
2015-08-24,-0.03218020329087663,-0.035715258390417906,-0.04210663562058292
2015-08-25,-0.013218147449009928,-0.00680923489484121,-0.01176824291988443
2015-08-26,0.024761572806256616,0.03175125526324536,0.038393997546871894
2015-08-27,0.017646481278551063,0.019680405484249208,0.024735245709198272
2015-08-28,0.0024213465760487105,0.0007500096095876763,5.020104234954026e-05
2015-08-31,-0.005068915228627574,-0.0075896434121531684,-0.008079214001064039
2015-09-01,-0.021826407051526817,-0.02716077881377038,-0.029847647744489558
2015-09-02,0.011933960771116858,0.01676163849202602,0.018980883279928307
2015-09-03,-0.00040620882025296085,-0.0003917463250531883,0.0007163240134919757
2015-09-04,-0.013065111412341216,-0.01492237045977599,-0.015136122227853321
2015-09-08,0.019228440504114146,0.023758028693502565,0.025130476471581842
2015-09-09,-0.012870862361947283,-0.011425712823501877,-0.01337187869528278
2015-09-10,0.00455213425439681,0.0059519366790467656,0.0054420108619051
2015-09-11,0.002133618523284624,0.0031088665603503317,0.004544514845054692
2015-09-14,-0.003104896245631538,-0.004019913805169273,-0.0037105028385485683
2015-09-15,0.008396339041262541,0.009857533813680786,0.012499342259971513
2015-09-16,0.010315972999446234,0.009814000224755804,0.008666140470469541
2015-09-17,0.0010757519188700439,-3.776808099152929e-05,-0.0022475930728501625
2015-09-18,-0.011166134543830376,-0.014935450536930694,-0.016341559225196645
2015-09-21,0.0014657958728800167,0.002318102015217471,0.005167940409428695
2015-09-22,-0.012223187016552884,-0.01469268421979345,-0.012979972135659712
2015-09-23,-0.0006668149623070731,-0.0014518006414267481,-0.0015985638866914398
2015-09-24,0.0028869881225390194,-0.0009329595104561328,-0.003615824190667749
2015-09-25,-0.0009693408367042365,-0.0002528542522675425,-0.00025936507993296054
