Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999941878944,19.999999956884974,14.999999967092958,9.999999988960477,14.999999872509541,10.0,0.0,99.9999997273269
validation,29.999999999248235,19.9999999994716,14.999999999606919,9.99999999983978,14.903556278431452,10.0,0.0,99.903556276598
all,29.9999999756933,19.99999998216287,14.999999986455862,9.999999995275342,14.999999265792066,10.0,0.0,99.99999920537945
