Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999942595494,19.999999972770183,14.999999981491644,9.999999992087487,14.966584007411884,10.0,0.0,99.96658389635668
validation,29.999999999572054,19.999999999718433,14.999999999884693,9.9999999996346,14.21848021527201,10.0,0.0,99.21848021408178
all,29.99999997892514,19.999999989311238,14.999999993450025,9.999999995781721,14.986470879572725,10.0,0.0,99.98647083704084
