Ticker,policy_weight
ASSET_01,0.04011528
ASSET_02,0.040210027
ASSET_03,0.040334642
ASSET_04,0.06887272
ASSET_05,0.27085513
ASSET_06,0.0570232
ASSET_07,0.36018255
ASSET_08,0.04011543
ASSET_09,0.042175844
ASSET_10,0.04011523
