Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
158,158,"BR,CDNS,ESS,EXE,HAS,NI,NWSA,POOL,SJM,STE",2023-12-01,2023-12-08,1,equal_weight,-4.023374653664563e-07,7.927417755126953e-06
159,159,"APP,CMS,COR,HCA,NI,PAYX,PSX,TAP,VRTX,XYL",2025-03-28,2025-04-04,1,mean_variance,0.05040761868422741,0.050406694412231445
160,160,"CARR,EQIX,EXE,HSIC,OMC,POOL,STE,TAP,VRTX,WY",2026-04-02,2026-04-08,1,mean_variance,0.010888742374634264,0.01089024543762207
161,161,"EQIX,HAS,HCA,NCLH,NDAQ,OKE,PSX,RSG,USB,WDC",2024-09-06,2024-09-13,1,equal_weight,-0.0023633159506887443,-0.002369999885559082
162,162,"APA,COR,LLY,POOL,SATS,SJM,TRV,USB,VTR,XYL",2023-06-23,2023-06-30,1,mean_variance,-0.000366559791571566,-0.00034105777740478516
163,163,"CDW,CMS,HAS,HON,IQV,MAR,OKE,PSA,TMO,XYL",2023-06-16,2023-06-23,1,mean_variance,0.0008733233145842156,0.0008782744407653809
164,164,"AWK,BF-B,BIIB,DHI,HSIC,PAYX,PSX,SWK,VST,WDC",2023-07-07,2023-07-14,1,mean_variance,0.017550097653119007,0.01754438877105713
165,165,"CHD,COR,ESS,ETR,LMT,NI,NVR,PSA,SATS,TMO",2025-05-23,2025-05-30,1,mean_variance,0.006186560193298513,0.006194353103637695
166,166,"APA,BF-B,CDW,COR,ES,GS,NDAQ,SATS,SBAC,VTR",2023-01-20,2023-01-27,1,min_variance,0.003721122073238957,0.003716707229614258
167,167,"APO,AWK,CPRT,DHI,FITB,LLY,MCHP,SATS,TAP,TMO",2022-04-29,2022-05-06,1,equal_weight,-0.0027209157724456734,-0.0027036070823669434
168,168,"APP,BIIB,CMS,HSIC,MAR,PANW,TAP,TMO,VRTX,XYL",2023-02-10,2023-02-17,1,equal_weight,-0.0015955408308159498,-0.001565694808959961
169,169,"DHI,EXE,HCA,KKR,LH,NCLH,NWSA,TMO,USB,WFC",2021-08-20,2021-08-27,1,equal_weight,-0.0017390745525538585,-0.001744985580444336
170,170,"ACGL,CMS,EQIX,FSLR,INTC,LH,NTAP,PSX,SATS,WDC",2022-01-14,2022-01-21,1,min_variance,0.017958450734272973,0.01795560121536255
171,171,"AWK,BIIB,CPRT,HON,IBM,NCLH,NDAQ,NTAP,USB,VST",2021-12-17,2021-12-23,1,equal_weight,-0.002271344299032016,-0.002268195152282715
172,172,"COR,EQIX,ETR,FCX,FSLR,NI,POOL,PSA,SBAC,WY",2025-03-07,2025-03-14,1,mean_variance,0.029151520937758805,0.02914714813232422
173,173,"APP,EXE,GOOG,IBM,INTC,IQV,LMT,MSI,STE,TTD",2024-12-13,2024-12-20,1,mean_variance,0.004615371379540075,0.00466465950012207
174,174,"CPRT,EQIX,FCX,LH,PANW,PSA,STE,TTD,VST,WY",2024-11-01,2024-11-08,1,mean_variance,0.03086786555302856,0.030867695808410645
175,175,"AME,BKR,FITB,GPN,GS,HSIC,NVR,PANW,RF,USB",2023-09-22,2023-09-29,1,equal_weight,-0.0018708001477555432,-0.0018715262413024902
176,176,"AME,APP,CARR,CMS,FTNT,NCLH,RSG,SATS,STE,WDC",2024-12-06,2024-12-13,1,min_variance,0.009227004928962359,0.00923091173171997
177,177,"AWK,BF-B,BR,CDW,CMS,COR,ETR,HAS,PSX,WY",2022-04-14,2022-04-22,1,risk_parity,-0.0015530399316232698,-0.0015427470207214355
178,178,"APA,BF-B,FCX,HCA,INTC,MAR,NI,NWSA,POOL,TMO",2025-10-17,2025-10-24,1,mean_variance,0.02736083313571782,0.02735769748687744
179,179,"APP,CDNS,CDW,ES,HAS,HON,PSX,RF,VTR,YUM",2023-11-24,2023-12-01,1,mean_variance,-0.0008833950307659214,-0.0008596181869506836
180,180,"AWK,COR,CPRT,FCX,INTC,OMC,PAYX,PH,PSA,SJM",2025-12-19,2025-12-26,1,mean_variance,0.005231511702417366,0.005237579345703125
181,181,"CARR,CDNS,ESS,FSLR,HON,MSI,NCLH,NI,PH,VRT",2022-04-01,2022-04-08,1,min_variance,0.017699791336025946,0.017696499824523926
182,182,"BF-B,CPRT,FSLR,GS,HCA,HSIC,PSX,SATS,STE,VST",2023-11-17,2023-11-24,1,min_variance,0.0001112582729837293,0.00011372566223144531
183,183,"BF-B,INTC,LH,MCHP,NCLH,PAYX,USB,VRT,WDC,WY",2024-10-25,2024-11-01,1,mean_variance,0.016580007337399682,0.016587555408477783
184,184,"FITB,IBM,IQV,KKR,MAR,MCHP,TMO,VTR,WDC,WFC",2023-11-17,2023-11-24,1,min_variance,9.002187071752714e-05,9.47713851928711e-05
185,185,"APA,DHI,FTNT,HCA,LMT,NCLH,PAYX,PH,POOL,YUM",2023-08-25,2023-09-01,1,equal_weight,-0.0013541172016824437,-0.0013470649719238281
186,186,"CDNS,EQIX,ES,EXE,FCX,GPN,HAS,NDAQ,PSX,WDC",2022-04-29,2022-05-06,1,mean_variance,0.0412607032746064,0.041294097900390625
187,187,"CPRT,ES,ESS,ETR,FTNT,NDAQ,NWSA,OMC,PSA,WFC",2023-05-05,2023-05-12,1,mean_variance,0.012463062437847864,0.01245427131652832
188,188,"COR,DHI,FCX,GPN,LMT,OMC,SATS,SWK,TRV,WDC",2022-08-26,2022-09-02,1,min_variance,0.02318890913813138,0.023189246654510498
189,189,"APA,BF-B,ES,FITB,MAR,MCHP,MSI,NVR,PSA,USB",2022-12-16,2022-12-23,1,min_variance,0.003787134086526976,0.0038193464279174805
190,190,"BR,CMS,FCX,FITB,HAS,HON,LLY,MAR,TMO,XYL",2024-10-04,2024-10-11,1,min_variance,-0.0008597246815279036,-0.0008536577224731445
191,191,"AWK,BKR,CHD,ES,ETR,EXE,NVR,PAYX,TRV,TTD",2024-07-05,2024-07-12,1,equal_weight,-0.0025924234912626347,-0.002593398094177246
192,192,"AWK,CDNS,CPRT,GS,HSIC,IBM,IQV,KKR,MSI,OKE",2024-05-24,2024-05-31,1,min_variance,0.006754710652397643,0.006755352020263672
193,193,"CDNS,COR,FCX,LLY,NVR,OKE,PSA,SBAC,TMO,XYL",2023-03-31,2023-04-06,1,min_variance,0.018376051265781578,0.018372654914855957
194,194,"APO,BKR,CPRT,FTNT,GOOG,HSIC,LH,PAYX,PH,WDC",2026-01-30,2026-02-06,1,mean_variance,0.024674976283600922,0.02467942237854004
195,195,"APO,BKR,CPRT,LH,MSI,PAYX,PH,RF,TRV,YUM",2021-12-10,2021-12-17,1,min_variance,0.01776370046065827,0.017757415771484375
196,196,"BF-B,CARR,CDNS,CHD,HAS,HON,IBM,MSI,SJM,VST",2023-02-24,2023-03-03,1,mean_variance,0.01463886396446693,0.014627337455749512
197,197,"ACGL,COR,EQIX,IQV,PANW,POOL,SJM,USB,VST,WY",2022-02-04,2022-02-11,1,mean_variance,0.005442206159599179,0.00546342134475708
198,198,"CDNS,HAS,IBM,LH,MCHP,MDLZ,NI,OKE,POOL,PSX",2023-02-17,2023-02-24,1,min_variance,0.0028877710680639025,0.002893984317779541
199,199,"AME,BR,CHD,EXE,GPN,LH,PH,TMO,VRT,WFC",2026-01-30,2026-02-06,1,mean_variance,0.014957334389874365,0.014964699745178223
200,200,"COR,ES,GPN,NI,NTAP,SATS,SBAC,SWK,TRV,WDC",2023-04-06,2023-04-14,1,equal_weight,-0.0019247853917950034,-0.001918196678161621
201,201,"AWK,BF-B,CARR,FITB,FTNT,HON,LH,NWSA,OKE,TAP",2025-10-31,2025-11-07,1,min_variance,0.003286267680544233,0.0032883882522583008
202,202,"APA,ESS,FCX,IBM,KKR,OMC,RSG,SBAC,SJM,WDC",2023-11-17,2023-11-24,1,mean_variance,-0.00017553180804824996,-0.000171661376953125
203,203,"APO,BR,CARR,CDNS,CHD,ES,EXE,INTC,MAR,NWSA",2024-11-01,2024-11-08,1,mean_variance,0.044126816810490146,0.04412686824798584
204,204,"APA,BKR,EXE,FITB,GPN,HSIC,MSI,NVR,NWSA,RF",2023-09-08,2023-09-15,1,min_variance,0.002093294434790738,0.00209963321685791
205,205,"ACGL,AME,CDNS,COR,GOOG,LLY,MAR,NCLH,NVR,SATS",2022-10-14,2022-10-21,1,mean_variance,0.0042339151870423135,0.004247426986694336
206,206,"AME,EQIX,EXE,FCX,NCLH,PSX,SATS,TAP,USB,VRTX",2025-02-21,2025-02-28,1,equal_weight,-0.0013554162017283356,-0.0013456344604492188
207,207,"BIIB,CDNS,FTNT,HON,LMT,SATS,USB,VTR,WY,YUM",2026-02-13,2026-02-20,1,mean_variance,0.0038282304212677205,0.0038399100303649902
208,208,"AME,APP,CARR,CPRT,ETR,IBM,INTC,PSX,VRT,WFC",2022-10-14,2022-10-21,1,mean_variance,0.04978604777490573,0.04978609085083008
209,209,"ACGL,ESS,KKR,LMT,PANW,TAP,TTD,VST,VTR,WFC",2025-03-21,2025-03-28,1,min_variance,0.008662160562979988,0.008664488792419434
210,210,"CMS,COR,DHI,FCX,GOOG,LH,PH,TMO,VST,XYL",2022-10-07,2022-10-14,1,min_variance,0.010651520334945696,0.01065075397491455
211,211,"ES,FCX,FTNT,GOOG,HAS,INTC,KKR,NTAP,PSA,WY",2024-12-06,2024-12-13,1,mean_variance,0.012086568335287078,0.012144923210144043
212,212,"APO,COR,FSLR,HCA,LLY,MSI,POOL,SWK,WFC,YUM",2025-04-04,2025-04-11,1,equal_weight,-0.0021813108565221315,-0.0021256208419799805
213,213,"CDNS,CPRT,HON,MSI,PANW,PAYX,PH,STE,TMO,YUM",2023-08-25,2023-09-01,1,mean_variance,0.002437954204674809,0.0024347305297851562
214,214,"AME,AWK,CDW,ESS,FSLR,HON,MSI,NI,VRT,YUM",2025-01-10,2025-01-17,1,mean_variance,0.0026412623339784817,0.0026448965072631836
215,215,"CMS,ES,ESS,FSLR,GOOG,GPN,HAS,HON,TRV,WY",2022-10-28,2022-11-04,1,min_variance,0.010637535544668189,0.010640144348144531
216,216,"APO,FSLR,LH,MCHP,MDLZ,PANW,SBAC,TTD,VRTX,VTR",2021-11-26,2021-12-03,1,min_variance,0.01502021442812829,0.015016674995422363
217,217,"AWK,BKR,CDW,FITB,HCA,PANW,POOL,PSX,SATS,VTR",2021-12-23,2021-12-31,1,min_variance,0.002204809504541316,0.002206087112426758
218,218,"APA,BR,MAR,NDAQ,NI,NVR,POOL,PSA,SATS,SBAC",2023-08-25,2023-09-01,1,mean_variance,0.0038955609080467183,0.0038999319076538086
219,219,"APO,ES,GS,HON,HSIC,NDAQ,SWK,USB,VRTX,WY",2025-10-17,2025-10-24,1,mean_variance,0.00664191864033556,0.006647706031799316
220,220,"APO,CDNS,ES,GPN,HAS,IBM,INTC,LH,SATS,WY",2022-02-18,2022-02-25,1,equal_weight,-0.0018462971024356205,-0.0018420219421386719
221,221,"ACGL,CDNS,CHD,KKR,MSI,NI,PSX,SWK,TTD,VST",2023-09-08,2023-09-15,1,min_variance,0.00012420129400837358,0.00013625621795654297
222,222,"BKR,CDNS,EQIX,ESS,FTNT,GS,MDLZ,POOL,TMO,TTD",2024-11-08,2024-11-15,1,mean_variance,0.013777451443630772,0.01379770040512085
223,223,"AWK,BR,EQIX,ESS,GPN,HAS,NVR,VRT,VST,XYL",2022-06-24,2022-07-01,1,min_variance,0.02880871438393465,0.028802573680877686
224,224,"BIIB,CDNS,FSLR,HCA,HSIC,INTC,OMC,PAYX,RF,WFC",2024-12-13,2024-12-20,1,equal_weight,-0.0010642830174352456,-0.001055598258972168
225,225,"FCX,FSLR,GOOG,IQV,MAR,NI,PANW,TAP,USB,WFC",2022-12-23,2022-12-30,1,min_variance,-0.0001345805445391234,-0.00013148784637451172
226,226,"APA,APP,BIIB,BKR,FTNT,MDLZ,MSI,NI,NWSA,WFC",2025-05-09,2025-05-16,1,equal_weight,-0.0010815673270751943,-0.001076817512512207
227,227,"BR,FCX,GOOG,IBM,IQV,MAR,SBAC,TAP,USB,YUM",2024-04-12,2024-04-19,1,min_variance,-4.923498488390148e-05,-4.3392181396484375e-05
228,228,"CHD,ES,EXE,FSLR,GOOG,GS,NI,NWSA,PH,WY",2024-02-16,2024-02-23,1,min_variance,0.011587238330424287,0.011594176292419434
229,229,"APP,BKR,ETR,GOOG,IBM,KKR,POOL,RSG,TMO,TRV",2022-05-13,2022-05-20,1,equal_weight,-0.002283758799292701,-0.0022513866424560547
230,230,"APA,BF-B,BR,LLY,OMC,POOL,PSA,TAP,WDC,WFC",2023-09-22,2023-09-29,1,equal_weight,-0.0005256119095968572,-0.0005052089691162109
231,231,"APA,APO,BIIB,CDW,CPRT,KKR,MCHP,PAYX,SBAC,TRV",2025-08-01,2025-08-08,1,min_variance,0.0010704795162274783,0.001117706298828125
232,232,"BF-B,BIIB,CMS,EXE,KKR,NVR,OKE,PH,RSG,TRV",2021-08-13,2021-08-20,1,min_variance,0.0005596762918245945,0.0005580782890319824
233,233,"APO,AWK,COR,EXE,MSI,NTAP,OMC,POOL,VST,YUM",2025-02-14,2025-02-21,1,min_variance,0.008522826245339708,0.008523046970367432
234,234,"BIIB,DHI,FITB,HON,HSIC,INTC,MAR,MSI,SATS,STE",2023-11-10,2023-11-17,1,mean_variance,0.0011769185418471783,0.0012151002883911133
235,235,"ACGL,CDNS,CHD,ETR,EXE,FTNT,GOOG,PSA,VRT,YUM",2024-12-06,2024-12-13,1,min_variance,0.0018786515348349665,0.0018856525421142578
236,236,"AME,APP,BF-B,ESS,EXE,FTNT,GS,HAS,PH,WY",2024-08-30,2024-09-06,1,min_variance,0.005166567512080338,0.00516819953918457
237,237,"BIIB,CARR,CDNS,EXE,FCX,GOOG,HSIC,PH,POOL,SATS",2023-07-28,2023-08-04,1,min_variance,-0.00029570929847098394,-0.000279843807220459
238,238,"ACGL,AWK,CDW,EXE,LH,NWSA,PAYX,PSA,VRTX,YUM",2022-12-30,2023-01-06,1,mean_variance,0.01697331115673207,0.016970276832580566
239,239,"APP,DHI,IBM,IQV,LLY,MCHP,PH,RSG,SJM,VST",2024-06-28,2024-07-05,1,mean_variance,0.016851750210717616,0.01685464382171631
240,240,"APO,BIIB,BKR,CARR,EXE,IQV,MAR,RSG,TTD,USB",2022-03-11,2022-03-18,1,equal_weight,-0.0007298624221349034,-0.0007302761077880859
241,241,"ES,ESS,FCX,FITB,HON,IBM,KKR,PANW,RSG,WDC",2024-04-19,2024-04-26,1,mean_variance,0.007793998161094427,0.007813453674316406
242,242,"BIIB,BR,CDNS,EQIX,HON,IBM,NCLH,NWSA,SJM,VRT",2021-12-23,2021-12-31,1,min_variance,0.013744011546985383,0.01374351978302002
243,243,"AWK,BIIB,FCX,FTNT,GPN,NCLH,PANW,PSX,SJM,TAP",2024-08-09,2024-08-16,1,equal_weight,-0.0017668541868611145,-0.0017490386962890625
244,244,"BR,CHD,DHI,GPN,IQV,MAR,NCLH,NDAQ,PH,SBAC",2024-07-05,2024-07-12,1,equal_weight,-0.0013896667502564567,-0.0013958215713500977
245,245,"ETR,FITB,LMT,MAR,OMC,PANW,SJM,USB,VRT,WY",2021-12-03,2021-12-10,1,mean_variance,0.0006076803806778436,0.000609278678894043
246,246,"AWK,BIIB,BR,CARR,CPRT,LH,RF,STE,USB,VRT",2025-02-14,2025-02-21,1,min_variance,0.010740059464195826,0.010740041732788086
247,247,"APP,BIIB,ESS,NTAP,OKE,RF,SJM,TAP,VRTX,XYL",2023-06-30,2023-07-07,1,mean_variance,0.00591063887274164,0.005910813808441162
248,248,"APP,CMS,HAS,HCA,HSIC,MCHP,NVR,OMC,RF,TMO",2025-04-04,2025-04-11,1,equal_weight,-0.0013702124646948564,-0.0013422966003417969
249,249,"APO,APP,HAS,IQV,MAR,NCLH,NDAQ,RF,SWK,XYL",2021-09-24,2021-10-01,1,equal_weight,-0.002395448000032466,-0.002399444580078125
250,250,"AME,BIIB,BKR,ETR,LLY,MSI,NCLH,RF,TMO,TRV",2022-05-20,2022-05-27,1,equal_weight,-0.0009899111872851256,-0.0009379386901855469
251,251,"AME,CDW,COR,GS,NDAQ,NI,PAYX,SBAC,TMO,WDC",2023-11-17,2023-11-24,1,risk_parity,0.0012773963125816985,0.0012798309326171875
252,252,"APO,CDNS,CDW,COR,ES,FITB,FTNT,GS,IQV,RF",2022-06-03,2022-06-10,1,mean_variance,0.011491900482586598,0.011487901210784912
253,253,"APA,CPRT,FITB,GS,RSG,SJM,STE,WFC,WY,YUM",2023-02-03,2023-02-10,1,min_variance,0.018134163816100935,0.0181310772895813
254,254,"APO,LMT,MDLZ,NVR,OKE,TAP,TMO,TRV,TTD,WY",2024-08-30,2024-09-06,1,min_variance,0.006657943318049726,0.006658494472503662
255,255,"APP,ETR,IQV,NI,PANW,PAYX,SATS,SWK,TRV,WDC",2022-03-18,2022-03-25,1,mean_variance,0.02733459312636271,0.02733314037322998
