Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.007712909020483494,-0.0015200452180579305,0.012612714432179928,0.0033706806134432554,0.17842446267604828
validation,52.0,0.006260605528950691,-0.0019288635812699795,0.01099496241658926,0.0027960503939539194,0.17620664834976196
all,256.0,0.007417910732328892,0.0029644302558153868,0.012284108437597752,0.007821476086974144,0.051393769681453705
