Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.008616529405117035,-0.000891353003680706,0.0118229566141963,0.0023028708528727293,0.17881950736045837
validation,52.0,0.010919461958110332,-0.0005989086348563433,0.01390072237700224,0.002369094407185912,0.1749649941921234
all,256.0,0.009084312245249748,0.0011091786436736584,0.012245003134012222,0.00425745127722621,0.14481373131275177
