Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,8.77194097210805,0.0,0.0,5.293134033961994,1.7877072185886833,0.0,10.657215714454649,5.195566510204079
validation,16.420438993004623,0.0,0.0,3.6072200483645784,2.0397569681854324,0.0,10.537457764148712,11.529958245405922
all,10.258494700832152,0.0,0.0,4.912357376599807,2.4934884159180384,0.0,10.212099552154536,7.452240941195461
