Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.949775343648547,19.973298038107703,14.977477645770186,9.998843208560013,14.98741939216506,10.0,0.0,99.88681362825152
validation,29.995431807154713,19.990942930906584,14.992374647389843,9.99961131132702,14.053778215279658,10.0,0.0,99.03213891205782
all,29.969077348594347,19.978544813406614,14.981909787745598,9.999072320777996,14.993003880940172,10.0,0.0,99.92160815146474
