Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.008616529405117035,-0.0009758107480593026,0.0118229566141963,0.00221841293387115,0.17795754969120026
validation,52.0,0.010919461958110332,-0.006038318388164043,0.01390072237700224,-0.0030703155789524317,0.17587584257125854
all,256.0,0.009084312245249748,0.0016384427435696125,0.012245003134012222,0.004786715377122164,0.051725637167692184
