Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-2.918175764402143,0.0,0.0,2.182723335515816,-0.7236311413337234,0.0,10.677452981472012,-12.136536551692062
validation,-16.193118161442495,0.0,0.0,-2.977341913041482,-1.2284058302443543,0.0,10.55255055427551,-30.95141645900384
all,4.871811544914526,0.0,0.0,4.45179058660682,6.358706577186281,3.333333333333333,3.103538230061526,15.912103811979433
