Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,991.0,0.001970913028344512,0.00033926224568858743,-0.0018333393381908536,0.004514416679739952,0.004143514670431614,0.0038042638916522264,0.00384705001488328,0.003344291355460882,0.0007101641385816038,1.1427732538038526e-08,4.2797277274075896e-05,-0.00045996109838597476,0.07233736664056778
validation,248.0,0.0024877279065549374,-0.0005331239080987871,-0.0010802734177559614,0.005506517831236124,0.003034877358004451,0.0035680094733834267,0.00338182901032269,0.005200260318815708,0.001938516623340547,8.17160472621481e-09,-0.0001861722266767174,0.0016322587616741657,0.07099758088588715
all,1239.0,0.0020743594504892826,0.00016464419604744762,-0.0016826045466586947,0.004712997004389763,0.0039216079749166965,0.003756975056603551,0.0037539307959377766,0.0037157845217734575,0.0009560328908264637,1.0775980996413637e-08,-3.0335829706018558e-06,-4.117940261494368e-05,0.0720691904425621
