Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
19,0.6703381998507695,-0.2841064641787835,0.9544446637964874,0.03235356056147399,-12.802709352356635,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
20,0.6268238805978739,-0.22715575050273168,0.8539796253265935,0.032355435572256355,-12.802050198844656,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
21,0.6383644576991723,-0.24107175148219082,0.8794362061439922,0.03235638378832704,-12.803797604457882,0.001970913028344512,0.004143514670431614,0.000339252088451758,1.2630650969569501e-09,4.278711276128888e-05,-0.00045997125562280416,-0.0018333494663238525,0.0024877279065549374,0.003034877358004451,-0.0005331339780241251,-1.9227304193236705e-09,-0.00018618231115397066,-0.0010802834294736385,0.0016322486335411668,-3.2794168905825396,0.9994050020574623,9.0,False
22,0.6343725625609774,-0.2512133932859457,0.8855859587339292,0.03235680874395743,-12.804166535917373,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
23,0.6241978196395274,-0.22828736851662848,0.8524851861563028,0.03235467996234009,-12.801854702346139,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
24,0.5981249435157275,-0.26150950822531877,0.8596344558309715,0.03235521749428856,-12.80186340859391,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
25,0.6455698504698144,-0.18874012469102588,0.8343099751458039,0.03235483865181264,-12.801843420889014,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
26,0.595040845612344,-0.24239696771297398,0.8374378129042963,0.0323549110994991,-12.801846504211426,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
27,0.5863468481601788,-0.23878581773801721,0.8251326673567355,0.032355275264481606,-12.801885125615401,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
28,0.6452935053529941,-0.2090951111374421,0.8543886133327734,0.0323554082340387,-12.802091437800742,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
29,0.6701437931218374,-0.2342409899779694,0.9043847763634594,0.03235440583961643,-12.80192336304758,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
30,0.6232963091610179,-0.21231616786883167,0.8356124798416731,0.03235778111050997,-12.802607512257534,0.001970913028344512,0.004143514670431614,0.000339252088451758,1.2630650969569501e-09,4.278711276128888e-05,-0.00045997125562280416,-0.0018333494663238525,0.0024877279065549374,0.003034877358004451,-0.0005331339780241251,-1.9227304193236705e-09,-0.00018618231115397066,-0.0010802834294736385,0.0016322486335411668,-3.2794168905825396,0.9994050020574623,9.0,False
31,0.6216457740269323,-0.2694522540877253,0.8910980299190363,0.03236088681849533,-12.803342850970933,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
32,0.6196592654036706,-0.22730743889927144,0.8469667044345113,0.03235507009721969,-12.801887085892478,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
33,0.629015565159102,-0.20765479830752467,0.8366703734508557,0.03235515321329552,-12.80193687134867,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
34,0.6006733191422329,-0.2084905107615574,0.8091638275881708,0.032354682471554284,-12.802131312165322,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
35,0.6118452197728316,-0.2551015969422222,0.8669468214665845,0.0323587505129945,-12.80244625949956,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
36,0.5877735324572362,-0.20027335590328627,0.7880468868042458,0.03235116624296854,-12.80241193107351,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
37,0.5942803885332871,-0.28373651529777905,0.8780169023875632,0.0323506184298203,-12.80242219437985,0.001970913028344512,0.004143514670431614,0.00033925188472494483,1.0826272101027712e-09,4.278693086234853e-05,-0.00045997145934961736,-0.0018333496991544962,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
38,0.5956339421113492,-0.21137284202544407,0.807006783911246,0.03235633933294553,-12.80318182243709,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
39,0.5872845334554416,-0.23318234275496452,0.8204668752480708,0.032357521274330996,-12.802369229367715,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331303691491485,1.6823891169082117e-09,-0.00018617871683090925,-0.001080279820598662,0.0016322522424161434,-3.2793883412619853,0.9994049443918936,9.0,False
40,0.6243235758166501,-0.22807884354644298,0.8524024174384224,0.032354173125505564,-12.801855635811414,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
41,0.6534053689897,-0.21437902377183454,0.8677843886716093,0.03235457934942905,-12.801836419899457,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
42,0.6767261298946607,-0.2413523531435236,0.9180784813691341,0.032355030147146385,-12.801834369162858,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
43,0.6547065494520031,-0.21725082030570592,0.8719573662692435,0.032354979090745944,-12.801839340587197,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
44,0.6565774764741585,-0.19657295655109566,0.8531504308599998,0.03235430523798276,-12.801837024246046,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
45,0.6575629965869257,-0.2651737167243399,0.9227367133112656,0.032355221884943525,-12.801843313107456,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
46,0.6497925616778231,-0.1967936144647396,0.8465861708497183,0.03235434288559359,-12.801833360635428,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
47,0.658044705898562,-0.2391504028400427,0.8971951067988976,0.03235421532729319,-12.801855399076922,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
48,0.6619365768343601,-0.21473374150836264,0.8766703178615551,0.032354480386772744,-12.8018520867187,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
49,0.6559980484599663,-0.23408582707346387,0.890083875774014,0.032354411188847604,-12.801836039777,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
50,0.6616222220881796,-0.15695181976173048,0.8185740373690362,0.03235505739702466,-12.801847808175804,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
51,0.655569196408981,-0.2220502654851746,0.8776194580448143,0.03235290135989035,-12.801907884846061,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
52,0.6597992858419987,-0.24427784717708495,0.9040771394998106,0.03235625502710746,-12.80214540652863,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
53,0.644944044824325,-0.21606466880840683,0.8610087213314145,0.03235555409738563,-12.803691577237743,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
54,0.7167835329423399,-0.21025078356506605,0.9270343200710539,0.032356339317909044,-12.809611976808304,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
55,0.6614488641140319,-0.238849097150486,0.900297960287146,0.032355133600074394,-12.801879755784237,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
56,0.645724607885305,-0.216722749842765,0.8624473594271932,0.03235478144172883,-12.801842785747693,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
57,0.6463592019980899,-0.233956147064234,0.8803153428372172,0.032355216577062695,-12.801832323237937,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
58,0.6308625745244031,-0.24701729075518916,0.8778798758201715,0.032354694822150934,-12.801836911652812,0.001970913028344512,0.004143514670431614,0.00033925080788321793,0.0,4.278585038264282e-05,-0.00045997253619134426,-0.0018333508633077145,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
59,0.6307288321067779,-0.21965934710594046,0.8503881772880477,0.03235546266049237,-12.801837174370359,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
60,0.6481404140907387,-0.20946830292312216,0.857608722269114,0.032354516316464646,-12.801840162421572,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.000533132057171315,0.0,-0.00018618039030116051,-0.0010802815668284893,0.0016322506126016378,-3.2794062699967585,0.9994049806059958,9.0,False
61,0.6326525299748788,-0.20081417862510104,0.8334667114869858,0.03235585237998895,-12.801846663959092,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
62,0.6328295514994986,-0.25269227889183193,0.8855218275043245,0.032354785454592,-12.801852266675409,0.001970913028344512,0.004143514670431614,0.0003392512444406748,4.210217174893671e-10,4.278627238818444e-05,-0.0004599720996338874,-0.0018333502812311053,0.0024877279065549374,0.003034877358004451,-0.0005331354332156479,-3.3647782338164234e-09,-0.0001861837663454935,-0.0010802849428728223,0.0016322472365573049,-3.2794248560182577,0.9994050181455832,9.0,False
