Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,2.2320996252302248,2.618657172420618,1.9776311742777577,5.557754990238949,12.774861668312077,10.0,11.031475067138672,24.129529563340952
validation,9.219778181210577,3.1617512761571516,2.0451295460200605,6.974745728776712,11.799420118428827,10.0,10.811224579811096,32.38960027078223
all,3.6759600451002057,2.72761803961801,1.9911374630749852,5.87495465186075,13.88460130247332,10.0,10.987426042556763,27.16684545957051
