Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999999992582,19.99999999999724,14.999999999999607,9.999999999181815,12.799594258113094,0.0,0.0,87.79959425728433
validation,30.0,19.999999999999996,14.999999999999998,10.0,0.0,0.0,0.0,75.0
all,29.999999999999655,19.999999999999677,14.999999999999945,9.999999999997804,14.564035256386997,10.0,0.0,99.56403525638407
