Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,2.7027828454049767,0.0,0.0,3.926104033263214,4.665409766583299,3.333333333333333,2.832647860050198,11.794982118534623
validation,4.200869075284975,0.0,0.0,2.7063578397164045,2.8034606603587804,3.333333333333333,2.80630476772785,10.237716140965643
all,4.79170923028231,0.0,0.0,4.1981746654633465,7.114019636793507,3.333333333333333,2.887746691703796,16.5494901741687
