Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.204060297386319,-0.29962941595152315,1.503689728531183,0.004518876600937516,-13.510000584172268,0.006359703838825226,-3.359773472766392e-06,0.007321414537727833,4.951655864715576e-05,0.814807065342388,0.20948574186039925,False
2,0.8079908548616895,-0.5878413249464596,1.395832192664053,0.004508305067086921,-13.267178535461426,0.006359703838825226,-1.4980049627411063e-06,0.007321414537727833,9.89093223324744e-06,0.1896957206922181,0.42515028106598896,False
3,0.749937960914537,-0.509392056979385,1.2593300178939222,0.004505052724305321,-13.080952719146131,0.006359703838825226,-1.9537759726517834e-05,0.007321414537727833,2.531248719606083e-05,0.2964124526041553,0.38405943344094584,False
4,0.7021293125900567,-0.40948334453152674,1.1116126612120985,0.004424756265007982,-13.008259773254395,0.006359703838825226,-2.414747723378241e-05,0.007321414537727833,0.00011322131467750296,0.8606301318021988,0.19673490764820073,False
5,0.724632065670163,-0.6668804381407943,1.3915125038109573,0.004231779014363009,-13.447645879259296,0.006359703838825226,0.00020171147480141371,0.007321414537727833,0.00025551364524289966,0.9493575985873176,0.17345800171393164,False
6,0.7759578555238014,-0.40175389892914715,1.1777117486093558,0.004184139696150726,-13.640296992133646,0.006359703838825226,0.00024640822084620595,0.007321414537727833,0.0005340576171875,1.7646332606628772,0.04180670108586695,False
7,0.6343016554327572,-0.5034256051568424,1.137727269939348,0.004084144034149016,-13.970524787902832,0.006359703838825226,-0.00011999758862657472,0.007321414537727833,0.0004989206790924072,1.3464041979521544,0.09206300276398069,False
8,0.6336557251565597,-0.422293027826384,1.055948762332692,0.004079381213979978,-14.071521235447303,0.006359703838825226,3.3558582799742e-05,0.007321414537727833,0.0002988771884702146,1.2565463830283037,0.10732151330134815,False
9,0.5556046740681517,-0.5383301333469503,1.093934808291641,0.004171211523569974,-13.43153170043347,0.006359703838825226,0.00011777615145547315,0.007321414537727833,0.00031993939774110913,1.5226776173348957,0.06700818854471957,False
10,0.5449741143806308,-0.39812905648175406,0.9431031708623848,0.004215473674383818,-13.083342103397145,0.006359703838825226,0.0002487853926140815,0.007321414537727833,0.0005960349808447063,2.3195853227953998,0.01220205978008601,False
11,0.4538276376677494,-0.49700214056407704,0.9508297782318265,0.004140986239208895,-13.259320520887188,0.006359703838825226,-0.0003433756355661899,0.007321414537727833,0.00035432554432190955,0.6686038481908063,0.25338166700362313,False
12,0.6582304473016777,-0.7128276655486986,1.3710581110972984,0.004347858174393575,-13.600074169682522,0.006359703838825226,0.00022518809419125319,0.007321414537727833,0.00039104887400753796,1.2839300364809625,0.10248449253276894,False
13,0.503577381956811,-0.4080471057517856,0.9116244923834708,0.004211312730559239,-13.107625119826373,0.006359703838825226,-0.00016214391507674009,0.007321414537727833,4.765620542457327e-05,0.12220970354613298,0.45160661850146966,False
14,0.5042963629844142,-0.7104162018673092,1.2147125648517234,0.004224640828575574,-13.286637324912876,0.006359703838825226,-0.0002642595209181309,0.007321414537727833,0.0002573831588961184,0.8265749133309531,0.20616427455811287,False
15,0.47668375805312513,-0.41599270526100607,0.8926764633141312,0.00426957517058826,-13.368471687915278,0.006359703838825226,-0.0001455919409636408,0.007321414537727833,0.00011215187259949744,0.4341619702799133,0.33300106202961616,False
16,0.39976950369629205,-0.46836281991472434,0.8681323236110163,0.004286540749793251,-13.057951665392109,0.006359703838825226,0.00015362688282039016,0.007321414537727833,0.0005369301070459187,2.0465164339906927,0.022938295421886194,False
17,0.3236883808584774,-0.506031405692007,0.8297197865504845,0.004277741499975615,-13.051177211836272,0.006359703838825226,0.00021105741325300187,0.007321414537727833,0.0006453280220739543,2.3928590630298014,0.010219006048962437,False
18,0.3205283155628279,-0.5746830351212445,0.8952113506840724,0.004249606756310837,-13.199831569896025,0.006359703838825226,0.00023217704438138753,0.007321414537727833,0.0007142630638554692,1.8912811914762089,0.03213638755369825,False
19,0.3164474134351693,-0.3985226130953022,0.7149700358802197,0.004217550386766009,-13.227570926441865,0.006359703838825226,-0.00017001289234030992,0.007321414537727833,0.00027840869734063745,0.824484922172294,0.20675181467745019,False
20,0.39532241517422245,-0.7135256154864442,1.1088480306606667,0.004357834296374053,-13.228387140760235,0.006359703838825226,0.0002548118936829269,0.007321414537727833,0.00046851084334775805,2.1155521182771797,0.019643564788184447,False
21,0.529152114017337,-0.09020109372396096,0.6193532055499507,0.004313798913476514,-13.245020324108648,0.006359703838825226,0.0002723867946770042,0.007321414537727833,0.0004374694253783673,2.320765579691975,0.012167570274351175,False
22,0.34266665168837007,-0.4552687313042435,0.7979353829926136,0.004311405642725089,-13.360902393565459,0.006359703838825226,-0.00010665578884072602,0.007321414537727833,0.0004611691692844033,1.8254754157532669,0.03689374747329058,False
23,0.3349052661774205,-0.614125470904743,0.9490307370821635,0.004274994536649947,-13.429290902380849,0.006359703838825226,0.00015544716734439135,0.007321414537727833,0.0005351018626242876,2.7296040216299637,0.004340696048814962,False
24,0.21006572830910777,-0.5426450792480918,0.7527108075571995,0.004268175100578982,-13.22348517997592,0.006359703838825226,9.015260729938745e-05,0.007321414537727833,0.0009287722059525549,3.4391659957315945,0.0005855905336181969,False
25,0.2046833085078819,-0.45384319360349695,0.6585265012348399,0.004393975880435284,-13.108443615483303,0.006359703838825226,2.9495242415578105e-05,0.007321414537727833,0.0005566993495449424,3.6822742331957716,0.0002793796651245303,False
26,0.16523108295365876,-0.5305910297468597,0.6958221127005184,0.004370467919929355,-13.089293405121447,0.006359703838825226,-0.00014862710668239743,0.007321414537727833,0.0007499066414311528,3.017367915603349,0.0019859451978700413,False
27,0.12817910488914042,-0.47057512402534485,0.5987542289144853,0.004394180780532313,-13.241026616563984,0.006359703838825226,-5.3342359024100006e-05,0.007321414537727833,0.0005213710246607661,2.155797405866331,0.017920220695382582,False
