Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999992778274837,19.999994891675453,14.999995957820996,9.999998296177065,14.999999994488139,10.0,0.0,99.99998191843649
validation,29.999999830285653,19.999999882565366,14.999999920928214,9.999999957591376,14.987785369653198,10.0,0.0,99.9877849610238
all,29.999996597209872,19.999997603624983,14.999998164199248,9.999999187871024,14.999999989671307,10.0,0.0,99.99999154257644
