Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999999999999982,19.99999999999997,14.999999999999986,9.999999999999998,14.594599894285972,10.0,0.0,99.59459989428592
validation,30.0,20.0,15.0,10.0,13.44289463764291,10.0,0.0,98.44289463764291
all,30.0,19.999999999999996,14.999999999999998,10.0,14.835011606322112,10.0,0.0,99.83501160632211
