Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,1.1110898650229122,1.8784681327321828,1.422605340305046,5.293284870361608,11.629051218130412,6.666666666666666,8.2149937748909,19.786172318327928
validation,5.609388004622848,0.6206084500978591,0.1321781489564961,6.254951579537574,9.694038971598347,6.666666666666666,8.266628086566925,20.711203734912864
all,2.021443975869662,1.627770040210566,1.1655967523462545,5.498496461128406,12.489691301406603,10.0,8.225320279598236,24.577678251363253
