Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,836.0,0.01484735868871212,0.0003705327690113336,0.0012102805776521564,0.019529197365045547,0.014007612131536007,0.014579088427126408,0.014588341116905212,0.005892117973417044,0.0009420106071047485,0.0009512625401839614,0.13691656291484833
validation,209.0,0.020131001248955727,0.0018920550355687737,0.0016015488654375076,0.02586926706135273,0.020421506837010384,0.01883985660970211,0.018617572262883186,0.007339815143495798,0.0003104038769379258,8.812104351818562e-05,0.13777713477611542
all,1045.0,0.01590408757328987,0.0006748372106812894,0.001288534258492291,0.020797211676836014,0.015290390700101852,0.015431242994964123,0.015394187532365322,0.006181657779961824,0.0008156892727129161,0.0007786342175677419,0.13708867132663727
