Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,836,0.005546727748008436,0.005892118198449532,0.0003453904504410958,1.0738271208017147,0.14160519398690552,False
1,train,IVV,836,0.00554603259814413,0.005892118198449532,0.0003460856003054021,1.067646335063713,0.1429943220695543,False
2,train,SPY,836,0.0055215854251213625,0.005892118198449532,0.0003705327733281697,1.17227314063157,0.12071087854125256,False
3,train,VTI,836,0.005305256569784794,0.005892118198449532,0.0005868616286647377,1.748998509799576,0.0403293472367875,True
4,train,QQQ,836,0.007334456917201503,0.005892118198449532,-0.0014423387187519712,-2.1290228170173346,0.9832277839725965,False
5,train,VEA,836,0.0024787654574407914,0.005892118198449532,0.00341335274100874,6.489724371314358,7.365171396227907e-11,True
6,train,VUG,836,0.0067069906224474386,0.005892118198449532,-0.0008148724239979065,-1.3185426287815851,0.9061581996807818,False
7,train,GLD,836,0.003967453132976185,0.005892118198449532,0.0019246650654733467,1.612210009725795,0.05364706044934468,False
8,train,IEFA,836,0.0024381056784442737,0.005892118198449532,0.0034540125200052583,6.338572529119077,1.8957054836873313e-10,True
9,train,VTV,836,0.004420670952523154,0.005892118198449532,0.0014714472459263779,2.581046872637887,0.005009825905016159,True
10,validation,VOO,209,0.005466514226922578,0.007339815203652998,0.0018733009767304197,3.4818850965779835,0.0003033666571833843,True
11,validation,IVV,209,0.0054783667103525556,0.007339815203652998,0.0018614484933004425,3.4859404039343826,0.0002990566628773083,True
12,validation,SPY,209,0.005447760153044924,0.007339815203652998,0.0018920550506080736,3.5390347523324364,0.00024767310931611737,True
13,validation,VTI,209,0.005508686652023827,0.007339815203652998,0.0018311285516291714,3.2122726635556114,0.00076305370937316,True
14,validation,QQQ,209,0.007051438235780269,0.007339815203652998,0.00028837696787272914,0.253678872090888,0.3999971162881281,False
15,validation,VEA,209,0.007755446662172746,0.007339815203652998,-0.0004156314585197485,-0.3658437307819968,0.6425732569874212,False
16,validation,VUG,209,0.0059107285367244735,0.007339815203652998,0.0014290866669285241,1.1698362093671493,0.1217028007867965,False
17,validation,GLD,209,0.015745648927095405,0.007339815203652998,-0.008405833723442406,-2.813739167238344,0.9973167106415536,False
18,validation,IEFA,209,0.006690386950114127,0.007339815203652998,0.000649428253538871,0.5244323798291725,0.3002681377296956,False
19,validation,VTV,209,0.005039607794090892,0.007339815203652998,0.0023002074095621063,2.473726573567942,0.007085999187363068,True
20,all,VOO,1045,0.0055306850437912645,0.006181657599490225,0.0006509725556989606,2.3295543480129224,0.010009843209933113,True
21,all,IVV,1045,0.005532499420585815,0.006181657599490225,0.0006491581789044102,2.310364354408614,0.010531113838933879,True
22,all,SPY,1045,0.005506820370706074,0.006181657599490225,0.0006748372287841504,2.453239124059472,0.007160121678375366,True
23,all,VTI,1045,0.005345942586232601,0.006181657599490225,0.0008357150132576244,2.8627008781594405,0.002142218349500947,True
24,all,QQQ,1045,0.007277853180917256,0.006181657599490225,-0.0010961955814270312,-1.8646256806012966,0.9687428349520177,False
25,all,VEA,1045,0.0035341016983871827,0.006181657599490225,0.0026475559011030427,5.5123660670474255,2.2303437437274467e-08,True
26,all,VUG,1045,0.006547738205302845,0.006181657599490225,-0.0003660806058126203,-0.6632840291530545,0.7463524557037895,False
27,all,GLD,1045,0.006323092291800029,0.006181657599490225,-0.00014143469230980393,-0.12482336913539852,0.5496562918989176,False
28,all,IEFA,1045,0.0032885619327782446,0.006181657599490225,0.002893095666711981,5.7597021629368745,5.538565072180749e-09,True
29,all,VTV,1045,0.004544458320836701,0.006181657599490225,0.0016371992786535236,3.324545255438431,0.00045821057927575087,True
