Date,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2018-10-31,2017-11-01,2018-10-31,252,min_variance,True,Optimization terminated successfully,-0.0014973214558138132,0.08082935329265267,0.029177742525996225,
2018-11-30,2017-12-01,2018-11-30,252,min_variance,True,Optimization terminated successfully,-0.009084779417775305,0.0830073933200373,0.035015647775052644,
2018-12-31,2017-12-29,2018-12-31,252,min_variance,True,Optimization terminated successfully,-0.016689516471734646,0.08580571839257424,2.988549769433746e-06,
2019-01-31,2018-01-31,2019-01-31,252,min_variance,True,Optimization terminated successfully,-0.010699577808785454,0.08496798435270984,0.0,
2019-02-28,2018-02-28,2019-02-28,252,min_variance,True,Optimization terminated successfully,0.010887493699895934,0.08012722907888252,0.0,
2019-03-29,2018-03-29,2019-03-29,252,min_variance,True,Optimization terminated successfully,0.01767673127763079,0.07814614679773688,0.007958070686818003,
2019-04-30,2018-04-30,2019-04-30,252,min_variance,True,Optimization terminated successfully,0.019568197823043577,0.07756353411149905,0.007527352637121648,
2019-05-31,2018-05-31,2019-05-31,252,min_variance,True,Optimization terminated successfully,0.015498584892610256,0.07654664662176615,0.000998343793855661,
2019-06-28,2018-06-28,2019-06-28,252,min_variance,True,Optimization terminated successfully,0.11930699775280754,0.08009342261737683,0.011602332338097154,
2019-07-31,2018-07-31,2019-07-31,252,min_variance,True,Optimization terminated successfully,0.1275507985010455,0.08497824826886728,0.028327150908828036,
2019-08-30,2018-08-30,2019-08-30,252,min_variance,True,Optimization terminated successfully,0.16697181953640425,0.08411539529664115,0.00712140574531242,
2019-09-30,2018-09-28,2019-09-30,252,min_variance,True,Optimization terminated successfully,0.15992153706850473,0.0868002748402787,0.021312287691198306,
2019-10-31,2018-10-31,2019-10-31,252,min_variance,True,Optimization terminated successfully,0.19187663278942968,0.08462786082765815,0.016519328894963548,
2019-11-29,2018-11-29,2019-11-29,252,min_variance,True,Optimization terminated successfully,0.17713427949460606,0.08160028913647659,0.0270885774008347,
2019-12-31,2019-01-02,2019-12-31,252,min_variance,True,Optimization terminated successfully,0.22251342415989517,0.07407886502429908,0.061196186154772514,
2020-01-31,2019-02-01,2020-01-31,252,min_variance,True,Optimization terminated successfully,0.1940079927475678,0.07163755979520767,0.022290114183561666,
2020-02-28,2019-03-01,2020-02-28,252,min_variance,True,Optimization terminated successfully,0.14149013560507415,0.08172120903213978,0.02811488562649911,
2020-03-31,2019-04-02,2020-03-31,252,min_variance,True,Optimization terminated successfully,0.1528979742449923,0.15136403711138527,0.2936802871760226,
2020-04-30,2019-05-02,2020-04-30,252,min_variance,True,Optimization terminated successfully,0.2373401500229286,0.16256361757247895,0.030690960372097967,
2020-05-29,2019-05-31,2020-05-29,252,min_variance,True,Optimization terminated successfully,0.279800287268128,0.1643489221652858,0.0017295013039151305,
2020-06-30,2019-07-02,2020-06-30,252,min_variance,True,Optimization terminated successfully,0.23636352996964408,0.16527099992742514,0.015088973017765094,
