Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,35,0.00444134133202689,0.11995767802000046,0.11551632029669626,12.6385709279431,,True
1,train,IVV,35,0.004438275950295585,0.11995767802000046,0.11551938567842757,12.623614498054257,,True
2,train,SPY,35,0.004415331568036761,0.11995767802000046,0.11554233006068639,12.620129967681017,,True
3,train,VTI,35,0.004481237275259836,0.11995767802000046,0.11547642435346331,12.654206598681641,,True
4,train,QQQ,35,0.004297563007899693,0.11995767802000046,0.11566009862082345,12.587546863925136,,True
5,train,VEA,35,0.0061352440289088655,0.11995767802000046,0.11382241759981428,12.436244073215661,,True
6,train,VUG,35,0.0032627293041774205,0.11995767802000046,0.11669493232454572,12.570934644616013,,True
7,train,GLD,35,0.011862928526742117,0.11995767802000046,0.10809473310198103,10.048195092077519,,True
8,train,IEFA,35,0.005123358113425119,0.11995767802000046,0.11483430351529803,12.579489729956176,,True
9,train,VTV,35,0.005589473247528076,0.11995767802000046,0.11436818838119507,12.379437911561844,,True
10,train,ACGL,35,0.0019188097545078822,0.11995767802000046,0.11803885187421526,10.959980606156007,,True
11,train,AME,35,0.007875461237771171,0.11995767802000046,0.11208220039095197,10.249356509957144,,True
12,train,APA,35,0.013684795583997454,0.11995767802000046,0.10627286604472569,10.114447248332114,,True
13,train,APO,35,0.0008802958897181919,0.11995767802000046,0.11907736573900496,10.403731953437052,,True
14,train,APP,35,0.003635575090135847,0.11995767802000046,0.11632208653858729,7.844461277218248,,True
15,train,AWK,35,-0.0027401702744620188,0.11995767802000046,0.12269783190318516,10.411227742849428,,True
16,train,BF-B,35,0.0029773865427289692,0.11995767802000046,0.11698027508599418,11.026657117413448,,True
17,train,BIIB,35,0.013332726274217879,0.11995767802000046,0.10662493535450526,9.45078133126374,,True
18,train,BKR,35,0.013835574899400984,0.11995767802000046,0.10612208672932216,10.65395318454358,,True
19,train,BR,35,-0.007696504252297538,0.11995767802000046,0.1276541658810207,13.133891091446383,,True
20,train,CARR,35,-0.00169809205191476,0.11995767802000046,0.1216557536806379,10.392347427360868,,True
21,train,CDNS,35,-0.00045573370797293526,0.11995767802000046,0.12041339533669608,12.359282146784652,,True
22,train,CDW,35,-0.005230220726558141,0.11995767802000046,0.12518788235528128,10.737606570337478,,True
23,train,CHD,35,0.0009324278150285993,0.11995767802000046,0.11902523381369455,10.564439063567557,,True
24,train,CMS,35,0.00171128511428833,0.11995767802000046,0.11824637651443481,11.207754311390664,,True
25,train,COR,35,0.0067186628069196425,0.11995767802000046,0.11323899882180351,9.788072960180305,,True
26,train,CPRT,35,-0.00584205048424857,0.11995767802000046,0.12579971211297172,11.874804133149892,,True
27,train,DHI,35,0.008746210166386196,0.11995767802000046,0.11121145146233695,10.632818210223963,,True
28,train,EQIX,35,-0.0013590897832598005,0.11995767802000046,0.12131675141198295,11.472222645058842,,True
29,train,ES,35,0.001897362300327846,0.11995767802000046,0.1180602993283953,12.412770108744176,,True
30,train,ESS,35,-0.0010733638490949358,0.11995767802000046,0.12103102547781808,11.345544338363329,,True
31,train,ETR,35,0.005641358239310128,0.11995767802000046,0.11431630338941301,11.148994671203695,,True
32,train,EXE,35,-0.00012243645531790598,0.11995767802000046,0.12008009808404105,8.953107747117675,,True
33,train,FCX,35,0.012871108736310687,0.11995767802000046,0.10708655289241246,7.5195367276584575,,True
34,train,FITB,35,0.01089754445212228,0.11995767802000046,0.10906011717660087,10.089517765880627,,True
35,train,FSLR,35,0.010352914673941477,0.11995767802000046,0.10960474695478167,9.279186741890973,,True
36,train,FTNT,35,-0.005088004044124059,0.11995767802000046,0.1250456656728472,9.690150344302038,,True
37,train,GOOG,35,0.01846269198826381,0.11995767802000046,0.10149496964045933,9.442900302460172,,True
38,train,GPN,35,-0.00030932767050606866,0.11995767802000046,0.12026698929922922,12.497839126358276,,True
39,train,GS,35,0.012584340572357178,0.11995767802000046,0.10737332105636596,11.17870958213793,,True
40,train,HAS,35,0.010950558526175363,0.11995767802000046,0.10900710310254778,10.083088984811651,,True
41,train,HCA,35,0.008321416378021241,0.11995767802000046,0.1116362452507019,9.423476832533241,,True
42,train,HON,35,0.003628689902169364,0.11995767802000046,0.11632897172655378,10.175022229625567,,True
43,train,HSIC,35,0.004172083309718541,0.11995767802000046,0.1157855783190046,10.630281407950987,,True
44,train,IBM,35,0.004001258100782122,0.11995767802000046,0.11595640352794102,10.188287401654552,,True
45,train,INTC,35,0.02993626594543457,0.11995767802000046,0.09002139568328857,6.6353957988146695,,True
46,train,IQV,35,0.008039144107273646,0.11995767802000046,0.1119185175214495,9.444706596030763,,True
47,train,KKR,35,-0.0039347308022635325,0.11995767802000046,0.12389239243098668,11.041504380863545,,True
48,train,LH,35,0.003180311407361712,0.11995767802000046,0.11677735022136143,11.288844650642252,,True
49,train,LLY,35,0.010975265502929687,0.11995767802000046,0.10898239612579345,8.248015073645789,,True
50,validation,VOO,9,-0.004713435967763265,0.14194925129413605,0.14666269222895303,9.36547597046456,,True
51,validation,IVV,9,-0.004685011174943712,0.14194925129413605,0.1466342674361335,9.350507129029754,,True
52,validation,SPY,9,-0.004703064759572347,0.14194925129413605,0.14665232102076212,9.358183442267148,,True
