Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.007149352692067623,-0.001718037878163159,0.013554856181144714,0.004678364377468824,0.1631430983543396
validation,52.0,0.008878790773451328,-0.0021273940801620483,0.0006116571603342891,-0.010399757884442806,0.1559065729379654
all,256.0,0.007500644773244858,0.0014731960836797953,0.010925769805908203,0.004890005104243755,0.0489593930542469
