Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,selected_checkpoint
20,-0.22857666015625,-0.48999661207199097,0.26141995191574097,0.004171368665993214,-13.299362182617188,0.007100727874785662,0.005472738295793533,-0.0010830493411049247,0.0005449404707178473,0.0043989429250359535,0.005223703570663929,0.0031625747215002775,0.002337814774364233,0.002344453241676092,0.8022490149551179,0.22153807717011695,False
21,-0.227434441447258,-0.45137253403663635,0.22393809258937836,0.004172127693891525,-13.33174991607666,0.007100727874785662,0.005472738295793533,-0.001051196944899857,0.000576792866922915,0.0043989429250359535,0.005223703570663929,0.0031575500033795834,0.002332790056243539,0.0023394287563860416,0.8002487899903743,0.22208803144450875,False
22,-0.23124071955680847,-0.5006395578384399,0.26939883828163147,0.004123433493077755,-13.38916015625,0.007100727874785662,0.005472738295793533,-0.0010192692279815674,0.0006087205838412046,0.0043989429250359535,0.005223703570663929,0.0031570077408105135,0.0023322475608438253,0.002338886260986328,0.7993449194502655,0.22233684704785484,False
23,-0.23181045055389404,-0.5069013833999634,0.27509093284606934,0.004051626659929752,-13.430878639221191,0.007100727874785662,0.005472738295793533,-0.0009950838284566998,0.0006329059251584113,0.0043989429250359535,0.005223703570663929,0.0031673728954046965,0.002342612948268652,0.002349251415580511,0.8017013080378274,0.22168857622404023,False
24,-0.23506420850753784,-0.4819929301738739,0.24692872166633606,0.004017977975308895,-13.442298889160156,0.007100727874785662,0.005472738295793533,-0.00097760243806988,0.000650387373752892,0.0043989429250359535,0.005223703570663929,0.003172629978507757,0.0023478700313717127,0.0023545087315142155,0.8025845487305286,0.22144591297281768,False
25,-0.2368738055229187,-0.505408763885498,0.26853495836257935,0.004044900182634592,-13.43869400024414,0.007100727874785662,0.005472738295793533,-0.0009522579493932426,0.0006757318624295294,0.0043989429250359535,0.005223703570663929,0.003170913551002741,0.0023461533710360527,0.0023527920711785555,0.8013676405095312,0.22178029507791577,False
26,-0.23587346076965332,-0.5018472671508789,0.2659738063812256,0.00398821709677577,-13.46376895904541,0.007100727874785662,0.005472738295793533,-0.0009199177147820592,0.0007080720970407128,0.0043989429250359535,0.005223703570663929,0.0031664730049669743,0.002341712825000286,0.002348351525142789,0.7992992941730795,0.22234941162627977,False
27,-0.23666714131832123,-0.4713955223560333,0.2347283810377121,0.0040030572563409805,-13.494773864746094,0.007100727874785662,0.005472738295793533,-0.0008853438775986433,0.0007426459342241287,0.0043989429250359535,0.005223703570663929,0.0031586766708642244,0.0023339164908975363,0.002340555191040039,0.7965882302818295,0.2230968547705348,False
28,-0.23844501376152039,-0.4958464503288269,0.2574014365673065,0.003912880085408688,-13.542950630187988,0.007100727874785662,0.005472738295793533,-0.0008504814468324184,0.0007775083649903536,0.0043989429250359535,0.005223703570663929,0.00315801496617496,0.0023332550190389156,0.0023398934863507748,0.7963710801031197,0.22315679587112397,False
29,-0.23768854141235352,-0.49961623549461365,0.26192769408226013,0.0039053766522556543,-13.544482231140137,0.007100727874785662,0.005472738295793533,-0.0008168988861143589,0.0008110908675007522,0.0043989429250359535,0.005223703570663929,0.003163570072501898,0.0023388101253658533,0.002345448825508356,0.7976906686683364,0.22279270893777317,False
30,-0.2372841238975525,-0.47993433475494385,0.24265021085739136,0.0038396508898586035,-13.574190139770508,0.007100727874785662,0.005472738295793533,-0.0007807926158420742,0.0008471971959806979,0.0043989429250359535,0.005223703570663929,0.00316431513056159,0.0023395551834255457,0.0023461938835680485,0.7971261764941684,0.22294840901161536,False
31,-0.23879370093345642,-0.5019710659980774,0.26317736506462097,0.0038451137952506542,-13.589384078979492,0.007100727874785662,0.005472738295793533,-0.0007259343983605504,0.0009020554134622216,0.0043989429250359535,0.005223703570663929,0.0031654476188123226,0.002340687671676278,0.002347326371818781,0.7968644872472117,0.22302061366736717,False
32,-0.2401922643184662,-0.4763469696044922,0.236154705286026,0.003788283094763756,-13.589334487915039,0.007100727874785662,0.005472738295793533,-0.0006734823109582067,0.0009545075008645654,0.0043989429250359535,0.005223703570663929,0.003161180065944791,0.0023364198859781027,0.0023430585861206055,0.7950534562164117,0.22352073720038856,False
33,-0.23909969627857208,-0.48896926641464233,0.24986957013607025,0.003752430435270071,-13.586801528930664,0.007100727874785662,0.005472738295793533,-0.0006293466431088746,0.0009986432269215584,0.0043989429250359535,0.005223703570663929,0.0031646788120269775,0.0023399186320602894,0.002346557332202792,0.7951816436400415,0.22348531311717798,False
34,-0.23975986242294312,-0.5223275423049927,0.28256767988204956,0.003670254722237587,-13.582836151123047,0.007100727874785662,0.005472738295793533,-0.0005793210584670305,0.0010486687533557415,0.0043989429250359535,0.005223703570663929,0.0031817913986742496,0.0023570312187075615,0.0023636699188500643,0.7988460624848808,0.22247425126108145,False
35,-0.24069954454898834,-0.48656055331230164,0.2458610087633133,0.0037605203688144684,-13.565206527709961,0.007100727874785662,0.005472738295793533,-0.0005223782500252128,0.001105611678212881,0.0043989429250359535,0.005223703570663929,0.0031854629050940275,0.002360702957957983,0.002367341425269842,0.798454706397531,0.2225820854132115,True
36,-0.23952600359916687,-0.46808233857154846,0.2285563349723816,0.003623424796387553,-13.613819122314453,0.007100727874785662,0.005472738295793533,-0.0004696108808275312,0.001158379134722054,0.0043989429250359535,0.005223703570663929,0.0031719268299639225,0.0023471666499972343,0.002353805350139737,0.7937317221261582,0.22388621170044312,False
37,-0.24156564474105835,-0.5092759132385254,0.26771026849746704,0.0035488074645400047,-13.615941047668457,0.007100727874785662,0.005472738295793533,-0.0004034795274492353,0.00122451048810035,0.0043989429250359535,0.005223703570663929,0.003167313290759921,0.0023425533436238766,0.0023491918109357357,0.7911963672737126,0.22458838098791464,False
38,-0.24129337072372437,-0.5146119594573975,0.2733185887336731,0.003456421894952655,-13.659478187561035,0.007100727874785662,0.005472738295793533,-0.0003347898891661316,0.0012932000681757927,0.0043989429250359535,0.005223703570663929,0.003171861171722412,0.002347100991755724,0.0023537396918982267,0.7905391675620275,0.22477063226148392,False
39,-0.24190224707126617,-0.47292599081993103,0.23102374374866486,0.0035513394977897406,-13.741172790527344,0.007100727874785662,0.005472738295793533,-0.00027769646840170026,0.0013502935180440545,0.0043989429250359535,0.005223703570663929,0.003160852240398526,0.002336092060431838,0.002342730760574341,0.7855279819523764,0.22616354320529844,False
40,-0.24162279069423676,-0.48452961444854736,0.2429068237543106,0.003514033043757081,-13.841752052307129,0.007100727874785662,0.005472738295793533,-0.0002238373999716714,0.0014041526010259986,0.0043989429250359535,0.005223703570663929,0.0031406222842633724,0.002315862337127328,0.0023225010372698307,0.7786447572732769,0.22808611818788782,False
41,-0.24145501852035522,-0.52293461561203,0.2814795970916748,0.00336084864102304,-13.936955451965332,0.007100727874785662,0.005472738295793533,-0.0001374843850499019,0.0014905056450515985,0.0043989429250359535,0.005223703570663929,0.0031239688396453857,0.0022992086596786976,0.0023058473598212004,0.7725803487282157,0.22978890104343186,False
42,-0.24348844587802887,-0.48553818464279175,0.24204973876476288,0.0033492962829768658,-13.925466537475586,0.007100727874785662,0.005472738295793533,-4.7286874178098515e-05,0.0015807030722498894,0.0043989429250359535,0.005223703570663929,0.003102415706962347,0.0022776557598263025,0.0022842944599688053,0.7636131488142114,0.23232200471712147,False
43,-0.24293285608291626,-0.476693332195282,0.23376047611236572,0.0031744951847940683,-13.965381622314453,0.007100727874785662,0.005472738295793533,2.992309964611195e-05,0.0016579129733145237,0.0043989429250359535,0.005223703570663929,0.0030825375579297543,0.0022577776107937098,0.0022644163109362125,0.754692558099786,0.23485996526333447,False
44,-0.24247416853904724,-0.5165301561355591,0.27405598759651184,0.003278428688645363,-13.9537353515625,0.007100727874785662,0.005472738295793533,9.32938201003708e-05,0.0017212837701663375,0.0043989429250359535,0.005223703570663929,0.003089809324592352,0.0022650493774563074,0.00227168807759881,0.7548945231450156,0.23480230655302517,False
45,-0.24279356002807617,-0.48553407192230225,0.24274051189422607,0.0032437217887490988,-14.03629207611084,0.007100727874785662,0.005472738295793533,0.0001438511098967865,0.0017718409653753042,0.0043989429250359535,0.005223703570663929,0.0030864537693560123,0.002261693589389324,0.002268332289531827,0.7542964634383837,0.2349730724274271,False
46,-0.24385741353034973,-0.4822043478488922,0.23834693431854248,0.0030799948144704103,-14.141505241394043,0.007100727874785662,0.005472738295793533,0.00019389860972296447,0.0018218884943053126,0.0043989429250359535,0.005223703570663929,0.0030570565722882748,0.0022322966251522303,0.002238935325294733,0.7456775080445096,0.23744300306239352,False
47,-0.24408334493637085,-0.5184266567230225,0.2743433117866516,0.003120281733572483,-14.199810981750488,0.007100727874785662,0.005472738295793533,0.000249349744990468,0.0018773396732285619,0.0043989429250359535,0.005223703570663929,0.0030233622528612614,0.002198602072894573,0.002205240773037076,0.7353451081578224,0.24042591671003632,False
48,-0.2456967532634735,-0.492672324180603,0.24697557091712952,0.0030059129931032658,-14.377331733703613,0.007100727874785662,0.005472738295793533,0.0003128145763184875,0.0019408045336604118,0.0043989429250359535,0.005223703570663929,0.003014093730598688,0.002189333550632,0.0021959722507745028,0.7313919317957176,0.24157349333051262,False
49,-0.24475876986980438,-0.4878818690776825,0.2431230992078781,0.003203433472663164,-14.440625190734863,0.007100727874785662,0.005472738295793533,0.0003835998068097979,0.0020115901716053486,0.0043989429250359535,0.005223703570663929,0.00304639944806695,0.0022216392681002617,0.0022282779682427645,0.7396348778550494,0.23918457957645214,False
50,-0.24676251411437988,-0.49091216921806335,0.24414965510368347,0.0031240792013704777,-14.522706985473633,0.007100727874785662,0.005472738295793533,0.0004481045762076974,0.0020760949701070786,0.0043989429250359535,0.005223703570663929,0.0030853389762341976,0.002260579029098153,0.002267217729240656,0.7489109731622848,0.23651443358949298,False
51,-0.24589380621910095,-0.5110201835632324,0.26512637734413147,0.0030398457311093807,-14.404545783996582,0.007100727874785662,0.005472738295793533,0.0005222653271630406,0.002150255488231778,0.0043989429250359535,0.005223703570663929,0.003100269939750433,0.0022755099926143885,0.0022821486927568913,0.7515915467587913,0.23574642124215778,False
52,-0.24686485528945923,-0.4967227280139923,0.24985787272453308,0.0030414278153330088,-14.457775115966797,0.007100727874785662,0.005472738295793533,0.0005787250120192766,0.002206715289503336,0.0043989429250359535,0.005223703570663929,0.0030659199692308903,0.002241159789264202,0.002247798489406705,0.7420493252063656,0.23848771823532644,False
53,-0.2472354918718338,-0.49001383781433105,0.24277834594249725,0.00308872084133327,-14.5884428024292,0.007100727874785662,0.005472738295793533,0.0006113083800300956,0.0022392987739294767,0.0043989429250359535,0.005223703570663929,0.003008514642715454,0.002183754462748766,0.0021903931628912687,0.7292161811454007,0.2422065842909238,False
54,-0.24778881669044495,-0.49838653206825256,0.2505977153778076,0.003172324737533927,-14.749884605407715,0.007100727874785662,0.005472738295793533,0.0006388237816281617,0.00226681400090456,0.0043989429250359535,0.005223703570663929,0.0029706121422350407,0.0021458519622683525,0.0021524906624108553,0.7230835476908618,0.24399670518808012,False
55,-0.2484380006790161,-0.5158445239067078,0.26740652322769165,0.0032637796830385923,-14.871809959411621,0.007100727874785662,0.005472738295793533,0.0006860322318971157,0.002314022509381175,0.0043989429250359535,0.005223703570663929,0.0029730438254773617,0.002148283878341317,0.00215492257848382,0.7290070713799073,0.2422674857586691,False
56,-0.24908098578453064,-0.4862901270389557,0.23720914125442505,0.00315336836501956,-14.998537063598633,0.007100727874785662,0.005472738295793533,0.0007503330707550049,0.002378323348239064,0.0043989429250359535,0.005223703570663929,0.002998310374096036,0.002173550194129348,0.0021801888942718506,0.7358128109971412,0.24029037702206077,False
57,-0.2504480481147766,-0.49553513526916504,0.24508707225322723,0.003261827165260911,-14.9810152053833,0.007100727874785662,0.005472738295793533,0.0008056822698563337,0.002433672547340393,0.0043989429250359535,0.005223703570663929,0.0030375600326806307,0.0022127998527139425,0.0022194385528564453,0.7442370121782375,0.23785743258269454,False
58,-0.2507626414299011,-0.51400226354599,0.26323962211608887,0.003313208930194378,-14.887187957763672,0.007100727874785662,0.005472738295793533,0.0008118246914818883,0.002439814852550626,0.0043989429250359535,0.005223703570663929,0.003014039946720004,0.0021892799995839596,0.0021959184668958187,0.7431157800724603,0.23818033222741916,False
59,-0.251507043838501,-0.4970833361148834,0.24557627737522125,0.003442884422838688,-15.0488920211792,0.007100727874785662,0.005472738295793533,0.0008005719282664359,0.0024285621475428343,0.0043989429250359535,0.005223703570663929,0.0029620646964758635,0.002137304749339819,0.002143943216651678,0.7379614955254332,0.23966831921387366,False
60,-0.2522028684616089,-0.4992499053478241,0.2470470517873764,0.0034693435300141573,-15.083806037902832,0.007100727874785662,0.005472738295793533,0.0007604376296512783,0.0023884279653429985,0.0043989429250359535,0.005223703570663929,0.0028373480308800936,0.0020125878509134054,0.002019226551055908,0.720906471646831,0.2446342063187272,False
61,-0.2535965144634247,-0.5169480443000793,0.26335152983665466,0.0034968398977071047,-15.297722816467285,0.007100727874785662,0.005472738295793533,0.0007565507548861206,0.002384541090577841,0.0043989429250359535,0.005223703570663929,0.002784389303997159,0.001959629124030471,0.0019662678241729736,0.7175196190088721,0.24562805029851095,False
62,-0.2546379566192627,-0.47966352105140686,0.22502557933330536,0.0038849988486617804,-15.5538969039917,0.007100727874785662,0.005472738295793533,0.0007201119442470372,0.0023481021635234356,0.0043989429250359535,0.005223703570663929,0.0026956081856042147,0.0018708480056375265,0.0018774867057800293,0.7004288562972708,0.25068187708709144,False
63,-0.25611594319343567,-0.5190151929855347,0.262899249792099,0.004004043526947498,-15.694798469543457,0.007100727874785662,0.005472738295793533,0.0007577021024189889,0.002385692438110709,0.0043989429250359535,0.005223703570663929,0.0027202009223401546,0.0018954407423734665,0.001902079558931291,0.7080928910813752,0.2484076141927171,False
64,-0.2581256926059723,-0.5224219560623169,0.2642962634563446,0.004171581473201513,-15.647759437561035,0.007100727874785662,0.005472738295793533,0.0007732118247076869,0.002401202218607068,0.0043989429250359535,0.005223703570663929,0.0027833760250359774,0.0019586156122386456,0.001965254545211792,0.729503822607003,0.24212282704168614,False
65,-0.2586856484413147,-0.4842017590999603,0.22551609575748444,0.00432376004755497,-15.7416410446167,0.007100727874785662,0.005472738295793533,0.00063466711435467,0.002262657508254051,0.0043989429250359535,0.005223703570663929,0.002605783985927701,0.001781023689545691,0.0017876625061035156,0.701109694824502,0.2504793188776929,False
66,-0.2606705129146576,-0.5442451238632202,0.2835746109485626,0.004631198476999998,-16.024524688720703,0.007100727874785662,0.005472738295793533,0.0005021393299102783,0.0021301296073943377,0.0043989429250359535,0.005223703570663929,0.0024515509139746428,0.0016267907340079546,0.0016334295505657792,0.6838301177820325,0.2556516190459423,False
67,-0.2639872133731842,-0.4889392852783203,0.2249520719051361,0.0049837506376206875,-16.57982635498047,0.007100727874785662,0.005472738295793533,0.000385969877243042,0.0020139601547271013,0.0043989429250359535,0.005223703570663929,0.00240132212638855,0.0015765618300065398,0.0015832006465643644,0.686848558217005,0.2547434073886782,False
68,-0.26643896102905273,-0.5133376121520996,0.24689865112304688,0.005329830572009087,-16.752792358398438,0.007100727874785662,0.005472738295793533,0.00023561716079711914,0.0018636074382811785,0.0043989429250359535,0.005223703570663929,0.002469342900440097,0.0016445827204734087,0.0016512215370312333,0.7123346198501406,0.24715446791152104,False
69,-0.26948198676109314,-0.5425329804420471,0.273050993680954,0.00586898997426033,-16.595346450805664,0.007100727874785662,0.005472738295793533,7.442580681527033e-05,0.0017024161061272025,0.0043989429250359535,0.005223703570663929,0.0024363696575164795,0.0016116086626425385,0.0016182481776922941,0.7159390896022159,0.24609271365549445,False
70,-0.2714230418205261,-0.4944484233856201,0.2230253964662552,0.006968092173337936,-17.033058166503906,0.007100727874785662,0.005472738295793533,-0.0002413297916064039,0.0013866603840142488,0.0043989429250359535,0.005223703570663929,0.0019468724494799972,0.0011221112217754126,0.0011287510860711336,0.5924683044766396,0.28406095348959826,False
71,-0.2747003138065338,-0.5691168904304504,0.2944165766239166,0.0072440095245838165,-17.77568817138672,0.007100727874785662,0.005472738295793533,-0.00039727124385535717,0.0012307188007980585,0.0043989429250359535,0.005223703570663929,0.0017880439991131425,0.0009632826549932361,0.0009699225192889571,0.547120949030415,0.2987991951255402,False
72,-0.2762607932090759,-0.46531665325164795,0.18905587494373322,0.007810605689883232,-17.9995174407959,0.007100727874785662,0.005472738295793533,-0.0007673831423744559,0.0008606068440712988,0.0043989429250359535,0.005223703570663929,0.0016559839714318514,0.000831222627311945,0.000837862491607666,0.4947358146482025,0.31631935002819167,False
73,-0.2786574065685272,-0.6092225909233093,0.3305651843547821,0.008788617327809334,-18.112186431884766,0.007100727874785662,0.005472738295793533,-0.000975881761405617,0.0006521082250401378,0.0043989429250359535,0.005223703570663929,0.0018166184891015291,0.0009918571449816227,0.0009984970092773438,0.5325371701274022,0.3036246854113853,False
74,-0.28428518772125244,-0.4732152819633484,0.18893007934093475,0.00990163441747427,-18.468278884887695,0.007100727874785662,0.005472738295793533,-0.0013103720266371965,0.0003176180471200496,0.0043989429250359535,0.005223703570663929,0.0015936195850372314,0.0007688582991249859,0.000775498163420707,0.46421232818387637,0.32675983767656747,False
75,-0.2938179671764374,-0.5896848440170288,0.29586687684059143,0.010260646231472492,-19.395401000976562,0.007100727874785662,0.005472738295793533,-0.00164690928068012,-1.8919279682449996e-05,0.0043989429250359535,0.005223703570663929,0.0015503406757488847,0.0007255793316289783,0.0007322191959246993,0.4346424621437818,0.33702846602411773,False
76,-0.3018038272857666,-0.5545836687088013,0.25277984142303467,0.011401742696762085,-20.075708389282227,0.007100727874785662,0.005472738295793533,-0.002295403042808175,-0.0006674132309854031,0.0043989429250359535,0.005223703570663929,0.0016973018646240234,0.0008725405787117779,0.000879180443007499,0.45864672661546296,0.32868119958315506,False
77,-0.3041205108165741,-0.49336928129196167,0.18924877047538757,0.012733477167785168,-20.287561416625977,0.007100727874785662,0.005472738295793533,-0.0029328230302780867,-0.0013048328692093492,0.0043989429250359535,0.005223703570663929,0.0016847371589392424,0.0008599759312346578,0.0008666157955303788,0.45661199839247224,0.329384963837522,False
78,-0.2989130914211273,-0.682279109954834,0.38336601853370667,0.0142357824370265,-20.533227920532227,0.007100727874785662,0.005472738295793533,-0.0033873068168759346,-0.001759317354299128,0.0043989429250359535,0.005223703570663929,0.0019073843723163009,0.0010826231446117163,0.0010892630089074373,0.51618309012627,0.30908411646337225,False
79,-0.32108595967292786,-0.5757599472999573,0.2546739876270294,0.015054215677082539,-20.927444458007812,0.007100727874785662,0.005472738295793533,-0.003859661053866148,-0.0022316710092127323,0.0043989429250359535,0.005223703570663929,0.0017837702762335539,0.0009590090485289693,0.0009656489128246903,0.47725383857864795,0.32227878652351866,False
80,-0.319553017616272,-0.483933687210083,0.16438066959381104,0.016742410138249397,-21.981473922729492,0.007100727874785662,0.005472738295793533,-0.004227285273373127,-0.0025992949958890676,0.0043989429250359535,0.005223703570663929,0.0018171549309045076,0.0009923935867846012,0.0009990334510803223,0.5020071832237787,0.3138568749322144,False
