Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,38.0,0.007100727874785662,-0.0005223782500252128,0.001105611678212881,0.013706963509321213,0.005472738295793533,0.006889252457767725,0.007255863398313522,0.006981733720749617,0.0077118463814258575,0.0008941355627030134,0.0012607465032488108,0.000986616825684905,0.04668322578072548
validation,10.0,0.0043989429250359535,0.0031854629050940275,0.002360702957957983,0.009465539827942848,0.005223703570663929,0.002022766973823309,-0.0008587121847085655,0.0044055818580091,0.007427298929542303,-1.5473366147489287e-05,-0.002896952675655484,0.002367341425269842,0.03179499879479408
all,48.0,0.006537856068462133,0.00025008866214193404,0.0013670888729393482,0.012823333032429218,0.005420856177806854,0.005875401198863983,0.005565326660871506,0.006445035338401794,0.007652565836906433,0.0007046337123028934,0.0003945591452065855,0.0012742677936330438,0.043581508100032806
