Ticker,policy_weight
ASSET_01,0.13173667
ASSET_02,0.073718816
ASSET_03,0.09118307
ASSET_04,0.08504998
ASSET_05,0.08243779
ASSET_06,0.071150504
ASSET_07,0.11165768
ASSET_08,0.10403349
ASSET_09,0.14495666
ASSET_10,0.10407541
