Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,188.0,0.050481077283620834,0.05018991604447365,0.050481077283620834,0.051469139754772186,0.05018991604447365,0.05056305229663849,0.05044639855623245,0.051469139754772186,0.05056305229663849,0.05044639855623245,0.0
validation,48.0,0.05975930765271187,0.05989345908164978,0.05975930765271187,0.058880120515823364,0.05989345908164978,0.05986134335398674,0.059777531772851944,0.058880120515823364,0.05986134335398674,0.059777531772851944,0.0
all,236.0,0.0523681715130806,0.052163515239953995,0.0523681715130806,0.05297646299004555,0.052163515239953995,0.052454229444265366,0.05234425887465477,0.05297646299004555,0.052454229444265366,0.05234425887465477,0.0
