Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-4.247036381770283,-1.7089272704884662,-1.4553597468467463,3.8313343138592506,-3.7009099191207895,0.0,9.283429384231567,-16.564328388598604
validation,25.300276299120718,15.838712597913014,11.703593328800359,9.469025586424461,12.359833923901757,10.0,7.130470722913742,77.54097101324658
all,3.990901425972939,2.936784075743859,1.9748661576683866,5.944405266130037,5.065192866853838,0.0,8.850776553153992,11.061373239215069
