Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,28.02033302491925,18.748254009788727,14.048898915103475,9.616358358038244,14.99998355241788,10.0,0.0,95.43382786026757
validation,29.046143078073595,19.259219683389766,14.430661718613134,9.800499705808667,14.989277036004454,10.0,0.0,97.52580122188961
all,28.28745174920596,18.87228115453681,14.141186421380937,9.663213951304066,14.999997784547038,10.0,0.0,95.96413106097481
