Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,14.0,0.1770540177822113,0.17873403429985046,0.1770540177822113,0.18592579662799835,0.17873403429985046,0.1748954951763153,0.17249587178230286,0.18592579662799835,0.1748954951763153,0.17249587178230286,0.0
validation,4.0,0.22812823951244354,0.2311030626296997,0.22812823951244354,0.22393745183944702,0.2311030626296997,0.2288324385881424,0.2232176959514618,0.22393745183944702,0.2288324385881424,0.2232176959514618,0.0
all,18.0,0.18840384483337402,0.1903715878725052,0.18840384483337402,0.19437283277511597,0.1903715878725052,0.18688148260116577,0.1837673932313919,0.19437283277511597,0.18688148260116577,0.1837673932313919,0.0
