Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999998547209586,19.99999903576795,14.999999253282741,9.999999735781548,14.997683325463848,10.0,0.0,99.99767989750568
validation,29.99999999942913,19.999999999390685,14.9999999993504,9.999999999640135,14.959125366008188,10.0,0.0,99.95912536381854
all,29.999999697260304,19.99999977904008,14.999999817587634,9.999999929401092,14.99949232135341,10.0,0.0,99.99949154464252
