Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,60,0.003042872746785482,0.09071110934019089,0.08766823212305705,13.925637202842106,,True
1,train,IVV,60,0.003044576446215312,0.09071110934019089,0.08766652842362722,13.934929075237187,,True
2,train,SPY,60,0.003029261032740275,0.09071110934019089,0.08768184383710226,13.925274694208621,,True
3,train,VTI,60,0.0030307233333587646,0.09071110934019089,0.08768038153648376,13.970611012777127,,True
4,train,QQQ,60,0.0033217430114746093,0.09071110934019089,0.08738936185836792,13.739091833779186,,True
5,train,VEA,60,0.004100370407104492,0.09071110934019089,0.08661073446273804,13.45548404018116,,True
6,train,VUG,60,0.0027515331904093424,0.09071110934019089,0.08795957167943319,13.719486997813174,,True
7,train,GLD,60,0.006731947263081868,0.09071110934019089,0.08397915760676065,10.555695574991525,,True
8,train,IEFA,60,0.003480591376622518,0.09071110934019089,0.08723051349322002,13.673216855086325,,True
9,train,VTV,60,0.003210332989692688,0.09071110934019089,0.08750077188014985,13.971718176184417,,True
10,train,ACGL,60,0.0012507647275924682,0.09071110934019089,0.08946034014225006,12.543848132365412,,True
11,train,AME,60,0.004207997520764669,0.09071110934019089,0.08650310734907786,12.611438302118458,,True
12,train,APA,60,0.007453401883443196,0.09071110934019089,0.08325770298639933,12.20794863664222,,True
13,train,APO,60,-0.0005993445714314779,0.09071110934019089,0.091310449441274,12.02850912526056,,True
14,train,APP,60,0.006474712491035461,0.09071110934019089,0.08423639237880706,9.323029813975882,,True
15,train,AWK,60,-0.000480690598487854,0.09071110934019089,0.09119179546833038,12.018612630840765,,True
16,train,BF-B,60,-0.002893446882565816,0.09071110934019089,0.09360455175240835,12.543665924942461,,True
17,train,BIIB,60,0.007278056939442953,0.09071110934019089,0.08343304793039957,12.134707007938418,,True
18,train,BKR,60,0.007443428039550781,0.09071110934019089,0.08326767683029175,12.53042134817081,,True
19,train,BR,60,-0.0025857587655385337,0.09071110934019089,0.09329686363538106,13.64315071342497,,True
20,train,CARR,60,-0.0026002148787180584,0.09071110934019089,0.09331131974856059,13.580594976488435,,True
21,train,CDNS,60,-0.0010078281164169311,0.09071110934019089,0.09171893298625947,12.590612328215533,,True
22,train,CDW,60,-0.006058040261268616,0.09071110934019089,0.09676914513111115,14.281520059537616,,True
23,train,CHD,60,0.0011447002490361533,0.09071110934019089,0.08956640462080638,12.622971713414538,,True
24,train,CMS,60,0.0007723689079284668,0.09071110934019089,0.08993873596191407,12.743126782548547,,True
25,train,COR,60,0.004729800422986348,0.09071110934019089,0.08598130444685619,11.85244368785337,,True
26,train,CPRT,60,-0.007173176606496175,0.09071110934019089,0.09788428147633871,13.144427742380312,,True
27,train,DHI,60,0.00436297357082367,0.09071110934019089,0.08634813129901886,12.492736263717916,,True
28,train,EQIX,60,-0.00035797059535980225,0.09071110934019089,0.09106907546520233,12.680771578777103,,True
29,train,ES,60,0.0026782055695851645,0.09071110934019089,0.08803289930025736,12.28833895172298,,True
30,train,ESS,60,-0.0011593093474706014,0.09071110934019089,0.09187041421731314,13.412481770107101,,True
31,train,ETR,60,0.0031975189844767253,0.09071110934019089,0.0875135858853658,12.47637289749525,,True
32,train,EXE,60,-1.6914804776509604e-05,0.09071110934019089,0.09072801967461903,12.074983849214377,,True
33,train,FCX,60,0.00870019495487213,0.09071110934019089,0.0820109099149704,8.55108253231347,,True
34,train,FITB,60,0.005423091848691304,0.09071110934019089,0.08528801302115123,12.302571130034764,,True
35,train,FSLR,60,0.004788164297739665,0.09071110934019089,0.08592294057210287,10.076580255589189,,True
36,train,FTNT,60,-0.0030674815177917482,0.09071110934019089,0.09377858638763428,10.846185359561579,,True
37,train,GOOG,60,0.012713966766993205,0.09071110934019089,0.07799713810284932,10.387514096722759,,True
38,train,GPN,60,-0.0015188564856847128,0.09071110934019089,0.09222996135552725,12.864675414579823,,True
39,train,GS,60,0.007940847675005596,0.09071110934019089,0.08277025719483694,12.25764518361213,,True
40,train,HAS,60,0.006885978579521179,0.09071110934019089,0.08382512629032135,11.505341174604839,,True
41,train,HCA,60,0.005492554108301798,0.09071110934019089,0.08521855076154074,11.3035272932552,,True
42,train,HON,60,0.0022608200709025067,0.09071110934019089,0.08845028479894003,11.873071840101618,,True
43,train,HSIC,60,0.0016025761763254801,0.09071110934019089,0.08910852869351706,12.75833730673698,,True
44,train,IBM,60,0.003999102115631104,0.09071110934019089,0.08671200275421143,11.911485702048012,,True
45,train,INTC,60,0.015824700395266216,0.09071110934019089,0.07488640447457631,9.217337665804008,,True
46,train,IQV,60,0.009199979901313781,0.09071110934019089,0.08151112496852875,12.351697702837718,,True
