Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.9973776445898,19.998377472625343,14.99875438265129,9.999323196459297,14.999818772798232,10.0,0.0,99.99365146912396
validation,29.999623410013243,19.999747322171363,14.999807288324744,9.999846267966939,14.956904689147514,10.0,0.0,99.95592897762381
all,29.998232851306057,19.99888844267528,14.9991477940916,9.999499341015207,14.999964608943529,10.0,0.0,99.99573303803167
