Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_t_statistic,validation_p_value,selected_checkpoint
11,-0.42165946228775436,-0.7077774162777883,0.2861179604888438,0.07352851338669687,-21.010456816165032,0.025152727961540222,0.024281321093440056,0.006201326381415129,0.00707273231819272,0.031912364065647125,0.03214757516980171,0.0025368700735270977,0.0023016631603240967,2.078829817799589,0.019839041026232063,False
12,-0.601613353588386,-0.8627169691397997,0.26110362316557983,0.08477173773887867,-23.642540769900627,0.025152727961540222,0.024281321093440056,0.005824297666549683,0.006695703603327274,0.031912364065647125,0.03214757516980171,0.0029206518083810806,0.0026854441966861486,2.2463057327265004,0.013219906882676569,False
13,-0.8118279276493781,-1.1599556388493308,0.34812771167583806,0.09576415297335493,-25.69376013902371,0.025152727961540222,0.024281321093440056,0.0031122148502618074,0.003983621019870043,0.031912364065647125,0.03214757516980171,0.0026233934331685305,0.0023881858214735985,2.338572438891799,0.010472443935315103,False
14,-1.1374616799002397,-1.4254009944950035,0.2879393082297967,0.10526024536815232,-28.072917435697452,0.025152727961540222,0.024281321093440056,0.0015031142393127084,0.0023745205253362656,0.031912364065647125,0.03214757516980171,0.0018724913243204355,0.001637284061871469,2.4470946360349894,0.007895502420381988,False
15,-1.5503116907949694,-1.8569416481101821,0.3066299642750365,0.11257897772474917,-28.921124109964886,0.025152727961540222,0.024281321093440056,0.0005832635797560215,0.0014546697493642569,0.031912364065647125,0.03214757516980171,0.0013134493492543697,0.0010782419703900814,3.4370255545197503,0.00039960363185181084,False
16,-2.0448891236158664,-2.3647180883708354,0.3198289215683699,0.11820757258200122,-31.62171914715491,0.025152727961540222,0.024281321093440056,0.0002829992736224085,0.0011544055305421352,0.031912364065647125,0.03214757516980171,0.00042738800402730703,0.0001921805669553578,2.6052541324256326,0.005147229659616846,False
17,-2.6311285357751295,-2.943117353968516,0.3119887998123131,0.12010906223289505,-33.20533992287641,0.025152727961540222,0.024281321093440056,0.00011265598732279614,0.0009840622078627348,0.031912364065647125,0.03214757516980171,0.0005722471396438777,0.00033703973167575896,3.0456884821648127,0.0014160087068634214,False
18,-3.2533691376745106,-3.536669222894543,0.2833001137731556,0.12136269985380287,-34.39893000711224,0.025152727961540222,0.024281321093440056,-1.704764144960791e-05,0.0008543586009182036,0.031912364065647125,0.03214757516980171,0.00021120195742696524,-2.4005490558920428e-05,2.3650881087049376,0.00978228965400319,False
19,-3.900114109892093,-4.194201624560023,0.2940874497393172,0.12218815442211851,-35.851931307368176,0.025152727961540222,0.024281321093440056,-3.9396527427015826e-05,0.0008320097113028169,0.031912364065647125,0.03214757516980171,0.00012384993897285312,-0.00011135746899526566,2.0003264948956345,0.023816074158612217,False
20,-4.554534551388251,-4.840741187036632,0.2862065910341259,0.12271353516155137,-36.86742490970208,0.025152727961540222,0.024281321093440056,-4.71462044515647e-05,0.0008242600015364587,0.031912364065647125,0.03214757516980171,7.919753988971934e-05,-0.00015600986080244184,1.7247547292672973,0.04352169808299416,False
21,-5.180681097293329,-5.473238966898052,0.2925578612172437,0.12287740004871658,-37.59191124739047,0.025152727961540222,0.024281321093440056,-4.8728761612437665e-05,0.0008226774516515434,0.031912364065647125,0.03214757516980171,0.00016799142758827657,-6.721598765579984e-05,2.045142282838568,0.021469849183126843,False
22,-5.832668567132093,-6.120649828882274,0.28798126418909387,0.12296119861736031,-38.37230750139126,0.025152727961540222,0.024281321093440056,-4.810665996046737e-05,0.0008232995751313865,0.031912364065647125,0.03214757516980171,0.0001823490601964295,-5.285837687551975e-05,2.058910758915909,0.02078995598065123,False
23,-6.490558616653412,-6.780690540572603,0.2901318547968379,0.12303522932612729,-38.896017893107825,0.025152727961540222,0.024281321093440056,-4.8119509301614016e-05,0.0008232867112383246,0.031912364065647125,0.03214757516980171,0.00041075688204728067,0.00017554945952724665,2.6233534279437634,0.004895336365839225,False
24,-7.191115963720752,-7.470594825858841,0.2794789261149313,0.12310895158680613,-39.39529178337661,0.025152727961540222,0.024281321093440056,-4.686745160142891e-05,0.0008245387580245733,0.031912364065647125,0.03214757516980171,0.0003512260445859283,0.00011601863661780953,2.6860842183860023,0.0041060384229243685,False
25,-7.901799748281757,-8.391753623109615,0.4899539138504607,0.12312556238112574,-39.92911257715282,0.025152727961540222,0.024281321093440056,-5.131674333824776e-05,0.0008200894808396697,0.031912364065647125,0.03214757516980171,0.0004769052902702242,0.00024169785319827497,3.189800871073069,0.0008999801573310341,False
26,-8.577403493032246,-8.938917251404174,0.36151378026265585,0.12324146939787323,-40.333719577142105,0.025152727961540222,0.024281321093440056,-4.63481446786318e-05,0.0008250580867752433,0.031912364065647125,0.03214757516980171,0.0002971078793052584,6.190046406118199e-05,2.7031069430082977,0.003912725915964594,False
27,-9.193017152493109,-9.67604482197714,0.48302771183782944,0.12322365590733682,-40.682791947842595,0.025152727961540222,0.024281321093440056,-4.612828342942521e-05,0.0008252779371105134,0.031912364065647125,0.03214757516980171,0.00029004612588323653,5.483873246703297e-05,2.7426298375069806,0.0034953298597033265,False
28,-9.728296982314058,-10.128122371589829,0.39982563173937463,0.12310385370920757,-40.8257443243396,0.025152727961540222,0.024281321093440056,-5.1158986025257036e-05,0.0008202472236007452,0.031912364065647125,0.03214757516980171,0.000390250061172992,0.00015504266775678843,3.2074742751680527,0.0008504491942288359,False
29,-10.301479914469157,-10.60917059580485,0.3076907399290812,0.12283978273649654,-41.03075508681124,0.025152727961540222,0.024281321093440056,-8.937056554714218e-05,0.0007820356404408813,0.031912364065647125,0.03214757516980171,0.00037890387466177344,0.00014369648124556988,2.4716326628459817,0.007397707699883748,False
30,-10.82117560380947,-11.275013105122152,0.45383731214824075,0.1232947621665553,-41.2073085274763,0.025152727961540222,0.024281321093440056,-0.00012224126840010285,0.0007491649594157934,0.031912364065647125,0.03214757516980171,0.00041885743848979473,0.00018365003052167594,2.2902114884505234,0.011842381092450614,False
31,-11.385416704737498,-11.734467527347649,0.3490508917325033,0.12325128673495885,-41.29265087378953,0.025152727961540222,0.024281321093440056,-0.00011613054812187329,0.0007552756578661501,0.031912364065647125,0.03214757516980171,0.00035004387609660625,0.00011483647540444508,2.074073814108522,0.02006262629257746,False
32,-11.819018746564488,-12.355394431930817,0.5363756594305743,0.12327759631141694,-41.64635674634617,0.025152727961540222,0.024281321093440056,-0.00012992028496228158,0.0007414859719574451,0.031912364065647125,0.03214757516980171,0.00034887451329268515,0.00011366709077265114,2.170701736343657,0.01592177582793157,False
33,-12.471212866777432,-12.942383507292666,0.47117070130959243,0.12350717152723534,-41.69988264437921,0.025152727961540222,0.024281321093440056,-0.00011197821004316211,0.0007594280177727342,0.031912364065647125,0.03214757516980171,0.0003871151420753449,0.00015190773410722613,2.9318999186733783,0.002003814346762691,False
34,-13.127495019497747,-13.616699928770998,0.48920492676203836,0.12311738577788461,-41.85294260569437,0.025152727961540222,0.024281321093440056,-0.0001323804899584502,0.0007390257087536156,0.031912364065647125,0.03214757516980171,0.00031668657902628183,8.147913467837498e-05,5.097427087565998,6.198581196135703e-07,False
35,-13.736893627220047,-14.103843055085507,0.36694952851521995,0.12333540258531323,-42.07445502519132,0.025152727961540222,0.024281321093440056,-0.00015485928452108055,0.000716546957846731,0.031912364065647125,0.03214757516980171,0.00014734694559592754,-8.786049147602171e-05,3.120621291916372,0.001120808282622047,False
36,-14.416590603049881,-14.78856198468846,0.37197142208883627,0.12369002978839798,-42.06162415769048,0.025152727961540222,0.024281321093440056,-0.00013833346019964665,0.0007330727530643344,0.031912364065647125,0.03214757516980171,5.459501699078828e-05,-0.0001806123909773305,1.1821283116882735,0.11969932875426967,False
37,-15.021746357519945,-15.36298409574284,0.34123762774312805,0.12381748789679742,-42.10422611046218,0.025152727961540222,0.024281321093440056,-0.00012905476614832878,0.0007423514616675675,0.031912364065647125,0.03214757516980171,0.0003667190030682832,0.0001315116387559101,1.8636344426300635,0.032359742537320754,False
38,-15.369618339690858,-16.146843110729833,0.777224717977756,0.12378529138015416,-42.445730433968485,0.025152727961540222,0.024281321093440056,-0.00014999740233179182,0.0007214088109321892,0.031912364065647125,0.03214757516980171,5.46744886378292e-05,-0.0001805329229682684,1.1781796479005324,0.12048153881171925,False
39,-16.01702660809972,-16.985931126181477,0.9689043986345242,0.1239299126222224,-42.64876021882017,0.025152727961540222,0.024281321093440056,-0.00015696258924435824,0.0007144436240196228,0.031912364065647125,0.03214757516980171,2.8598875360330567e-05,-0.0002066085289698094,0.6190103752288527,0.2685180126463525,False
40,-16.642721834772836,-17.251083248389694,0.6083616193183168,0.12394014646312196,-42.921373866037456,0.025152727961540222,0.024281321093440056,-0.00015492925012949854,0.000716476992238313,0.031912364065647125,0.03214757516980171,2.6939880626741797e-05,-0.00020826756372116506,0.5142077797934347,0.3040073086167554,False
41,-17.094244551515864,-17.98229663338728,0.8880521511573516,0.12393109451332492,-43.052339793679245,0.025152727961540222,0.024281321093440056,-0.00015558632730972022,0.0007158198859542608,0.031912364065647125,0.03214757516980171,0.00015368631284218282,-8.152107329806313e-05,1.928931201976394,0.028003093432354773,False
42,-17.737564098335312,-18.37069027533312,0.6331261294092723,0.12390220377913969,-43.23204759304633,0.025152727961540222,0.024281321093440056,-0.00015875179087743163,0.0007126544369384646,0.031912364065647125,0.03214757516980171,0.000161985561135225,-7.322183955693617e-05,2.028368785972032,0.022323751459164924,False
43,-18.28819755356231,-18.91587326293458,0.6276759089169626,0.12397742319011879,-43.32628266873236,0.025152727961540222,0.024281321093440056,-0.00016185302229132503,0.000709553190972656,0.031912364065647125,0.03214757516980171,0.00010250295599689707,-0.00013270445924717933,1.4309695870319072,0.07746710456934255,False
44,-18.78017207391248,-19.302872282778193,0.5227003882373283,0.12393902523253492,-43.45446228362367,0.025152727961540222,0.024281321093440056,-0.00016205396968871355,0.0007093522581271827,0.031912364065647125,0.03214757516980171,0.00021723339159507304,-1.797402001102455e-05,1.9761245787683872,0.025171458061755653,False
45,-19.297297018968653,-19.955487074252375,0.6581900417209862,0.12398395526730371,-43.59340207828971,0.025152727961540222,0.024281321093440056,-0.0001607551530469209,0.0007106510456651449,0.031912364065647125,0.03214757516980171,6.193631998030469e-05,-0.00017327110981568694,0.9210573186768077,0.17939735274863497,False
46,-19.865636102215735,-20.418358294549815,0.5527223944812716,0.12400519932636958,-43.7281992868511,0.025152727961540222,0.024281321093440056,-0.00016207144653890282,0.0007093347958289087,0.031912364065647125,0.03214757516980171,-9.01023577171145e-06,-0.00024421769194304943,-0.15253381142925573,0.5604940682847639,False
47,-20.30478075069344,-20.731023331602177,0.42624255800675487,0.12393599653434373,-43.872550172482185,0.025152727961540222,0.024281321093440056,-0.00016055445303209126,0.0007108518038876355,0.031912364065647125,0.03214757516980171,1.3978708466311218e-06,-0.0002338095655431971,0.02349596422852332,0.49064606213190426,False
48,-20.830673130210528,-21.60514156166427,0.7744685306758462,0.12400007927548623,-43.97081042383007,0.025152727961540222,0.024281321093440056,-0.00016123615205287933,0.0007101700757630169,0.031912364065647125,0.03214757516980171,4.982096652383916e-05,-0.00018538646691013128,0.7624009397826088,0.22362849968477438,False
