Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,501.0,0.025152727961540222,0.004141966346651316,0.005013372749090195,0.029743842780590057,0.024281321093440056,0.024850020185112953,0.025054043158888817,0.009604488499462605,0.004710666369646788,0.004914687946438789,0.16067467629909515
validation,126.0,0.031912364065647125,0.003269118955358863,0.003033911809325218,0.03783053532242775,0.03214757516980171,0.03058721497654915,0.030470577999949455,0.00895207840949297,0.0017087686574086547,0.0015921276062726974,0.17164605855941772
all,627.0,0.026511123403906822,0.0039665610529482365,0.004615585785359144,0.0313689187169075,0.02586209960281849,0.026002950966358185,0.026142533868551254,0.009473380632698536,0.004107413347810507,0.004246995784342289,0.16287945210933685
