Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,11.935032894006808,0.0,0.0,7.016882404079329,2.512633177155189,0.0,10.656004250049588,10.808544225191735
validation,9.086989972885076,0.0,0.0,7.982460253084963,1.2555079143307126,0.0,10.262959599494934,8.06199854080582
all,11.235150472380287,0.0,0.0,7.213887988164808,5.31582071414229,3.333333333333333,6.011338233947754,21.086854274072966
