Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.999998547209586,19.99999903576795,14.999999221565162,9.999999735781548,14.997775132614176,10.0,0.0,99.99777167293841
validation,29.99999999942913,19.999999999390685,14.999999999644267,9.999999999640135,14.95959819471644,10.0,0.0,99.95959819282066
all,29.999999697260304,19.99999977904008,14.999999832812842,9.999999929401092,14.999500032426136,10.0,0.0,99.99949927094048
