Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
100,100,"CDNS,FTNT,GPN,LLY,MAR,MSI,PANW,POOL,STE,VRT",2025-06-13,2025-06-20,1,mean_variance,0.018749029067910365,0.01874399185180664
101,101,"BF-B,BR,CARR,EQIX,FITB,NWSA,OKE,PANW,PSA,RSG",2022-05-20,2022-05-27,1,min_variance,0.0014704281994028675,0.0014966726303100586
102,102,"BR,CHD,EQIX,ETR,NWSA,PAYX,SATS,TMO,WY,YUM",2025-04-25,2025-05-02,1,equal_weight,-0.0020202842356619017,-0.0020216703414916992
103,103,"ESS,LLY,MSI,NI,OKE,PSA,PSX,TRV,VRTX,WDC",2021-06-11,2021-06-18,1,mean_variance,0.0013677995535538007,0.001380324363708496
104,104,"AME,GS,HAS,LLY,NTAP,PANW,TMO,VST,WDC,XYL",2025-04-11,2025-04-17,1,min_variance,0.006013602840815897,0.006023406982421875
105,105,"ES,FSLR,HCA,HON,INTC,NDAQ,NWSA,RSG,SBAC,VST",2025-03-28,2025-04-04,1,min_variance,0.024596271480147956,0.02465510368347168
106,106,"BIIB,CPRT,EQIX,INTC,IQV,NI,NTAP,PAYX,PH,WY",2025-03-14,2025-03-21,1,equal_weight,-0.0015275738402381587,-0.0015178918838500977
107,107,"ACGL,CHD,COR,ESS,ETR,GPN,MDLZ,NI,RSG,SWK",2024-08-23,2024-08-30,1,equal_weight,-0.0007421106027271191,-0.0007314682006835938
108,108,"BKR,COR,EXE,GS,IBM,MDLZ,PAYX,VST,WDC,WFC",2023-09-15,2023-09-22,1,mean_variance,0.009988207080830164,0.009980618953704834
109,109,"AWK,CARR,ES,ETR,KKR,MSI,RSG,TRV,USB,VTR",2024-11-01,2024-11-08,1,mean_variance,0.03013439411046279,0.03013432025909424
110,110,"ACGL,EQIX,EXE,HAS,IQV,KKR,LMT,OKE,OMC,SBAC",2022-10-07,2022-10-14,1,mean_variance,0.01759826922751028,0.017599403858184814
111,111,"APP,BKR,CHD,CPRT,EXE,FCX,HSIC,INTC,USB,VST",2025-03-14,2025-03-21,1,equal_weight,-0.0030723650563763538,-0.0030318498611450195
112,112,"CHD,DHI,FITB,GS,HAS,PH,PSA,PSX,SJM,TMO",2024-02-09,2024-02-16,1,min_variance,0.0003033674590600554,0.0003275871276855469
113,113,"ACGL,APP,AWK,CDNS,DHI,ETR,EXE,FCX,LLY,WFC",2023-08-25,2023-09-01,1,mean_variance,0.013791545242421528,0.013786911964416504
114,114,"AME,APP,CDNS,CDW,ESS,FITB,MSI,PSX,SWK,TAP",2023-11-10,2023-11-17,1,min_variance,0.001691160090838004,0.0017036199569702148
115,115,"COR,EQIX,FCX,KKR,LH,MAR,PH,POOL,PSX,WFC",2024-03-01,2024-03-08,1,risk_parity,-0.00038997133492878406,-0.00038886070251464844
116,116,"APO,APP,BF-B,BKR,CDW,CHD,FITB,PAYX,SWK,WFC",2021-08-06,2021-08-13,1,mean_variance,0.0022381617957246166,0.0022460222244262695
117,117,"CHD,COR,GPN,INTC,STE,SWK,TRV,VRT,VST,VTR",2022-02-04,2022-02-11,1,mean_variance,0.008261799533446194,0.008276581764221191
118,118,"APA,GPN,IQV,LMT,MCHP,PANW,PAYX,SBAC,VRTX,WDC",2022-08-12,2022-08-19,1,min_variance,0.001360663305776345,0.0013800263404846191
119,119,"BIIB,CDW,EQIX,ETR,FTNT,HAS,MCHP,PAYX,RF,SATS",2021-12-17,2021-12-23,1,equal_weight,-0.002055760109402219,-0.0020568370819091797
120,120,"ACGL,APP,COR,FTNT,NCLH,OKE,RSG,SBAC,TRV,VST",2023-07-21,2023-07-28,1,equal_weight,-0.0028096124439284656,-0.0028139352798461914
121,121,"APP,COR,FCX,FITB,HSIC,INTC,MSI,PAYX,WFC,WY",2024-08-30,2024-09-06,1,min_variance,0.024505459261435308,0.024504482746124268
122,122,"AWK,BR,CDW,CHD,ES,FITB,FTNT,GPN,NTAP,STE",2024-08-02,2024-08-09,1,min_variance,0.0070219867324713275,0.00702667236328125
123,123,"APA,APP,BIIB,BKR,BR,OMC,POOL,PSA,SJM,TRV",2023-09-15,2023-09-22,1,min_variance,0.004689438492131743,0.004688680171966553
124,124,"APO,APP,CARR,CPRT,HCA,HSIC,LH,NVR,PSX,VTR",2025-07-25,2025-08-01,1,min_variance,0.00805940225494987,0.008059382438659668
125,125,"EXE,FCX,HAS,IQV,KKR,LLY,POOL,USB,WDC,XYL",2024-03-01,2024-03-08,1,risk_parity,-0.0016207076278169212,-0.001621246337890625
126,126,"APA,BIIB,CHD,GPN,NCLH,PANW,RF,STE,USB,WY",2021-10-22,2021-10-29,1,min_variance,0.009332788915431897,0.009339690208435059
127,127,"ESS,FITB,GPN,HAS,IBM,IQV,MSI,OKE,POOL,VTR",2025-02-14,2025-02-21,1,mean_variance,0.01528865135032105,0.015292167663574219
128,128,"BF-B,CDW,EXE,FTNT,HAS,LH,PH,TTD,WDC,WY",2024-03-15,2024-03-22,1,mean_variance,0.018389173811823412,0.018384218215942383
129,129,"APP,BIIB,CHD,MSI,NWSA,OKE,TAP,TRV,WDC,WFC",2024-06-28,2024-07-05,1,equal_weight,-0.0006601933319159897,-0.0006585121154785156
130,130,"APA,BF-B,CDW,FTNT,MCHP,NVR,PSX,TMO,VST,WFC",2024-03-01,2024-03-08,1,mean_variance,0.02384208210763863,0.023833274841308594
131,131,"APP,ETR,FCX,GPN,MSI,STE,SWK,TAP,VTR,WFC",2024-02-09,2024-02-16,1,mean_variance,0.027088858547086772,0.02709019184112549
132,132,"AWK,CMS,NDAQ,PSX,STE,TRV,USB,VRTX,WDC,WFC",2021-11-05,2021-11-12,1,equal_weight,-0.002917105499476508,-0.002918720245361328
133,133,"DHI,GS,HSIC,LMT,NDAQ,PAYX,USB,VRTX,VST,WDC",2024-02-16,2024-02-23,1,mean_variance,0.003219965930537429,0.003228902816772461
134,134,"AME,AWK,ESS,EXE,LMT,MAR,NWSA,PAYX,SWK,VST",2025-04-11,2025-04-17,1,mean_variance,0.00027208840314983597,0.0002818107604980469
135,135,"APA,BR,DHI,INTC,LMT,MDLZ,MSI,POOL,VST,VTR",2022-11-18,2022-11-25,1,min_variance,0.0008057033265943103,0.0008105039596557617
136,136,"BF-B,CMS,CPRT,ES,GS,HCA,NDAQ,RSG,TMO,WDC",2024-05-03,2024-05-10,1,mean_variance,-0.00017160049150085314,-0.00015735626220703125
137,137,"APA,APO,CMS,FSLR,GOOG,IQV,LLY,OMC,VTR,WDC",2021-07-23,2021-07-30,1,equal_weight,-0.002331693307731041,-0.002318263053894043
138,138,"ACGL,APP,BKR,ETR,PAYX,SATS,SWK,TAP,TMO,VTR",2023-02-03,2023-02-10,1,mean_variance,-0.0007815689348304839,-0.00036466121673583984
139,139,"APP,CDW,COR,EXE,FITB,HON,POOL,SBAC,VRTX,VST",2023-07-14,2023-07-21,1,equal_weight,-0.000914365111288897,-0.0009143352508544922
140,140,"BR,GPN,LH,NI,NWSA,RSG,STE,VST,VTR,YUM",2026-03-06,2026-03-13,1,min_variance,0.006464368381722737,0.006472170352935791
141,141,"COR,HAS,HCA,INTC,IQV,OMC,PSA,TRV,TTD,WY",2022-06-17,2022-06-24,1,mean_variance,0.005332110394684317,0.005331516265869141
