Index,split,baseline_ticker,samples,baseline_mean_raw_return,policy_mean_raw_return,policy_mean_excess_return,t_statistic,p_value,significant_outperformance
0,train,VOO,2,-0.02911198139190674,0.29532068967819214,0.3244326710700989,2.6364803702935884,,True
1,train,IVV,2,-0.029036998748779297,0.29532068967819214,0.32435768842697144,2.6372059032342956,,True
2,train,SPY,2,-0.02901071310043335,0.29532068967819214,0.3243314027786255,2.6485994209603025,,True
3,train,VTI,2,-0.027666926383972168,0.29532068967819214,0.3229876160621643,2.5949742434044967,,True
4,train,QQQ,2,-0.035914063453674316,0.29532068967819214,0.33123475313186646,2.891524081478044,,True
5,train,VEA,2,-0.012559741735458374,0.29532068967819214,0.3078804314136505,1.7525871678915503,,True
6,train,VUG,2,-0.047072798013687134,0.29532068967819214,0.3423934876918793,3.223642192245909,,True
7,train,GLD,2,-0.011655539274215698,0.29532068967819214,0.30697622895240784,1.5276924685556394,,True
8,train,IEFA,2,-0.016914814710617065,0.29532068967819214,0.3122355043888092,1.8992288252333187,,True
9,train,VTV,2,-0.005266159772872925,0.29532068967819214,0.30058684945106506,2.073745706177204,,True
10,train,ACGL,2,0.0006284117698669434,0.29532068967819214,0.2946922779083252,2.042910020684805,,True
11,train,AME,2,-0.017228275537490845,0.29532068967819214,0.312548965215683,1.668215675916342,,True
12,train,APA,2,0.2736874222755432,0.29532068967819214,0.021633267402648926,0.9987946634964665,,True
13,train,APO,2,-0.07707977294921875,0.29532068967819214,0.3724004626274109,9.264779459194946,,True
14,train,APP,2,-0.0828058123588562,0.29532068967819214,0.37812650203704834,3.6409932063291284,,True
15,train,AWK,2,0.030508697032928467,0.29532068967819214,0.26481199264526367,2.0038283209150447,,True
16,train,BF-B,2,-0.010479092597961426,0.29532068967819214,0.30579978227615356,1.831098562272896,,True
17,train,BIIB,2,0.01102900505065918,0.29532068967819214,0.28429168462753296,1.806466677145254,,True
18,train,BKR,2,0.052203595638275146,0.29532068967819214,0.243117094039917,1.1111387159500214,,True
19,train,BR,2,-0.08902931213378906,0.29532068967819214,0.3843500018119812,2.866348100717218,,True
20,train,CARR,2,-0.022360771894454956,0.29532068967819214,0.3176814615726471,1.5470597925037501,,True
21,train,CDNS,2,-0.03053143620491028,0.29532068967819214,0.3258521258831024,2.1778227355741278,,True
22,train,CDW,2,-0.018992632627487183,0.29532068967819214,0.3143133223056793,3.263831572927411,,True
23,train,CHD,2,-0.008615344762802124,0.29532068967819214,0.30393603444099426,1.4933878671326573,,True
24,train,CMS,2,0.04696837067604065,0.29532068967819214,0.2483523190021515,1.5988704922577783,,True
25,train,COR,2,-0.05905747413635254,0.29532068967819214,0.3543781638145447,1.7818435035084057,,True
26,train,CPRT,2,-0.09487015008926392,0.29532068967819214,0.39019083976745605,2.8776204379433707,,True
27,train,DHI,2,-0.03189334273338318,0.29532068967819214,0.3272140324115753,1.524393320398055,,True
28,train,EQIX,2,0.09969115257263184,0.29532068967819214,0.1956295371055603,0.9999561278300979,,True
29,train,ES,2,0.010547041893005371,0.29532068967819214,0.28477364778518677,1.4682549658036788,,True
30,train,ESS,2,-0.014144808053970337,0.29532068967819214,0.3094654977321625,2.3972176505882383,,True
31,train,ETR,2,0.08668464422225952,0.29532068967819214,0.20863604545593262,1.4928711501438565,,True
32,train,EXE,2,-0.008576810359954834,0.29532068967819214,0.303897500038147,4.297268185128247,,True
33,train,FCX,2,-0.003135114908218384,0.29532068967819214,0.2984558045864105,1.2670379948883326,,True
34,train,FITB,2,-0.033648014068603516,0.29532068967819214,0.32896870374679565,2.723286726295123,,True
35,train,FSLR,2,-0.06263619661331177,0.29532068967819214,0.3579568862915039,9.14444072235588,,True
36,train,FTNT,2,0.003297150135040283,0.29532068967819214,0.29202353954315186,4.093126967471145,,True
37,train,GOOG,2,-0.07914882898330688,0.29532068967819214,0.374469518661499,3.7009636263170487,,True
38,train,GPN,2,-0.02555912733078003,0.29532068967819214,0.32087981700897217,1.6588308158775351,,True
39,train,GS,2,-0.04584774374961853,0.29532068967819214,0.34116843342781067,5.103011378199771,,True
40,train,HAS,2,0.031323134899139404,0.29532068967819214,0.26399755477905273,1.3639424631464196,,True
41,train,HCA,2,-0.010204523801803589,0.29532068967819214,0.3055252134799957,1.5497842231906367,,True
42,train,HON,2,0.001929253339767456,0.29532068967819214,0.2933914363384247,1.666025500323827,,True
