Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.2153953196955662,-0.2991827364061393,1.5145780561017055,0.004827120437232011,-13.426762842664532,0.007712909020483494,2.110705645463895e-05,0.006260605528950691,-4.7438421461265534e-05,-1.0076209113468575,0.8408032985214491,False
2,0.8221351118648753,-0.29966172050027284,1.1217968230154,0.004805381272864693,-13.22703769160252,0.007712909020483494,7.72931980463909e-06,0.006260605528950691,-5.9201167459832504e-05,-1.1307595626061018,0.8682770356740779,False
3,0.6271366371827967,-0.4563804327272901,1.083517069910087,0.004777701617236815,-13.031380578583361,0.007712909020483494,4.907741094939411e-05,0.006260605528950691,-0.00016733660595491529,-1.7861885171362712,0.9599929233298179,False
4,0.4482269141019559,-0.40560806440372094,0.8538349785056769,0.0046987523434354975,-13.114184229981666,0.007712909020483494,3.742149056051858e-05,0.006260605528950691,-0.00014239664596971124,-1.1469997272525188,0.8716328013103536,False
5,0.3242271577610689,-0.5500131716915205,0.8742403294525894,0.004638468581890943,-13.168050261104808,0.007712909020483494,0.00010735118121374398,0.006260605528950691,-3.4749507904052734e-05,-0.4257430813381363,0.6639567903352301,False
6,0.2750971223793778,-0.3474084395988315,0.6225055619782093,0.004638537426716557,-13.049086570739746,0.007712909020483494,2.9072165489196777e-05,0.006260605528950691,6.181001663208008e-05,0.2571683908018744,0.3990417656560787,False
7,0.0687041136563993,-0.47399332535033134,0.5426974390067306,0.004612856873256319,-13.134128215266209,0.007712909020483494,3.0026132662896998e-05,0.006260605528950691,0.00012031770893372595,0.4839231059769373,0.3152559869073205,False
8,0.05428173027786554,-0.4681595826850218,0.5224413129628873,0.0046420351273435,-13.054796106675091,0.007712909020483494,4.6933106204960495e-05,0.006260605528950691,-3.586824095691554e-05,-0.13676657891141894,0.5541231081648166,False
9,0.19873592432807474,-0.7823651573237251,0.9811010816517998,0.004580075085601386,-13.226652855966606,0.007712909020483494,3.254559851484373e-05,0.006260605528950691,-7.721666770521551e-05,-0.5603552992064584,0.7111547464479118,False
10,0.13627218206723532,-0.24548026335005665,0.381752445417292,0.004629282308194567,-13.101237708447027,0.007712909020483494,2.4342652977793477e-05,0.006260605528950691,-4.552877726382576e-06,-0.017054852040692816,0.5067702981978376,False
11,-0.05665926430739608,-0.5519705636828554,0.49531129937545926,0.004553518075422913,-13.235792272231159,0.007712909020483494,1.4903790543030482e-05,0.006260605528950691,7.027502579148859e-05,0.1901788960964118,0.42496195887513416,False
12,-0.06549489907189912,-0.42023158540912703,0.35473668633722794,0.0045356974188311425,-13.129016203038832,0.007712909020483494,0.00013976938498672098,0.006260605528950691,8.58306884765625e-06,0.0276192323237694,0.48903681818719746,False
13,-0.10109074852045845,-0.5268327763267592,0.4257420278063007,0.004533957690000534,-13.173510083965226,0.007712909020483494,0.00012334859638940543,0.006260605528950691,-0.00018640092457644641,-1.002503876791681,0.8395833727534134,False
14,-0.11081719486152425,-0.4351510373400707,0.32433384247854646,0.004431323034177516,-13.271409932304831,0.007712909020483494,0.00021778310474473983,0.006260605528950691,-8.011666795937344e-05,-0.2661649224243129,0.6044073338498825,False
15,-0.12536980357824587,-0.4909981483337926,0.36562834475554673,0.004303716141365322,-13.437240525787951,0.007712909020483494,0.00036213299608789384,0.006260605528950691,3.102880327787716e-06,0.012375600306184896,0.4950871186105304,False
16,-0.1437228193470076,-0.428612165591296,0.2848893462442884,0.0043086561867419415,-13.41887232836555,0.007712909020483494,0.0003217353660147637,0.006260605528950691,0.00014727390953339636,0.5339323956754545,0.29785402619741025,False
17,-0.11968269622793384,-0.5660911319302577,0.4464084357023239,0.00428667341304176,-13.207421377593397,0.007712909020483494,0.00039477937389165163,0.006260605528950691,-4.2733092413982376e-05,-0.2942198900770783,0.6151079585015984,False
18,-0.15916548055761,-0.47789518973406625,0.3187297100529951,0.004334227775460949,-13.12381821052701,0.007712909020483494,0.0004885269445367157,0.006260605528950691,3.781112172873691e-05,0.14613832564271992,0.44219415160414594,False
19,-0.16864685860334658,-0.5346611516148436,0.36601429301149707,0.004291913563422128,-13.585850453844257,0.007712909020483494,0.0006897890707477927,0.006260605528950691,3.1040265184856253e-06,0.01607111949001437,0.49362018072205904,False
20,-0.16246730264495401,-0.4336242255042581,0.2711569251967411,0.004283631996562083,-13.319704523273543,0.007712909020483494,0.0006049050134606659,0.006260605528950691,-0.00019407157378736883,-0.8172388232975087,0.7912032651747728,False
21,-0.17641971128828385,-0.4589073134987962,0.28248760221051233,0.004277108985857636,-13.215276512445188,0.007712909020483494,0.0006038949941284955,0.006260605528950691,-8.994570089271292e-05,-0.31783145030514787,0.6240447329515248,False
22,-0.19322839437746533,-0.504139269099516,0.3109108700471766,0.004274704913590469,-13.382012516844506,0.007712909020483494,0.0005661795730702579,0.006260605528950691,-0.00020689688972197473,-0.8018425699486691,0.7868177541060692,False
23,-0.17608349697262632,-0.3793446573556638,0.2032611603830375,0.004219351144617095,-13.372574207829494,0.007712909020483494,0.0003015080583281815,0.006260605528950691,-0.0002180097217205912,-0.9010588539032204,0.8141037122457954,False
24,-0.14484799141977348,-0.6503274873191235,0.5054794967758889,0.004240777567211611,-13.398640632629395,0.007712909020483494,0.0006855863612145185,0.006260605528950691,-1.0476662737346487e-06,-0.005009544131459492,0.501988738413464,False
25,-0.16211461027463278,-0.3655091594247257,0.20339454915009292,0.004135608426569139,-13.280780736137839,0.007712909020483494,0.00054803432431072,0.006260605528950691,-0.0001729566283756867,-0.6132923215131708,0.7287956486702032,False
26,-0.1151939893470091,-0.6684150263374927,0.5532210369904836,0.004166972549522624,-13.415850714141248,0.007712909020483494,0.0008085130248218775,0.006260605528950691,1.771404276951216e-05,0.059784108413334494,0.4762806187030105,False
27,-0.13770565565894632,-0.3929427260277318,0.25523707036878546,0.004198211510026572,-13.580391678155637,0.007712909020483494,0.0005491601186804473,0.006260605528950691,-0.0002875236386898905,-0.6913168791296935,0.7537492767507338,False
