Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.536834011983103,19.724190217740933,14.788777338089409,9.947954798556509,14.998803088462802,10.0,0.0,98.99655945483276
validation,29.903361775489717,19.91203052926745,14.937154090915328,9.98965125607843,14.910948914217267,10.0,0.0,99.6531465659682
all,29.6616687380597,19.78067677604429,14.834356505549877,9.962369288911086,14.999729622627871,10.0,0.0,99.23880093119283
