Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,selected_checkpoint
21,0.28026748614178765,-0.28142667727337944,0.5616941634151671,0.03840981506639057,-16.431238386366104,0.03199262171983719,0.03306826949119568,0.02214294858276844,0.02106730081140995,0.018042566254734993,0.016430586576461792,0.0022710163611918688,0.0038829962722957134,0.012865748256444931,0.8374078693538137,0.20699080396638267,False
22,0.25763628217909074,-0.36640944212882054,0.6240457230144076,0.032693765643570155,-18.14498625861274,0.03199262171983719,0.03306826949119568,0.02448108419775963,0.02340543642640114,0.018042566254734993,0.016430586576461792,0.004314465448260307,0.005926445592194796,0.014909197576344013,1.2996894367634304,0.1055279446451258,False
23,0.24068541659249199,-0.4649738673534658,0.7056592835320367,0.03027954262991746,-19.83253902859158,0.03199262171983719,0.03306826949119568,0.025971636176109314,0.024895988404750824,0.018042566254734993,0.016430586576461792,0.00681831780821085,0.008430296555161476,0.017413049936294556,1.7328494004208332,0.050611284448379514,False
24,0.23809337284829882,-0.37329089972707963,0.6113842725753784,0.028914108872413635,-20.807871288723415,0.03199262171983719,0.03306826949119568,0.026641787961125374,0.025566140189766884,0.018042566254734993,0.016430586576461792,0.008016619831323624,0.009628597646951675,0.018611351028084755,1.9367316454377619,0.034790198552672784,False
25,0.2355359892050425,-0.37295159035258824,0.6084875795576308,0.02802948198384709,-21.241147147284615,0.03199262171983719,0.03306826949119568,0.02699177712202072,0.02591612935066223,0.018042566254734993,0.016430586576461792,0.00807463750243187,0.009686616249382496,0.01866937056183815,1.9506222110948102,0.033893009129916433,False
26,0.2453888257344564,-0.499950561258528,0.7453393936157227,0.026797820296552446,-21.52574920654297,0.03199262171983719,0.03306826949119568,0.028645595535635948,0.02756994590163231,0.018042566254734993,0.016430586576461792,0.007587009109556675,0.009198987856507301,0.01818174123764038,1.8596025790399464,0.04016842117070119,False
27,0.22987463076909384,-0.44848424196243286,0.6783588727315267,0.023386555827326246,-21.372534857855904,0.03199262171983719,0.03306826949119568,0.028670217841863632,0.027594570070505142,0.018042566254734993,0.016430586576461792,0.006863047834485769,0.008475026115775108,0.017457779496908188,1.7587048688196045,0.04830690734950493,False
28,0.21733988324801126,-0.37620812985632157,0.5935480131043328,0.02390300461815463,-21.15980402628581,0.03199262171983719,0.03306826949119568,0.029270708560943604,0.028195060789585114,0.018042566254734993,0.016430586576461792,0.007263829465955496,0.008875807747244835,0.017858561128377914,1.81356230364438,0.04371885954371547,False
29,0.20950607458750406,-0.38709384202957153,0.596599914961391,0.023421891240610018,-21.904637654622395,0.03199262171983719,0.03306826949119568,0.02979627624154091,0.02872062474489212,0.018042566254734993,0.016430586576461792,0.008183621801435947,0.009795600548386574,0.018778353929519653,1.9264607974658865,0.03546719069466872,False
30,0.2082699868414137,-0.48170102304882473,0.6899710098902384,0.021941293444898393,-22.34767172071669,0.03199262171983719,0.03306826949119568,0.02983560413122177,0.02875995635986328,0.018042566254734993,0.016430586576461792,0.008011198602616787,0.009623177349567413,0.018605930730700493,1.9069455849526213,0.03678600120009934,False
31,0.21591789854897392,-0.4831755757331848,0.6990934742821587,0.020406953162617154,-22.561024136013454,0.03199262171983719,0.03306826949119568,0.029985861852765083,0.028910212218761444,0.018042566254734993,0.016430586576461792,0.007866776548326015,0.009478755295276642,0.01846150867640972,1.8898928053852222,0.03797398631729165,False
32,0.2247605091995663,-0.37693478332625496,0.6016952925258212,0.01959255917204751,-22.79519928826226,0.03199262171983719,0.03306826949119568,0.029989778995513916,0.028914131224155426,0.018042566254734993,0.016430586576461792,0.007802082225680351,0.009414060972630978,0.018396815285086632,1.8820560408321776,0.0385312850011208,False
33,0.2313737471898397,-0.40817421012454563,0.6395479573143853,0.02037606615987089,-22.409991794162327,0.03199262171983719,0.03306826949119568,0.029243072494864464,0.028167426586151123,0.018042566254734993,0.016430586576461792,0.007566511631011963,0.00917849037796259,0.018161244690418243,1.852441163318562,0.040703378424388204,False
34,0.215343553158972,-0.5335881064335505,0.7489316595925225,0.01940623691512479,-21.779989030626083,0.03199262171983719,0.03306826949119568,0.030553966760635376,0.029478318989276886,0.018042566254734993,0.016430586576461792,0.008742259815335274,0.0103542385622859,0.019336991012096405,2.053261725899363,0.027882356558598838,False
35,0.20211993323432076,-0.5044892960124545,0.706609222624037,0.018273022025823593,-22.934851328531902,0.03199262171983719,0.03306826949119568,0.0310211181640625,0.02994547225534916,0.018042566254734993,0.016430586576461792,0.011053522117435932,0.012665500864386559,0.021648254245519638,2.564901498211983,0.010041980618235687,False
36,0.22447856267293295,-0.4834644529554579,0.7079430156283908,0.01802597029341592,-23.420678668551975,0.03199262171983719,0.03306826949119568,0.030951078981161118,0.029875431209802628,0.018042566254734993,0.016430586576461792,0.011412776075303555,0.013024754822254181,0.02200750820338726,2.6457604143910194,0.008494816778784066,False
37,0.24228185415267944,-0.4091795285542806,0.6514613827069601,0.018021461139950488,-23.332641389634873,0.03199262171983719,0.03306826949119568,0.02974344976246357,0.02866780012845993,0.018042566254734993,0.016430586576461792,0.011151479557156563,0.01276345830410719,0.021746210753917694,2.6874766313260703,0.007788378841212762,False
38,0.2244226270251804,-0.3725576417313682,0.5969802671008639,0.01830297667119238,-22.57984881930881,0.03199262171983719,0.03306826949119568,0.029848400503396988,0.02877275086939335,0.018042566254734993,0.016430586576461792,0.011391252279281616,0.013003231026232243,0.021985985338687897,2.7253656472590033,0.007195798415726602,False
39,0.185409320725335,-0.40170885456932914,0.5871181752946641,0.017183854141169123,-22.696891360812717,0.03199262171983719,0.03306826949119568,0.030121637508273125,0.029045991599559784,0.018042566254734993,0.016430586576461792,0.011409332044422626,0.013021310791373253,0.022004064172506332,2.724033523846612,0.00721587837140571,False
40,0.17027395301394993,-0.42006609174940324,0.5903400447633531,0.017156389852364857,-22.61901346842448,0.03199262171983719,0.03306826949119568,0.031129321083426476,0.030053667724132538,0.018042566254734993,0.016430586576461792,0.011535955592989922,0.013147934339940548,0.022130688652396202,2.716252979889808,0.007334238227532582,False
41,0.17887619800037807,-0.42417680223782855,0.6030530002382066,0.01689357269141409,-23.666350894504124,0.03199262171983719,0.03306826949119568,0.031954847276210785,0.030879199504852295,0.018042566254734993,0.016430586576461792,0.011733923107385635,0.013345900923013687,0.022328654304146767,2.6829062581542718,0.007862942366183722,False
42,0.17522255579630533,-0.3990197115474277,0.5742422673437331,0.018606519740488794,-24.756303787231445,0.03199262171983719,0.03306826949119568,0.031848762184381485,0.030773110687732697,0.018042566254734993,0.016430586576461792,0.011807577684521675,0.013419556431472301,0.022402308881282806,2.6399190800357077,0.008598495351472453,False
43,0.1733183330959744,-0.42244527737299603,0.5957636104689704,0.018909364317854244,-25.06769561767578,0.03199262171983719,0.03306826949119568,0.032034002244472504,0.030958354473114014,0.018042566254734993,0.016430586576461792,0.011290818452835083,0.01290279719978571,0.021885551512241364,2.553121602482994,0.010288608202903676,False
44,0.1696745885743035,-0.48189300960964626,0.6515675990117921,0.01670294917292065,-24.60218260023329,0.03199262171983719,0.03306826949119568,0.030895547941327095,0.029819898307323456,0.018042566254734993,0.016430586576461792,0.008472329936921597,0.010084308683872223,0.019067062065005302,1.8851279886420464,0.038311968675880645,False
45,0.1692946089638604,-0.45778679185443455,0.627081400818295,0.01648718843029605,-23.128946940104168,0.03199262171983719,0.03306826949119568,0.031974613666534424,0.030898962169885635,0.018042566254734993,0.016430586576461792,0.009085353463888168,0.010697332210838795,0.01968008652329445,2.0024115148388426,0.030728054056601936,False
46,0.16420302126142713,-0.5437578625149198,0.7079608837763468,0.01605183920926518,-24.051114400227863,0.03199262171983719,0.03306826949119568,0.03304921090602875,0.03197355940937996,0.018042566254734993,0.016430586576461792,0.010293202474713326,0.011905181221663952,0.020887933671474457,2.2584315985040537,0.018676576032051553,False
47,0.16194414595762888,-0.5368358956442939,0.6987800416019228,0.016070919421811897,-25.317547268337673,0.03199262171983719,0.03306826949119568,0.033208802342414856,0.032133154571056366,0.018042566254734993,0.016430586576461792,0.009964979253709316,0.011576958000659943,0.020559711381793022,2.178945884012703,0.021847304630756008,False
48,0.14745395382245383,-0.4446154104338752,0.5920693650841713,0.015902329960630998,-25.559303283691406,0.03199262171983719,0.03306826949119568,0.033228810876607895,0.032153163105249405,0.018042566254734993,0.016430586576461792,0.009678943082690239,0.011290921829640865,0.02027367614209652,2.121011518417346,0.024462671294271807,False
49,0.13703657190004984,-0.3984285439882014,0.5354651146464877,0.015546861104667187,-25.54958936903212,0.03199262171983719,0.03306826949119568,0.03344371169805527,0.03236806392669678,0.018042566254734993,0.016430586576461792,0.009403801523149014,0.01101578027009964,0.01999853365123272,2.0534663658343706,0.027871403631805444,False
50,0.12960489922099644,-0.46491209003660416,0.5945169892576005,0.01568363658669922,-25.86430909898546,0.03199262171983719,0.03306826949119568,0.033418312668800354,0.032342661172151566,0.018042566254734993,0.016430586576461792,0.008922649547457695,0.010534628294408321,0.019517382606863976,1.9315242004457482,0.03513198436684489,False
51,0.14491425289048088,-0.546160403225157,0.6910746561156379,0.016231765142745443,-25.86456976996528,0.03199262171983719,0.03306826949119568,0.033559348434209824,0.032483696937561035,0.018042566254734993,0.016430586576461792,0.0094207264482975,0.011032704263925552,0.020015457645058632,2.0363309584482785,0.02880217771544955,False
52,0.1487021181318495,-0.5030077364709642,0.6517098546028137,0.016338628613286547,-26.30007553100586,0.03199262171983719,0.03306826949119568,0.033058736473321915,0.031983084976673126,0.018042566254734993,0.016430586576461792,0.009386337362229824,0.01099831610918045,0.01998106949031353,2.018749095891304,0.029786374303647063,False
53,0.1508509318033854,-0.3250352210468716,0.47588615285025704,0.01863489579409361,-26.24225637647841,0.03199262171983719,0.03306826949119568,0.03409747779369354,0.033021826297044754,0.018042566254734993,0.016430586576461792,0.010522226803004742,0.012134205549955368,0.021116958931088448,2.2737664129149975,0.018116165126159375,False
54,0.15273197491963705,-0.3772932291030884,0.5300252040227255,0.018499840878778033,-27.70377752516005,0.03199262171983719,0.03306826949119568,0.034216832369565964,0.033141180872917175,0.018042566254734993,0.016430586576461792,0.010502682998776436,0.012114661745727062,0.021097414195537567,2.2467329352859027,0.019114863484313214,False
55,0.14022406935691833,-0.533707727988561,0.6739317973454794,0.01910221576690674,-28.19924545288086,0.03199262171983719,0.03306826949119568,0.03429315239191055,0.03321750462055206,0.018042566254734993,0.016430586576461792,0.010481957346200943,0.012093935161828995,0.021076688542962074,2.2358957716298944,0.019529353317543182,False
56,0.12619813283284506,-0.4829353483186828,0.6091334819793701,0.019286682415339682,-28.20511754353841,0.03199262171983719,0.03306826949119568,0.03436256945133209,0.033286914229393005,0.018042566254734993,0.016430586576461792,0.010526206344366074,0.0121381850913167,0.021120939403772354,2.292920739888896,0.017438096889074203,False
57,0.1343461341328091,-0.36852022674348617,0.5028663608762953,0.01982660363945696,-28.39174567328559,0.03199262171983719,0.03306826949119568,0.03422693908214569,0.0331512950360775,0.018042566254734993,0.016430586576461792,0.010346448980271816,0.011958427727222443,0.020941181108355522,2.3901769593884112,0.014345286314623763,False
58,0.1263698869281345,-0.3598285913467407,0.4861984782748752,0.020780660212039948,-28.337344063652885,0.03199262171983719,0.03306826949119568,0.033685583621263504,0.03260993957519531,0.018042566254734993,0.016430586576461792,0.007188843563199043,0.008800823241472244,0.017783574759960175,1.9705628842879739,0.03264128479649833,False
59,0.11449386013878717,-0.42149972915649414,0.5359935892952813,0.02130239498284128,-28.22036467658149,0.03199262171983719,0.03306826949119568,0.03472120314836502,0.03364555165171623,0.018042566254734993,0.016430586576461792,0.011906719766557217,0.013518698513507843,0.022501451894640923,2.5629896866481614,0.010081621516521566,True
60,0.11325333846939935,-0.3926943772368961,0.5059477157062955,0.01951108096788327,-28.2796024746365,0.03199262171983719,0.03306826949119568,0.03482991084456444,0.03375426307320595,0.018042566254734993,0.016430586576461792,0.011503428220748901,0.013115406967699528,0.022098161280155182,2.4684838135432465,0.012237003021005909,False
61,0.10329918728934394,-0.3530072031749619,0.4563063912921482,0.018415015190839767,-28.180618074205185,0.03199262171983719,0.03306826949119568,0.034865811467170715,0.03379015624523163,0.018042566254734993,0.016430586576461792,0.009693467058241367,0.011305445805191994,0.020288199186325073,2.039820768469044,0.02861036262363803,False
62,0.08386378818088108,-0.5283791290389167,0.6122429188754823,0.01861660906838046,-28.17083591885037,0.03199262171983719,0.03306826949119568,0.03461543098092079,0.033539779484272,0.018042566254734993,0.016430586576461792,0.008959561586380005,0.010571540333330631,0.019554294645786285,1.8888925560630911,0.038044716394554846,False
63,0.09823690023687151,-0.5861038565635681,0.6843407568004396,0.01834106942017873,-27.72131601969401,0.03199262171983719,0.03306826949119568,0.03452005982398987,0.03344441205263138,0.018042566254734993,0.016430586576461792,0.008614987134933472,0.010226965881884098,0.019209720194339752,1.8541108270207085,0.04057809457741861,False
64,0.09428199132283528,-0.5990162773264779,0.6932982669936286,0.017766460155447323,-27.79949696858724,0.03199262171983719,0.03306826949119568,0.03449539095163345,0.03341974318027496,0.018042566254734993,0.016430586576461792,0.008196496404707432,0.009808475151658058,0.018791228532791138,1.8093884677192693,0.04405398982070982,False
65,0.08640568786197239,-0.4495931209789382,0.5359988096687529,0.019394107369912997,-27.844767888387043,0.03199262171983719,0.03306826949119568,0.03497011959552765,0.03389447182416916,0.018042566254734993,0.016430586576461792,0.008347799070179462,0.009959777817130089,0.01894253119826317,1.8249930606082656,0.04281249736669422,False
66,0.06499042113622029,-0.3687627936402957,0.4337532122929891,0.01955999144249492,-28.6958491007487,0.03199262171983719,0.03306826949119568,0.035507239401340485,0.034431591629981995,0.018042566254734993,0.016430586576461792,0.008478131145238876,0.010090109892189503,0.019072864204645157,1.8378540032025519,0.041812550899629895,False
67,0.05183027850257026,-0.4640795919630263,0.5159098704655966,0.019495536469750933,-29.58700942993164,0.03199262171983719,0.03306826949119568,0.03557022660970688,0.03449457883834839,0.018042566254734993,0.016430586576461792,0.00857063103467226,0.010182609781622887,0.019165363162755966,1.8500499078451438,0.0408834027447708,False
68,0.05517407920625475,-0.4468383582101928,0.5020124382442899,0.01937713184290462,-30.086681789822048,0.03199262171983719,0.03306826949119568,0.035786740481853485,0.034711096435785294,0.018042566254734993,0.016430586576461792,0.008662249892950058,0.010274228639900684,0.01925698295235634,1.8601361078060594,0.040128816737888186,False
69,0.041203323337766856,-0.3945385018984477,0.4357418252362145,0.019891244255834155,-30.541266123453777,0.03199262171983719,0.03306826949119568,0.03611426800489426,0.03503861650824547,0.018042566254734993,0.016430586576461792,0.008733640424907207,0.010345619171857834,0.019328372552990913,1.8730543224733684,0.039180377742906,False
70,0.06214887566036648,-0.42046852906545,0.4826174047258165,0.019854941301875643,-31.212581422593857,0.03199262171983719,0.03306826949119568,0.03618345037102699,0.0351078063249588,0.018042566254734993,0.016430586576461792,0.008796234615147114,0.01040821336209774,0.01939096674323082,1.8855563308052936,0.03828147617389044,False
71,0.04675657219356961,-0.5255070808860991,0.572263651423984,0.019972929110129673,-31.682036293877495,0.03199262171983719,0.03306826949119568,0.03612827509641647,0.035052623599767685,0.018042566254734993,0.016430586576461792,0.00888409186154604,0.010496070608496666,0.019478823989629745,1.8997510816276126,0.037283112788950266,False
72,0.04395178291532728,-0.36401496330897015,0.4079667462242974,0.01960259075793955,-31.392291598849827,0.03199262171983719,0.03306826949119568,0.03571119159460068,0.03463554382324219,0.018042566254734993,0.016430586576461792,0.008942944929003716,0.010554923675954342,0.019537677988409996,1.9180743560580378,0.03602867517368064,False
73,0.027257793479495578,-0.4354698591762119,0.4627276526557075,0.020766701135370467,-30.744685702853733,0.03199262171983719,0.03306826949119568,0.03612812981009483,0.035052478313446045,0.018042566254734993,0.016430586576461792,0.009045683778822422,0.010657662525773048,0.019640415906906128,1.9209572384919498,0.03583477346485208,False
74,0.05702431003252665,-0.580191883775923,0.6372161938084496,0.01971586819531189,-31.04823324415419,0.03199262171983719,0.03306826949119568,0.036027103662490845,0.034951452165842056,0.018042566254734993,0.016430586576461792,0.00925093237310648,0.010862911120057106,0.019845664501190186,1.9315823384949502,0.03512815202043656,False
75,0.023201909330156114,-0.4465280572573344,0.4697299665874905,0.019030703438652888,-31.18716091579861,0.03199262171983719,0.03306826949119568,0.03494615852832794,0.03387051075696945,0.018042566254734993,0.016430586576461792,0.010578926652669907,0.012190905399620533,0.021173659712076187,2.190721684128521,0.021348177913002923,False
76,-0.03355769978629218,-0.49552737341986763,0.46196967363357544,0.021208319399091933,-30.852326287163628,0.03199262171983719,0.03306826949119568,0.03384558483958244,0.032769933342933655,0.018042566254734993,0.016430586576461792,0.011074523441493511,0.012686502188444138,0.021669255569577217,2.25958241589256,0.018633967860936736,False
77,-0.04058180914984809,-0.5547908246517181,0.5142090188132392,0.023698079503244825,-32.16024186876085,0.03199262171983719,0.03306826949119568,0.03346417844295502,0.032388534396886826,0.018042566254734993,0.016430586576461792,0.01117031741887331,0.012782296165823936,0.021765049546957016,2.2689857057110436,0.01828917981728959,False
78,-0.03379645281367832,-0.5213738746113248,0.4875774217976464,0.02890848575366868,-33.07836023966471,0.03199262171983719,0.03306826949119568,0.03453971445560455,0.033464062958955765,0.018042566254734993,0.016430586576461792,0.01105821505188942,0.012670192867517471,0.02165294624865055,2.231101018532369,0.019715378474637633,False
79,-0.06124153402116564,-0.713324573304918,0.6520830392837524,0.023854921468430094,-33.82220204671224,0.03199262171983719,0.03306826949119568,0.03528132662177086,0.03420568257570267,0.018042566254734993,0.016430586576461792,0.011046254076063633,0.01265823282301426,0.02164098620414734,2.219936129632308,0.02015491532401668,False
80,-0.10378393861982557,-0.590023504363166,0.4862395657433404,0.029195422099696264,-33.784332275390625,0.03199262171983719,0.03306826949119568,0.03579230234026909,0.0347166508436203,0.018042566254734993,0.016430586576461792,0.01095189992338419,0.012563878670334816,0.021546632051467896,2.186837986121208,0.02151161953809916,False
81,0.0111210983660486,-0.2641609302825398,0.2752820286485884,0.02720534470346239,-33.94047080145942,0.03199262171983719,0.03306826949119568,0.03547752648591995,0.03440187871456146,0.018042566254734993,0.016430586576461792,0.008639667183160782,0.010251644998788834,0.019234398379921913,1.503750639055162,0.07549806860451762,False
82,-0.03186214632458157,-0.4072841273413764,0.37542198101679486,0.02889230174736844,-33.870313008626304,0.03199262171983719,0.03306826949119568,0.035027001053094864,0.03395135700702667,0.018042566254734993,0.016430586576461792,0.006062398198992014,0.00767437694594264,0.016657130792737007,0.9369691300877594,0.18094788021901087,False
83,-0.09986817174487644,-0.7754639519585503,0.675595780213674,0.029954244796600606,-34.334991455078125,0.03199262171983719,0.03306826949119568,0.034558337181806564,0.033482685685157776,0.018042566254734993,0.016430586576461792,0.004563066642731428,0.006175045855343342,0.015157799236476421,0.6726644745797109,0.25510076103559515,False
84,-0.16557827260759142,-0.730629046758016,0.5650507741504245,0.03330098713437716,-34.26828384399414,0.03199262171983719,0.03306826949119568,0.03216056153178215,0.03108491562306881,0.018042566254734993,0.016430586576461792,0.0032094353809952736,0.0048214141279459,0.01380416750907898,0.4450412117124125,0.330952294937812,False
85,-0.15316500928666857,-0.45520950025982326,0.30204448931747013,0.04299710877239704,-34.1334597269694,0.03199262171983719,0.03306826949119568,0.0304954182356596,0.02941976673901081,0.018042566254734993,0.016430586576461792,0.002492503961548209,0.004104482941329479,0.013087236322462559,0.32604246500560985,0.37418572731487737,False
86,-0.2003506686952379,-0.6690313948525323,0.4686807261572944,0.045119730134805046,-34.67821163601346,0.03199262171983719,0.03306826949119568,0.027062484994530678,0.025986837223172188,0.018042566254734993,0.016430586576461792,0.0004115965566597879,0.0020235765259712934,0.011006329208612442,0.04727330715703941,0.48142316186210227,False
87,-0.26256095700793797,-0.775770021809472,0.513209064801534,0.04957733965582318,-35.780849880642364,0.03199262171983719,0.03306826949119568,0.028167476877570152,0.027091829106211662,0.018042566254734993,0.016430586576461792,-0.0008335610036738217,0.0007784187328070402,0.009761171415448189,-0.09022633295652271,0.535419048750537,False
88,-0.16676023933622572,-0.4171854228609138,0.25042518311076695,0.046196666028764516,-36.74413045247396,0.03199262171983719,0.03306826949119568,0.031227432191371918,0.030151784420013428,0.018042566254734993,0.016430586576461792,-0.0008744332590140402,0.0007375465356744826,0.009720299392938614,-0.10756888254846127,0.5422014918038562,False
89,-0.14459930857022604,-0.539179931084315,0.39458062251408893,0.04208115198545986,-37.446431477864586,0.03199262171983719,0.03306826949119568,0.03225959092378616,0.031183937564492226,0.018042566254734993,0.016430586576461792,0.0004160635871812701,0.002028042683377862,0.011010795831680298,0.05772798429185768,0.4773192133293069,False
90,0.05894760290781657,-1.1349330610699124,1.1938806639777289,0.041616518050432205,-37.58923678927951,0.03199262171983719,0.03306826949119568,0.03234843164682388,0.03127278387546539,0.018042566254734993,0.016430586576461792,-0.0005015167989768088,0.0011104621225968003,0.010093215852975845,-0.07077592375722713,0.5277989797947371,False
91,0.15297641356786093,-1.259856833351983,1.412833246919844,0.04109944527347883,-37.75468105740018,0.03199262171983719,0.03306826949119568,0.032477132976055145,0.031401488929986954,0.018042566254734993,0.016430586576461792,-0.0020944939460605383,-0.0004825150244869292,0.008500237949192524,-0.30068043280161505,0.6163478026725373,False
