Ticker,policy_weight
GLD,0.018694647
IEFA,0.018719766
IVV,0.018694663
QQQ,0.018694649
SPY,0.018694658
VEA,0.47136036
VOO,0.018694656
VTI,0.01869465
VTV,0.018694649
VUG,0.37905735
