Split,benchmark_component,equal_weight_component,restricted_random_component,markowitz_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,1.0176776853685665,3.0307446495961106e-06,0.1012252083684132,-1.1477578791543037,0.711034714075655,2.857522112594811,2.5,6.075219511985779,-0.035514639987987096
validation,-1.5977228971556545,0.0023451228492286855,-0.17268369570855802,4.0464287407632415,1.9086458576727692,5.806832523180412,5.0,5.968681275844574,9.025164375756866
all,0.49456260907668964,0.00047144916762763213,0.04644298260182311,-0.1023855586991653,0.9533537187819031,5.269186005490442,5.0,6.053912043571472,5.607719162847848
