Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
11,0.8348059250136554,-0.27229742428003734,1.1071033538398096,0.04529467772292552,-12.990850502488303,0.0034970776177942753,0.005664248950779438,0.0003394456871319562,9.109071186230722e-08,6.757407390978187e-05,-0.00045933653018437326,-0.0018277261406183243,0.003931207116693258,0.004464993719011545,-0.000547136936802417,-1.2885716387245338e-05,-0.00012918582069687545,-0.0010809233644977212,0.001618873910047114,-2.825437140503771,0.9973663086762844,5.0,False
12,0.7762024907742516,-0.2399731121831021,1.0161756048094754,0.045305833999214874,-12.85425346180544,0.0034970776177942753,0.005664248950779438,0.0003393663791939616,1.1786228881760508e-08,6.749476597178727e-05,-0.00045941583812236786,-0.0018278054194524884,0.003931207116693258,0.004464993719011545,-0.0005359434289857745,-1.6921657106649945e-06,-0.00011799227650044486,-0.0010697297984734178,0.0016300674760714173,-2.7802817720875903,0.996988893451572,5.0,False
13,0.8143684140032967,-0.22526195481167002,1.0396303712984936,0.04528334282212338,-12.805606982128769,0.0034970776177942753,0.005664248950779438,0.00033935628016479313,1.6837470306896307e-09,6.748466694261879e-05,-0.00045942593715153635,-0.0018278155475854874,0.003931207116693258,0.004464993719011545,-0.0005344970850273967,-2.458270671468199e-07,-0.00011654593981802464,-0.00106828345451504,0.0016315138200297952,-2.7742815566501124,0.9969352034243025,5.0,False
14,0.7859322706521568,-0.22624315397214081,1.0121754232773,0.04528373755556715,-12.803202375853802,0.0034970776177942753,0.005664248950779438,0.0003393570950720459,2.5256206015455973e-09,6.748550367774442e-05,-0.00045942512224428356,-0.0018278146162629128,0.003931207116693258,0.004464993719011545,-0.000534332066308707,-8.081985924945911e-08,-0.00011638092837529257,-0.0010681183775886893,0.001631678780540824,-2.7735890588383234,0.9969289512979466,5.0,False
15,0.7704732165498248,-0.22103681933071653,0.9915100396689722,0.045286327305823396,-12.803141168281856,0.0034970776177942753,0.005664248950779438,0.0003393612278159708,6.650800798979617e-09,6.748962914571166e-05,-0.0004594209895003587,-0.001827810425311327,0.003931207116693258,0.004464993719011545,-0.000534626713488251,-3.754755937279697e-07,-0.00011667559010675177,-0.0010684131411835551,0.00163138413336128,-2.7748285782708755,0.9969401339624382,5.0,False
16,0.8020341963754536,-0.379182802418531,1.181216995089741,0.045293274782808486,-12.81008363712979,0.0034970776177942753,0.005664248950779438,0.00033935863757506013,4.040992873655114e-09,6.748702435288578e-05,-0.00045942357974126935,-0.001827813102863729,0.003931207116693258,0.004464993719011545,-0.0005346485995687544,-3.97364289028701e-07,-0.00011669747618725523,-0.0010684350272640586,0.0016313622472807765,-2.7749123741214574,0.9969408886133316,5.0,False
17,0.7624068142330579,-0.23505595772616608,0.9974627632879268,0.045288978176096735,-12.80497513248422,0.0034970776177942753,0.005664248950779438,0.00033936090767383575,6.314051503863993e-09,6.748929445166141e-05,-0.0004594213096424937,-0.0018278107745572925,0.003931207116693258,0.004464993719011545,-0.0005347412079572678,-4.899703753835638e-07,-0.00011679008457576856,-0.001068527577444911,0.001631269697099924,-2.7753043124173624,0.9969444160975656,5.0,False
18,0.7660259766093755,-0.22685556433631876,0.9928815371572635,0.04528537965090261,-12.813456535339355,0.0034970776177942753,0.005664248950779438,0.0003393718507140875,1.7258406259657022e-08,6.750023749191314e-05,-0.000459410366602242,-0.0018277999479323626,0.003931207116693258,0.004464993719011545,-0.0005359736969694495,-1.7224732573595247e-06,-0.00011802258813986555,-0.0010697600664570928,0.0016300372080877423,-2.7804154721736682,0.9969900800083371,5.0,False
19,0.7648370548830195,-0.27378868113803323,1.0386257467970337,0.045282035929250855,-12.833186445936645,0.0034970776177942753,0.005664248950779438,0.000339365447871387,1.0860168764281752e-08,6.749384192517027e-05,-0.0004594167694449425,-0.001827806350775063,0.003931207116693258,0.004464993719011545,-0.0005357346381060779,-1.4833810837444616e-06,-0.00011778349289670587,-0.0010695209493860602,0.0016302763251587749,-2.7794176658331287,0.9969812144568383,5.0,False
20,0.7855181390956297,-0.25429831125305197,1.039816450937993,0.045285932572379624,-12.806398391723633,0.0034970776177942753,0.005664248950779438,0.0003393688821233809,1.4311849483306105e-08,6.74972907290794e-05,-0.0004594133351929486,-0.0018278028583154082,0.003931207116693258,0.004464993719011545,-0.0005356201436370611,-1.3688863873539958e-06,-0.00011766899842768908,-0.0010694065131247044,0.0016303907614201307,-2.778954833441645,0.9969770941222804,5.0,False
21,0.7855809563297337,-0.31886341359655734,1.1044443690844175,0.04528696509867401,-12.804165592301363,0.0034970776177942753,0.005664248950779438,0.00033935971441678703,5.1354285268701005e-09,6.748811574652791e-05,-0.00045942250289954245,-0.0018278121715411544,0.003931207116693258,0.004464993719011545,-0.0005350105930119753,-7.593699251629005e-07,-0.00011705948418239132,-0.0010687969624996185,0.0016310003120452166,-2.776421816646715,0.9969544534726229,5.0,False
22,0.784556588547378,-0.19521322066627317,0.97976980825602,0.04528859388188454,-12.804827145937473,0.0034970776177942753,0.005664248950779438,0.00033937033731490374,1.5743035319815135e-08,6.749872409272939e-05,-0.00045941188000142574,-0.0018278015777468681,0.003931207116693258,0.004464993719011545,-0.0005350274732336402,-7.762074005768227e-07,-0.00011707632074831054,-0.0010688138427212834,0.0016309834318235517,-2.776491271423976,0.9969550763227275,5.0,False
23,0.749575187930953,-0.28336894049146083,1.0329441205929901,0.0452896616511089,-12.803260889430504,0.0034970776177942753,0.005664248950779438,0.000339437072398141,8.250360394868039e-08,6.756548827979714e-05,-0.00045934514491818845,-0.0018277346389368176,0.003931207116693258,0.004464993719011545,-0.000534325314220041,-7.408486624171928e-08,-0.00011637419811449945,-0.0010681117419153452,0.00163168553262949,-2.7737174528942514,0.9969301113610057,5.0,False
24,0.8089582987424344,-0.36541561403517,1.1743739163134732,0.04529039418630007,-12.80819763571529,0.0034970776177942753,0.005664248950779438,0.00033942362642847,6.903362503862809e-08,6.755201320629567e-05,-0.00045935859088785946,-0.0018277481431141496,0.003931207116693258,0.004464993719011545,-0.0005342529038898647,-1.6837470306896307e-09,-0.00011630179506028071,-0.0010680393315851688,0.0016317579429596663,-2.773265519349059,0.9969260262953724,5.0,False
25,0.7352566355365818,-0.24601072300288637,0.9812673619911496,0.04529728713092831,-12.809642969551733,0.0034970776177942753,0.005664248950779438,0.0003413450322113931,1.990441660382203e-06,6.947342626517639e-05,-0.00045743718510493636,-0.001825826708227396,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
26,0.735948604715746,-0.259848305397788,0.9957969155015245,0.045284786803574215,-12.807955122263419,0.0034970776177942753,0.005664248950779438,0.0003399683046154678,6.13725774201157e-07,6.809670594520867e-05,-0.0004588139127008617,-0.0018272034358233213,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
27,0.7442942686000112,-0.2522188462527458,0.9965131100961717,0.045300834891149555,-12.80651006321449,0.0034970776177942753,0.005664248950779438,0.00033878168324008584,-5.728949190597632e-07,6.691008456982672e-05,-0.00046000053407624364,-0.0018283901736140251,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
28,0.7254735689378727,-0.2591933717498672,0.9846669388356182,0.04528825432272617,-12.80316933669613,0.0034970776177942753,0.005664248950779438,0.0003390586643945426,-2.9591853945021285e-07,6.718706572428346e-05,-0.0004597235529217869,-0.0018281129887327552,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
29,0.7256547286685577,-0.24952940668089915,0.9751841361913304,0.04528835612101912,-12.802856914067673,0.0034970776177942753,0.005664248950779438,0.00033892312785610557,-4.3146016537320975e-07,6.705152190988883e-05,-0.0004598590894602239,-0.0018282487289980054,0.003931207116693258,0.004464993719011545,-0.0005342515651136637,-3.3674940613792614e-10,-0.00011630044900812209,-0.001068037934601307,0.0016317593399435282,-2.773260935840433,0.9969259848393717,5.0,False
30,0.7298501101927569,-0.24977705030081174,0.9796271625548433,0.04529174366744898,-12.803117046248442,0.0034970776177942753,0.005664248950779438,0.00033915042877197266,-2.0415433255038806e-07,6.727883010171354e-05,-0.0004596317885443568,-0.0018280213698744774,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
31,0.7229543614522213,-0.25566944547292203,0.9786238131550072,0.045288919497512826,-12.80221661605404,0.0034970776177942753,0.005664248950779438,0.0003392413491383195,-1.1323199089474656e-07,6.736975046806037e-05,-0.00045954086817801,-0.0018279304495081306,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
32,0.7320932028657299,-0.2612954853786587,0.9933886928746929,0.04528860343714892,-12.802258362204341,0.0034970776177942753,0.005664248950779438,0.0003393032238818705,-5.1354284380522586e-08,6.743162521161139e-05,-0.00045947899343445897,-0.0018278685165569186,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
33,0.748546983225871,-0.26427138794613425,1.0128183688147594,0.045285521043559256,-12.802063381604556,0.0034970776177942753,0.005664248950779438,0.00033928302582353354,-7.155924919288736e-08,6.74114198773168e-05,-0.00045949919149279594,-0.0018278887728229165,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
34,0.7317362128004516,-0.22368792086671302,0.9554241296261717,0.0452885660527032,-12.80213914213881,0.0034970776177942753,0.005664248950779438,0.0003393886727280915,3.4095876344508724e-08,6.751707405783236e-05,-0.000459393544588238,-0.0018277831841260195,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
35,0.7265464860503956,-0.2519330254908504,0.9784795140142495,0.04528748281931473,-12.801930174315716,0.0034970776177942753,0.005664248950779438,0.00033925287425518036,-1.0169831909934146e-07,6.738128286087885e-05,-0.0004595293430611491,-0.0018279189243912697,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
36,0.7267315879379962,-0.24568672739179795,0.9724183119623001,0.04528911965294073,-12.801992588797532,0.0034970776177942753,0.005664248950779438,0.0003393541555851698,-4.209367576724077e-10,6.748255691491067e-05,-0.0004594280617311597,-0.0018278175266459584,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
37,0.7417800628532798,-0.26030202774004746,1.0020820825113415,0.04528714964787165,-12.801894732114285,0.0034970776177942753,0.005664248950779438,0.0003393537481315434,-8.418735153448154e-10,6.748214218532667e-05,-0.0004594284691847861,-0.0018278179923072457,0.003931207116693258,0.004464993719011545,-0.0005342495860531926,1.6837470306896307e-09,-0.00011629842629190534,-0.0010680359555408359,0.0016317613190039992,-2.7732515182101602,0.9969258996590822,5.0,False
38,1.0363194659604864,-0.2156546925547096,1.251974159714866,0.04528772262698513,-12.801894026287531,0.0034970776177942753,0.005664248950779438,0.0003393486840650439,-5.893114440880254e-09,6.747708539478481e-05,-0.00045943353325128555,-0.0018278231145814061,0.003931207116693258,0.004464993719011545,-0.0005342424847185612,8.755484337541475e-09,-0.00011629135406110436,-0.0010680288542062044,0.0016317684203386307,-2.773209549329742,0.996925520034194,5.0,False
39,0.7607044560761101,-0.2619421998996519,1.0226466638893732,0.04528753996147948,-12.801975196364236,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
40,0.7986493679763234,-0.2164613873103244,1.0151107604220762,0.04528769175127401,-12.801870378397279,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
41,0.7868178082724749,-0.29670714010289834,1.0835249585620428,0.045287643890764756,-12.801856067894542,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
42,0.784195611032389,-0.2511355612574324,1.0353311711111985,0.04528827283342006,-12.801853050619869,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
43,0.7786114116509756,-0.2967782392676941,1.0753896522656672,0.0452878705441615,-12.801861859984317,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
44,0.7833924714454823,-0.2742350024018584,1.0576274711533455,0.045287079225152224,-12.801886111329503,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
45,0.7860483025426919,-0.23857717965282288,1.0246254710827845,0.04528823972674413,-12.801916391836048,0.0034970776177942753,0.005664248950779438,0.00033935459214262664,0.0,6.74829789204523e-05,-0.00045942762517370284,-0.001827817177399993,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
46,0.7811551903937496,-0.2386341524326195,1.0197893421528703,0.04528672593293217,-12.801878842930336,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
47,0.776916586578229,-0.2842450726166957,1.0611616551539318,0.045288025533075385,-12.8018923452345,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
48,0.7828563657184106,-0.26917372534504047,1.0520300890429546,0.045286743528088605,-12.80190592297053,0.0034970776177942753,0.005664248950779438,0.00033935459214262664,0.0,6.74829789204523e-05,-0.00045942762517370284,-0.001827817177399993,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
49,0.7771216289976896,-0.26312141507695624,1.0402430440746457,0.045287994846785806,-12.801906289353882,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
50,0.7754785179418359,-0.27793862725381796,1.0534171425016587,0.045288331259441914,-12.801948671287063,0.0034970776177942753,0.005664248950779438,0.00033935459214262664,0.0,6.74829789204523e-05,-0.00045942762517370284,-0.001827817177399993,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
51,0.7877347524893485,-0.26923867790712475,1.056973431743471,0.04528625787230535,-12.801964905302404,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
52,0.7883670431072429,-0.24511589337203463,1.033482934458781,0.04528769629739099,-12.801982507867327,0.0034970776177942753,0.005664248950779438,0.00033935459214262664,0.0,6.74829789204523e-05,-0.00045942762517370284,-0.001827817177399993,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
53,0.7775254460041132,-0.2497083172623047,1.027233762592919,0.04528788220410967,-12.801909958575404,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
54,0.7957924338383863,-0.2875931697376704,1.083385606270052,0.04528744699759672,-12.801934107548773,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
55,0.8034881385369489,-0.3599751903175634,1.1634633254870184,0.0452862590719751,-12.801937803710247,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
56,0.7955481603657458,-0.27979081734425604,1.0753389665972715,0.04528630131297866,-12.801931392001567,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
57,0.7826114845814678,-0.26207281354456974,1.0446842982944122,0.04528843967170365,-12.801934312292412,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
58,0.7759808801998527,-0.2684566892136288,1.044437567392985,0.04528678850518108,-12.80193287369895,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
59,0.7831832662140582,-0.28722438384584115,1.0704076527538946,0.04528856723658783,-12.801938121601687,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
60,0.7837692347623534,-0.3098958060566315,1.0936650509214672,0.04528799368920973,-12.801921844482422,0.0034970776177942753,0.005664248950779438,0.00033935459214262664,0.0,6.74829789204523e-05,-0.00045942762517370284,-0.001827817177399993,0.003931207116693258,0.004464993719011545,-0.0005342512740753591,0.0,-0.00011630011431407183,-0.0010680375853553414,0.0016317596891894937,-2.773257935413746,0.9969259577014383,5.0,False
61,0.7825823426246643,-0.28850402291548455,1.0710863609098444,0.045287044918806536,-12.802079335444391,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
62,0.7811192287563604,-0.2364149595384544,1.0175341960400512,0.04528377935458711,-12.80251219043624,0.0034970776177942753,0.005664248950779438,0.00033935499959625304,4.209367576724077e-10,6.748340092599392e-05,-0.00045942721772007644,-0.0018278167117387056,0.003931207116693258,0.004464993719011545,-0.0005342545919120312,-3.3674940613792614e-09,-0.00011630347580648959,-0.0010680409613996744,0.0016317563131451607,-2.7732736314479784,0.9969260996648154,5.0,False
