Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,28.02033302491925,18.748254009788727,14.090370863142782,9.616358358038244,14.999983479064683,10.0,0.0,95.47529973495368
validation,29.046143078073595,19.259219683389766,14.409203739499677,9.800499705808667,14.989963711479195,10.0,0.0,97.50502991825088
all,28.28745174920596,18.87228115453681,14.165264473746586,9.663213951304066,14.999997841258368,10.0,0.0,95.98820917005179
