Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
11,0.5129448319179138,-0.3503108105794212,0.863255642497335,0.04509454770117066,-12.824133361985778,0.005208829417824745,0.00534863444045186,0.0004423236532602459,2.2337066184263676e-05,2.1036890757386573e-05,-0.0006014658720232546,0.0003025190671905875,0.005042322911322117,0.0046828072518110275,-0.0005044708959758282,9.517516019741379e-08,3.841831858153455e-05,-0.00014495555660687387,0.0023351905401796103,-2.756974430511067,0.9968653149776697,6.0,False
12,0.4362697231420715,-0.3469466582677439,0.7832163809286478,0.045120043587973335,-12.89042212431414,0.005208829417824745,0.00534863444045186,0.00042255379958078265,2.567210003689979e-06,1.267034804186551e-06,-0.0006212357548065484,0.00028274921351112425,0.005042322911322117,0.0046828072518110275,-0.0005047068698331714,-1.4084000099501282e-07,3.818230106844567e-05,-0.00014519157411996275,0.0023349544499069452,-2.7580106748713336,0.9968749336934315,6.0,False
13,0.4398843705744363,-0.3178421637695565,0.7577265343740658,0.04512271526768638,-12.80342733246527,0.005208829417824745,0.00534863444045186,0.00042031650082208216,3.299005868484528e-07,-9.70274641076685e-07,-0.0006234730826690793,0.00028051191475242376,0.005042322911322117,0.0046828072518110275,-0.0005045771249569952,-1.1055700355200315e-08,3.8312085962388664e-05,-0.00014506178558804095,0.002335084369406104,-2.7577769552331546,0.9968727665787461,6.0,False
14,0.47470949895446884,-0.2961956364986995,0.7709051335435342,0.045120623113078136,-12.80191499073017,0.005208829417824745,0.00534863444045186,0.00042069476330652833,7.081584953994025e-07,-5.92016647260607e-07,-0.0006230947910808027,0.00028089017723686993,0.005042322911322117,0.0046828072518110275,-0.0005045643774792552,1.6823891169082117e-09,3.83248261641711e-05,-0.0001450490381103009,0.0023350969422608614,-2.7577233672737607,0.9968722695042342,6.0,False
15,0.4389293339370358,-0.3353351298061798,0.7742644627808802,0.045119372370354946,-12.80202300613511,0.005208829417824745,0.00534863444045186,0.0004206467710901052,6.60162015719834e-07,-6.400131269401754e-07,-0.0006231428124010563,0.0002808421559166163,0.005042322911322117,0.0046828072518110275,-0.0005045711295679212,-5.04716757276924e-09,3.831809590337798e-05,-0.00014505577564705163,0.002335090423002839,-2.757726728605399,0.9968723006855857,6.0,False
16,0.4887476885836011,-0.2873130297038317,0.7760607146711571,0.04511860965569734,-12.80291113386722,0.005208829417824745,0.00534863444045186,0.00042810209561139345,8.11549398349598e-06,6.815319011366228e-06,-0.0006156874587759376,0.00028829750954173505,0.005042322911322117,0.0046828072518110275,-0.0005045958678238094,-2.9802322387695312e-08,3.829333945759572e-05,-0.00014508052845485508,0.002335065510123968,-2.7578396606009186,0.996873348134236,6.0,False
17,0.419627674653239,-0.3407485163296027,0.7603761967568538,0.04507476385724172,-12.875616242017083,0.005208829417824745,0.00534863444045186,0.0004477780603338033,2.7791462343884632e-05,2.6491286917007528e-05,-0.0005960115231573582,0.0003079734742641449,0.005042322911322117,0.0046828072518110275,-0.0005042894044891,2.7663284640766506e-07,3.859977732645348e-05,-0.00014477409422397614,0.0023353719152510166,-2.752677010949578,0.9968251382930137,6.0,False
18,0.4292660664718158,-0.337457015764581,0.7667230822363968,0.04515794776267289,-13.57322448822853,0.005208829417824745,0.00534863444045186,0.0004956587217748165,7.56720983190462e-05,7.437192107317969e-05,-0.0005481308908201754,0.00035585410660132766,0.005042322911322117,0.0046828072518110275,-0.0005037584924139082,8.075468258539331e-07,3.913068940164521e-05,-0.0001442431821487844,0.002335903001949191,-2.741552647792288,0.9967189618558857,6.0,False
19,0.38990906262854874,-0.30331368420712884,0.6932227476814802,0.0452602430351086,-13.524538603127304,0.005208829417824745,0.00534863444045186,0.0004169109743088484,-3.075623681070283e-06,-4.375799107947387e-06,-0.0006268785800784826,0.00027710638823919,0.005042322911322117,0.0046828072518110275,-0.0005054243374615908,-8.582588293393201e-07,3.746488437172957e-05,-0.00014590898354072124,0.0023342370986938477,-2.763316944407668,0.9969237703624916,6.0,False
20,0.4210108179377258,-0.29452435556502204,0.7155351715780772,0.045137448381072455,-13.052286439658895,0.005208829417824745,0.00534863444045186,0.0004193386994302273,-6.478922500718909e-07,-1.9480673927319003e-06,-0.0006244508549571037,0.0002795341133605689,0.005042322911322117,0.0046828072518110275,-0.0005044434801675379,1.225740646759732e-07,3.844571619993076e-05,-0.00014492815535049886,0.0023352180141955614,-2.756569198577979,0.996861546212234,6.0,False
21,0.42928688584495145,-0.345200286894345,0.7744871729798803,0.04514398868642108,-12.856868183817319,0.005208829417824745,0.00534863444045186,0.0004204335273243487,4.469446253096976e-07,-8.532305741937307e-07,-0.0006233560270629823,0.0002806289412546903,0.005042322911322117,0.0046828072518110275,-0.0005045939469709992,-2.7879591968371642e-08,3.829526394838467e-05,-0.00014507860760204494,0.0023350673727691174,-2.757673833556835,0.9968718099726741,6.0,False
22,0.44489958235762794,-0.28736022024534785,0.7322598021218082,0.04513071164278282,-12.918508265983204,0.005208829417824745,0.00534863444045186,0.0004205451114103198,5.585153530773823e-07,-7.416597895826271e-07,-0.0006232444429770112,0.0002807405253406614,0.005042322911322117,0.0046828072518110275,-0.000504306226503104,2.5980895657085057e-07,3.858295167447068e-05,-0.00014479091623798013,0.0023353551514446735,-2.7563691843692903,0.9968596845144296,6.0,False
23,0.37185293228546856,-0.28337086780761733,0.6552238049047626,0.04515451914983248,-12.85015303576149,0.005208829417824745,0.00534863444045186,0.00041999976383522153,1.3171964852176643e-08,-1.2870032151113264e-06,-0.0006237897905521095,0.00028019517776556313,0.005042322911322117,0.0046828072518110275,-0.000504566531162709,-4.806826048309176e-10,3.832266156678088e-05,-0.00014505120634566993,0.0023350948467850685,-2.757602342936911,0.9968711466358902,6.0,False
24,0.3609381158404827,-0.3481460470785166,0.70908416484367,0.045120353493783114,-12.80228324566792,0.005208829417824745,0.00534863444045186,0.0004199964751023799,9.863937222576169e-09,-1.29031127471535e-06,-0.0006237931083887815,0.00028019185992889106,0.005042322911322117,0.0046828072518110275,-0.0005045766592957079,-1.0575017306280188e-08,3.83125661755912e-05,-0.0001450613053748384,0.0023350848350673914,-2.7577396508892043,0.9968724205563706,6.0,False
25,0.3742321552229457,-0.23272075364977032,0.606952907429213,0.045121762484281985,-12.801991981406264,0.005208829417824745,0.00534863444045186,0.0004200110270176083,2.441925950336099e-08,-1.2757559488818515e-06,-0.0006237785564735532,0.0002802064409479499,0.005042322911322117,0.0046828072518110275,-0.0005045744474045932,-8.411945806585663e-09,3.831473077298142e-05,-0.00014505913713946939,0.0023350869305431843,-2.75773637676146,0.9968723901850227,6.0,False
26,0.337342531075391,-0.30138382668993186,0.6387263577653228,0.04512215954534461,-12.802009275534559,0.005208829417824745,0.00534863444045186,0.0004200042749289423,1.7682911135352697e-08,-1.2824922350773704e-06,-0.0006237853085622191,0.0002801996888592839,0.005042322911322117,0.0046828072518110275,-0.0005045775906182826,-1.1536382515942023e-08,3.831160574918613e-05,-0.00014506226580124348,0.0023350839037448168,-2.757731402800912,0.9968723440452348,6.0,False
27,0.3167518646457241,-0.31073934931447117,0.6274912129978599,0.045119237624612514,-12.802076006753653,0.005208829417824745,0.00534863444045186,0.00042002197005786,3.5365822270705394e-08,-1.2648093843381503e-06,-0.0006237676134333014,0.0002802173839882016,0.005042322911322117,0.0046828072518110275,-0.0005045677535235882,-1.6823891169082117e-09,3.832146103377454e-05,-0.00014505241415463388,0.0023350936826318502,-2.757636166097887,0.9968714604852018,6.0,False
28,0.3304516557006374,-0.31447931759503006,0.6449309730626018,0.045121222956239514,-12.802828053533128,0.005208829417824745,0.00534863444045186,0.0004200309340376407,4.432757094718909e-08,-1.255847564607393e-06,-0.0006237586494535208,0.0002802263479679823,0.005042322911322117,0.0046828072518110275,-0.0005045143770985305,5.167338201772509e-08,3.837481563095935e-05,-0.00014499905228149146,0.002335147000849247,-2.757252455902676,0.9968678983170379,6.0,False
29,0.3340563166333977,-0.2725540514430172,0.6066103661517442,0.04512400087626984,-12.803136868866613,0.005208829417824745,0.00534863444045186,0.00042003922862932086,5.262771196612448e-08,-1.2475475159590133e-06,-0.0006237503257580101,0.00028023464255966246,0.005042322911322117,0.0046828072518110275,-0.0005045711295679212,-5.04716757276924e-09,3.831809590337798e-05,-0.00014505577564705163,0.002335090423002839,-2.7576966073357574,0.9968720212559562,6.0,False
30,0.3146864110237414,-0.2914091598103434,0.6060955698867859,0.0451255684866975,-12.802680048283365,0.005208829417824745,0.00534863444045186,0.00042003081762231886,4.420727961473858e-08,-1.2559679589685402e-06,-0.0006237587658688426,0.00028022620244883,0.005042322911322117,0.0046828072518110275,-0.0005045730504207313,-6.9698979920929105e-09,3.831617141258903e-05,-0.00014505769649986178,0.002335088327527046,-2.7576686622628315,0.9968717619942958,6.0,False
31,0.3030450780745351,-0.23444130908468538,0.5374863898357156,0.04512266415865823,-12.80235485592716,0.005208829417824745,0.00534863444045186,0.000420004507759586,1.792349557661055e-08,-1.2822516737287515e-06,-0.0006237850175239146,0.0002801999216899276,0.005042322911322117,0.0046828072518110275,-0.0005045805010013282,-1.4420478144927529e-08,3.8308720831992105e-05,-0.0001450651470804587,0.0023350808769464493,-2.7577568628583458,0.9968725802130364,6.0,False
32,0.28904263917300344,-0.31509308747037507,0.6041357276057139,0.04512183682092744,-12.802096116675138,0.005208829417824745,0.00534863444045186,0.00042000089888460934,1.431473783952697e-08,-1.2858604350185487e-06,-0.0006237886263988912,0.00028019631281495094,0.005042322911322117,0.0046828072518110275,-0.0005045677535235882,-1.6823891169082117e-09,3.832146103377454e-05,-0.00014505241415463388,0.0023350936826318502,-2.7576914293375587,0.9968719732183159,6.0,False
33,0.3190755504291546,-0.31610527945876,0.6351808294217834,0.04511933476409445,-12.80202358161164,0.005208829417824745,0.00534863444045186,0.0004200047696940601,1.81640800178684e-08,-1.2820111123801325e-06,-0.0006237847846932709,0.0002802001836244017,0.005042322911322117,0.0046828072518110275,-0.0005045669968239963,-9.613652096618353e-10,3.8322181353578344e-05,-0.00014505168655887246,0.002335094381123781,-2.757638985812569,0.996871486648397,6.0,False
34,0.2961888070905245,-0.2668039755130752,0.5629927816412644,0.04512025712116215,-12.802142342452926,0.005208829417824745,0.00534863444045186,0.0004200160619802773,2.9471520335278e-08,-1.2707037058135029e-06,-0.0006237734924070537,0.0002802114759106189,0.005042322911322117,0.0046828072518110275,-0.0005045475554652512,1.8506280952124143e-08,3.834164817817509e-05,-0.0001450322160962969,0.002335113938897848,-2.7575157883912182,0.9968703433556524,6.0,False
35,0.2895391678924397,-0.3326691323675133,0.622208300259953,0.045121604548513466,-12.802980988826809,0.005208829417824745,0.00534863444045186,0.00042003332055173814,4.673340825434025e-08,-1.2534417237475282e-06,-0.0006237562047317624,0.00028022873448207974,0.005042322911322117,0.0046828072518110275,-0.0005045458674430847,2.018867029107696e-08,3.8343332562362775e-05,-0.00014503054262604564,0.0023351155687123537,-2.757531894681187,0.9968704928462245,6.0,False
36,0.26271099109281565,-0.31531210225658146,0.5780230943117325,0.0451222982607203,-12.802633262426413,0.005208829417824745,0.00534863444045186,0.00042000680696219206,2.0209041551311202e-08,-1.2799661135431961e-06,-0.000623782747425139,0.00028020222089253366,0.005042322911322117,0.0046828072518110275,-0.0005045610014349222,5.04716757276924e-09,3.832819129456766e-05,-0.00014504567661788315,0.002335100434720516,-2.7576473325606075,0.9968715640939357,6.0,False
37,0.2849278639171246,-0.27910589290675675,0.5640337592297197,0.04512220867331526,-12.802018450439638,0.005208829417824745,0.00534863444045186,0.00042000680696219206,2.0209041551311202e-08,-1.2799661135431961e-06,-0.000623782747425139,0.00028020222089253366,0.005042322911322117,0.0046828072518110275,-0.0005045737489126623,-7.690921677294682e-09,3.8315451092785224e-05,-0.0001450584240956232,0.0023350876290351152,-2.757719965597049,0.9968722379483355,6.0,False
38,0.2803865095561015,-0.28667684652730746,0.5670633570457443,0.04512225997405865,-12.8020264156892,0.005208829417824745,0.00534863444045186,0.0004200153925921768,2.8809914454086538e-08,-1.271365249522205e-06,-0.0006237741326913238,0.0002802108065225184,0.005042322911322117,0.0046828072518110275,-0.0005045735160820186,-7.450580596923828e-09,3.831569119938649e-05,-0.0001450581767130643,0.002335087861865759,-2.757737937066472,0.9968724046587022,6.0,False
39,0.2766671530473846,-0.33105668762377366,0.6077238425958289,0.04512226282347343,-12.802094425851955,0.005208829417824745,0.00534863444045186,0.00042001059046015143,2.399823806342738e-08,-1.2761769312419347e-06,-0.0006237789639271796,0.00028020600439049304,0.005042322911322117,0.0046828072518110275,-0.00050456722965464,-1.201706512077294e-09,3.8321941246977076e-05,-0.00014505193394143134,0.0023350941482931376,-2.7576974091529314,0.9968720286945636,6.0,False
40,0.2646682043188636,-0.2920829765912142,0.5567511813912455,0.04512144873664911,-12.802002771110034,0.005208829417824745,0.00534863444045186,0.0004200194380246103,3.283969363110373e-08,-1.2673355058723246e-06,-0.0006237701163627207,0.0002802148519549519,0.005042322911322117,0.0046828072518110275,-0.0005045677535235882,-1.6823891169082117e-09,3.832146103377454e-05,-0.00014505241415463388,0.0023350936826318502,-2.757694618151024,0.9968720028018495,6.0,False
41,0.2634182375687523,-0.2998834363026046,0.5633016748336923,0.045122710937177374,-12.802074645049156,0.005208829417824745,0.00534863444045186,0.00042002592817880213,3.933545755785417e-08,-1.2608397810254246e-06,-0.0006237636553123593,0.00028022134210914373,0.005042322911322117,0.0046828072518110275,-0.0005045650759711862,9.613652096618353e-10,3.8324105844367296e-05,-0.00014504976570606232,0.0023350962437689304,-2.7576776254672075,0.9968718451529442,6.0,False
42,0.24835191482131103,-0.30685350816136775,0.5552054229826787,0.04512217693880396,-12.802055378133426,0.005208829417824745,0.00534863444045186,0.0004200282273814082,4.1621003532554823e-08,-1.2585542208398692e-06,-0.0006237613270059228,0.0002802236413117498,0.005042322911322117,0.0046828072518110275,-0.0005045633879490197,2.643754326570047e-09,3.832578659057617e-05,-0.00014504807768389583,0.0023350981064140797,-2.7576740123981587,0.9968718116319213,6.0,False
43,0.2381918854056646,-0.302877550378938,0.5410694357846026,0.045118226514664954,-12.802344174967283,0.005208829417824745,0.00534863444045186,0.0004200372495688498,5.064289609890693e-08,-1.2495322607719572e-06,-0.0006237523048184812,0.0002802326634991914,0.005042322911322117,0.0046828072518110275,-0.000504549709148705,1.634320945242962e-08,3.833948721876368e-05,-0.00014503438433166593,0.0023351116105914116,-2.7575744331640126,0.9968708876361683,6.0,False
44,0.24824538111205538,-0.29913726557275483,0.5473826447601395,0.04512027800308708,-12.802208709909264,0.005208829417824745,0.00534863444045186,0.00041999941458925605,1.2811089078468285e-08,-1.2873640571342548e-06,-0.000623790139798075,0.00028019482851959765,0.005042322911322117,0.0046828072518110275,-0.0005045650759711862,9.613652096618353e-10,3.8324105844367296e-05,-0.00014504976570606232,0.0023350962437689304,-2.75769172238343,0.9968719759369967,6.0,False
45,0.23731393118198174,-0.3510094269674072,0.588323358149389,0.04512079688978845,-12.801863316209719,0.005208829417824745,0.00534863444045186,0.0004199939430691302,7.337806806617664e-09,-1.2928373962495243e-06,-0.0006237956113182008,0.0002801893569994718,0.005042322911322117,0.0046828072518110275,-0.0005045633879490197,2.643754326570047e-09,3.832578659057617e-05,-0.00014504807768389583,0.0023350981064140797,-2.757687802306971,0.9968719395690089,6.0,False
46,0.23668512443360598,-0.27933633372593597,0.516021458159542,0.04512106848262273,-12.801844253309078,0.005208829417824745,0.00534863444045186,0.00041999309905804694,6.495763482661232e-09,-1.2936794746565283e-06,-0.0006237964844331145,0.00028018851298838854,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
47,0.2524465646230128,-0.36048714464716425,0.6129337083078417,0.04512190796607799,-12.801842814617753,0.005208829417824745,0.00534863444045186,0.0004199943505227566,7.758828246551275e-09,-1.2924163002026035e-06,-0.0006237952038645744,0.0002801897644530982,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
48,0.25639277239500213,-0.3515441854504115,0.6079369563868741,0.04512140411962534,-12.801851477560435,0.005208829417824745,0.00534863444045186,0.00041999941458925605,1.2811089078468285e-08,-1.2873640571342548e-06,-0.000623790139798075,0.00028019482851959765,0.005042322911322117,0.0046828072518110275,-0.0005045682191848755,-2.1630717217391293e-09,3.8320980820572004e-05,-0.00014505289436783642,0.002335093216970563,-2.7577167366791437,0.9968722079947795,6.0,False
49,0.24717071805784607,-0.3339350857780391,0.5811058038358852,0.045121350657386566,-12.801850776017975,0.005208829417824745,0.00534863444045186,0.0004200097464490682,2.3156193407203318e-08,-1.2770190096489387e-06,-0.0006237798370420933,0.0002802051603794098,0.005042322911322117,0.0046828072518110275,-0.0005045701400376856,-4.085802363107405e-09,3.831905632978305e-05,-0.00014505481522064656,0.0023350913543254137,-2.7577287634685486,0.9968723195618319,6.0,False
50,0.26534084129165086,-0.3342202459466686,0.5995610872383195,0.04512091918155837,-12.80184594413226,0.005208829417824745,0.00534863444045186,0.0004199985705781728,1.1969045310422644e-08,-1.2882061355412588e-06,-0.0006237910129129887,0.0002801939845085144,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
51,0.24728210440317147,-0.31035700617837375,0.5576391115438806,0.045121763954098844,-12.80185111957169,0.005208829417824745,0.00534863444045186,0.0004199985705781728,1.1969045310422644e-08,-1.2882061355412588e-06,-0.0006237910129129887,0.0002801939845085144,0.005042322911322117,0.0046828072518110275,-0.0005045633879490197,2.643754326570047e-09,3.832578659057617e-05,-0.00014504807768389583,0.0023350981064140797,-2.7576887781925863,0.9968719486226937,6.0,False
52,0.23508900094224755,-0.3569747555688941,0.5920637565111416,0.045120215767056625,-12.801850871289174,0.005208829417824745,0.00534863444045186,0.00041999478708021343,8.179850574663305e-09,-1.2919953178425203e-06,-0.000623794796410948,0.00028019020101055503,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
53,0.24769183987324941,-0.35797867810449496,0.6056705179777444,0.04512152390406062,-12.801857366090346,0.005208829417824745,0.00534863444045186,0.00041998972301371396,3.127589742746295e-09,-1.297047560910869e-06,-0.0006237998604774475,0.00028018513694405556,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
54,0.2372487366620515,-0.32441294091019696,0.5616616775722485,0.04512059502867469,-12.801855049749195,0.005208829417824745,0.00534863444045186,0.00042001414112746716,2.7546848357928866e-08,-1.2726283102892921e-06,-0.0006237754132598639,0.00028020955505780876,0.005042322911322117,0.0046828072518110275,-0.0005045633879490197,2.643754326570047e-09,3.832578659057617e-05,-0.00014504807768389583,0.0023350981064140797,-2.7576907602000618,0.9968719670105041,6.0,False
55,0.23464699262446762,-0.39169224140381836,0.626339234028286,0.045120694701805124,-12.801846933412985,0.005208829417824745,0.00534863444045186,0.0004199958057142794,9.202331341384706e-09,-1.290972818424052e-06,-0.0006237937486730516,0.000280191219644621,0.005042322911322117,0.0046828072518110275,-0.0005045667639933527,-7.210239072463764e-10,3.832242146017961e-05,-0.0001450514537282288,0.002335094613954425,-2.757707716597138,0.9968721243172181,6.0,False
56,0.22081645742795541,-0.34751242224792417,0.5683288796758796,0.045121293496171354,-12.801867559146208,0.005208829417824745,0.00534863444045186,0.0004200267721898854,4.017750043772139e-08,-1.2599977026184206e-06,-0.0006237627821974456,0.000280222186120227,0.005042322911322117,0.0046828072518110275,-0.0005045566940680146,9.373311016247499e-09,3.833251685136929e-05,-0.00014504135469906032,0.002335104625672102,-2.757651155886909,0.9968715995681976,6.0,False
57,0.21858813065573138,-0.3443559965440171,0.5629441262374131,0.045119749665951996,-12.80204298517899,0.005208829417824745,0.00534863444045186,0.00042029100586660206,3.0439869647125306e-07,-9.957765314538847e-07,-0.0006234985776245594,0.00028048641979694366,0.005042322911322117,0.0046828072518110275,-0.0005045583820901811,7.690921677294682e-09,3.833083246718161e-05,-0.0001450430427212268,0.0023351029958575964,-2.7576358853374616,0.9968714578801083,6.0,False
58,0.22411785383758584,-0.3732959881921108,0.5974138420296966,0.045121249597139965,-12.802473903544374,0.005208829417824745,0.00534863444045186,0.00042019685497507453,2.1027027230502426e-07,-1.0899049129875493e-06,-0.0006235926994122565,0.00028039226890541613,0.005042322911322117,0.0046828072518110275,-0.0005045583820901811,7.690921677294682e-09,3.833083246718161e-05,-0.0001450430427212268,0.0023351029958575964,-2.757671923249751,0.9968717922492505,6.0,False
59,0.2582870352520832,-0.3798201823932251,0.638107216682973,0.04512410173352383,-12.802528948163168,0.005208829417824745,0.00534863444045186,0.0004201252886559814,1.386965777783189e-07,-1.1614786217251094e-06,-0.00062366429483518,0.000280320702586323,0.005042322911322117,0.0046828072518110275,-0.0005045550060458481,1.1055700355200315e-08,3.833419759757817e-05,-0.00014503966667689383,0.002335106488317251,-2.75763937255917,0.9968714902368747,6.0,False
60,0.25595288731977267,-0.311891848967607,0.5678447382120504,0.045120687657209745,-12.801923607480754,0.005208829417824745,0.00534863444045186,0.0004200267721898854,4.017750043772139e-08,-1.2599977026184206e-06,-0.0006237627821974456,0.000280222186120227,0.005042322911322117,0.0046828072518110275,-0.0005045624566264451,3.605119536231882e-09,3.8326747016981244e-05,-0.00014504711725749075,0.0023350990377366543,-2.7576906106888868,0.9968719656234374,6.0,False
61,0.2597390862273881,-0.3812403459060565,0.6409794321334447,0.045121577418927104,-12.80187439846343,0.005208829417824745,0.00534863444045186,0.00041999202221632004,5.413136161536158e-09,-1.2947620007253136e-06,-0.000623797532171011,0.0002801874070428312,0.005042322911322117,0.0046828072518110275,-0.0005045617581345141,4.326143443478259e-09,3.832746733678505e-05,-0.00014504640421364456,0.0023350997362285852,-2.7576819556033505,0.9968718853262823,6.0,False
