Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,1539.0,0.04596918076276779,0.04595508053898811,0.04596918076276779,0.04655139148235321,0.04595508053898811,0.045856721699237823,0.045874979346990585,0.04655139148235321,0.045856721699237823,0.045874979346990585,0.0
validation,385.0,0.05448233708739281,0.05446349456906319,0.05448233708739281,0.054948870092630386,0.05446349456906319,0.0544176809489727,0.054383739829063416,0.054948870092630386,0.0544176809489727,0.054383739829063416,0.0
all,1924.0,0.04767270013689995,0.047657646238803864,0.04767270013689995,0.048231761902570724,0.047657646238803864,0.04756980389356613,0.047577615827322006,0.048231761902570724,0.04756980389356613,0.047577615827322006,0.0
