Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_excess_return,train_policy_excess_return,validation_demo_excess_return,validation_policy_excess_return,validation_t_statistic,validation_p_value,selected_checkpoint
1,1.2487866691514558,-0.6555215763110741,1.9043082162445666,0.004671105238444665,-13.382042379940257,0.007149352692067623,-1.7396960174664855e-05,0.008878790773451328,0.00016080072964541614,2.564498557889447,0.0066598885407143935,False
2,0.7440015019155016,-0.44794503380270567,1.1919465380556442,0.0045888530382630875,-13.113117760302973,0.007149352692067623,-1.6202529877773486e-05,0.008878790773451328,0.000142521588713862,2.1823657431442265,0.01685661334188447,False
3,0.616122679383147,-0.6002932211347655,1.2164158996413736,0.0045653337968842075,-12.97144110062543,0.007149352692067623,-2.3594673621119e-05,0.008878790773451328,0.0002668029919732362,2.1089208261843235,0.01994101611444248,False
4,0.4972982056000653,-0.3249589029480429,0.8222571038732341,0.004443987354855327,-13.085353159436993,0.007149352692067623,-5.3675150411436334e-05,0.008878790773451328,0.00034897372825071216,1.9576593736461023,0.02787626805501642,False
5,0.40976710997375787,-0.6700306581515892,1.079797768125347,0.0043054380746302655,-13.212388805314607,0.007149352692067623,-2.0224674699420575e-06,0.008878790773451328,0.0005086545716039836,2.022492691376012,0.02419231074263798,False
6,0.33085941274960834,-0.4622777951698677,0.7931372079194761,0.00417932602302993,-13.352115313212076,0.007149352692067623,9.861062426352873e-05,0.008878790773451328,0.0006494544795714319,1.8911260020445426,0.03214696276557673,False
7,0.1777712959869235,-0.4487457100082846,0.6265170059952081,0.004109990408680602,-13.33689235238468,0.007149352692067623,4.745698606711812e-05,0.008878790773451328,0.0008119252743199468,2.0498677462833927,0.022767918951450934,False
8,0.08816436166856803,-0.47140960716733743,0.5595739688359055,0.004028756436252711,-13.37557923560049,0.007149352692067623,0.00023561161651741713,0.008878790773451328,0.0007917043985798955,1.7580831289039365,0.04236675687917465,False
9,0.061684701372595394,-0.5334242658287871,0.5951089672013825,0.004015408981335806,-13.409834543863932,0.007149352692067623,0.00036641108454205096,0.008878790773451328,0.0009756259969435632,2.000821592839693,0.025373947330986697,False
10,-0.007199484343622245,-0.4530916167240517,0.44589213238042946,0.003931832148273494,-13.275951179803586,0.007149352692067623,0.00042402802500873804,0.008878790773451328,0.0010899958433583379,2.2046298150654313,0.01600852983337797,False
11,-0.09221764464004367,-0.5075560796494577,0.4153384350094141,0.0038812070920625154,-13.330891927083334,0.007149352692067623,0.0005331074353307486,0.008878790773451328,0.0012911810772493482,2.1844319038966504,0.01677627659102903,False
12,-0.07684618643685884,-0.514006608841466,0.4371604224046071,0.0037581977324888985,-13.569530842350979,0.007149352692067623,0.0006539146415889263,0.008878790773451328,0.0012590414844453335,2.114835823788158,0.019675506759836103,False
13,-0.11878816871082082,-0.4865502826139039,0.36776211390308305,0.0037571485017371528,-13.491248916177188,0.007149352692067623,0.0006737238727509975,0.008878790773451328,0.0012780806282535195,2.1491079440758307,0.01819713448019884,False
14,-0.1240506286130232,-0.46763677193838005,0.34358614332535686,0.0038151750614976183,-13.403547997568168,0.007149352692067623,0.0007623519049957395,0.008878790773451328,0.0013949767453595996,2.3569061922750727,0.011152723830866264,False
15,-0.15224968159899993,-0.5638637536881017,0.4116140720891018,0.003707690803589774,-13.421731144774194,0.007149352692067623,0.0008648379589430988,0.008878790773451328,0.0016844776691868901,2.5290061116771487,0.00728685280113533,False
16,-0.10636794274928522,-0.3496392258242065,0.24327128307492124,0.003663723092234018,-13.450759756798838,0.007149352692067623,0.0006504838820546865,0.008878790773451328,0.001775634940713644,2.258087329568113,0.014124223092804134,False
17,-0.12550494454654992,-0.5752601305059358,0.4497551859593859,0.0037709926894190266,-13.366079910128724,0.007149352692067623,0.0009793008212000132,0.008878790773451328,0.0014615115942433476,2.350323848606118,0.011331717532563403,False
18,-0.15140131232785245,-0.4730638896717745,0.32166257734392206,0.003722369164118872,-13.417052942163805,0.007149352692067623,0.0008223722688853741,0.008878790773451328,0.002067038556560874,2.37243317104599,0.01074048735114216,False
19,-0.14722571419734581,-0.5023426658966962,0.35511695169935037,0.00359126853793129,-13.488209799224256,0.007149352692067623,0.0012027565389871597,0.008878790773451328,0.0015453306259587407,2.4170038685527477,0.009631978994304817,False
20,-0.13960284695905797,-0.4413894905763514,0.3017866427407545,0.0036997021742019,-13.380628454918956,0.007149352692067623,0.0011043536942452192,0.008878790773451328,0.002027385402470827,2.2676475399566463,0.01380879117105403,False
21,-0.14736953786775178,-0.5810246771457148,0.43365513840142417,0.0036341844071798466,-13.511844130123363,0.007149352692067623,0.0013974992325529456,0.008878790773451328,0.0018029040656983852,2.277379681914934,0.01349412659041189,False
22,-0.18184875273237042,-0.4940975238295162,0.3122487710971458,0.003699954996323761,-13.55874833873674,0.007149352692067623,0.001190352370031178,0.008878790773451328,0.0022480625193566084,2.3226366263652753,0.012113072719489365,False
23,-0.18845705308166205,-0.45637374999476416,0.267916697789641,0.003599246406891182,-13.53328224256927,0.007149352692067623,0.0014112197095528245,0.008878790773451328,0.0024197171442210674,2.3580272588460396,0.011122492153081266,False
24,-0.19243129591147104,-0.5670820600261876,0.3746507641147165,0.003565080043878041,-13.432822507970473,0.007149352692067623,0.0016621006652712822,0.008878790773451328,0.002369597554206848,2.5761437734128503,0.00646513013331078,False
25,-0.18856535179942263,-0.3867514834684484,0.1981861316690258,0.0036255254811954265,-13.567118326822916,0.007149352692067623,0.0012134173884987831,0.008878790773451328,0.0024692737497389317,2.491878034728833,0.007999612121968029,False
26,-0.18487999763558893,-0.5377722652811631,0.3528922676455741,0.0035949948417278482,-13.650176104377298,0.007149352692067623,0.0014566691825166345,0.008878790773451328,0.0015173611463978887,2.2404755865989294,0.014722077711276697,False
27,-0.20415103903003767,-0.4910381705153222,0.28688713148528455,0.0037868510128236284,-13.239553040149165,0.007149352692067623,0.0017147025791928172,0.008878790773451328,0.002664677333086729,2.248815016241558,0.014436245424582482,False
28,-0.20426949683357687,-0.4894101537910162,0.28514065695743934,0.0034897394350492487,-13.712658452052697,0.007149352692067623,0.001868068240582943,0.008878790773451328,0.0021496207918971777,2.0877989716993612,0.020914826173597734,False
29,-0.19275900107972763,-0.4660420403176663,0.2732830392379387,0.0034252976332152007,-13.790184151892568,0.007149352692067623,0.0018367244629189372,0.008878790773451328,0.002090779598802328,1.9793271674157984,0.02659478635518061,False
30,-0.19210893032597562,-0.528971777827132,0.33686284750115636,0.0034094523688705234,-13.650449547113157,0.007149352692067623,0.0019203161355108023,0.008878790773451328,0.001572026638314128,2.1539430859378434,0.01799660819138651,False
31,-0.16240734212538777,-0.42802825628542435,0.2656209141600366,0.003441717977836436,-13.449665200476552,0.007149352692067623,0.0017981546698138118,0.008878790773451328,0.002448857994750142,2.136331506663555,0.01873646901881651,False
32,-0.18961394534391515,-0.5213464299837748,0.33173248288678187,0.0033293143736527245,-13.807905608532476,0.007149352692067623,0.0017663968028500676,0.008878790773451328,0.0022307257167994976,2.2298291336869016,0.015094259320772576,False
33,-0.20373818219876758,-0.4490145491618736,0.24527636404130973,0.0033239524848028726,-13.676324582567402,0.007149352692067623,0.0017107307212427258,0.008878790773451328,0.0023862605448812246,2.04900847068446,0.022811498444654004,False
34,-0.20642845712456048,-0.5529894314560235,0.3465609743314631,0.003271925390935412,-13.743829334483427,0.007149352692067623,0.001955792075023055,0.008878790773451328,0.0022284502629190683,2.213352154998987,0.01568668256349964,False
35,-0.20790764309611975,-0.42007160887998696,0.21216396110899308,0.0033115889767513554,-13.623087322010713,0.007149352692067623,0.001768997753970325,0.008878790773451328,0.0026014824397861958,2.1332659969049113,0.018867938927125315,False
36,-0.20555766891030705,-0.5690417126113293,0.3634840428244834,0.003327117310654299,-13.622678850211349,0.007149352692067623,0.0019420060561969876,0.008878790773451328,0.002346895169466734,2.3424667128010266,0.011548738451656354,False
