Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,38.0,0.007100727874785662,-0.0013092145090922713,0.00031877533183433115,0.013706963509321213,0.005472738295793533,0.006889252457767725,0.007255863398313522,0.006981733720749617,0.006925010588020086,0.00010729934001574293,0.0004739102441817522,0.00019978065392933786,0.0531783364713192
validation,10.0,0.0043989429250359535,0.003186178160831332,0.0023614182136952877,0.009465539827942848,0.005223703570663929,0.002022766973823309,-0.0008587121847085655,0.0044055818580091,0.007428014185279608,-1.47581104101846e-05,-0.0028962374199181795,0.002368056681007147,0.031555335968732834
all,48.0,0.006537856068462133,-0.0003726743161678314,0.0007443258655257523,0.012823333032429218,0.005420856177806854,0.005875401198863983,0.005565326660871506,0.006445035338401794,0.00702980300411582,8.187070488929749e-05,-0.00022820383310317993,0.0006515048444271088,0.04867354407906532
