Ticker,policy_weight
ASSET_01,0.10385542
ASSET_02,0.092359565
ASSET_03,0.100403234
ASSET_04,0.09944552
ASSET_05,0.09960107
ASSET_06,0.098264344
ASSET_07,0.09875893
ASSET_08,0.10089109
ASSET_09,0.10917303
ASSET_10,0.09724783
