Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,selected_checkpoint
11,-0.12365245819091797,-0.6277225613594055,0.5040701031684875,0.004134613089263439,-13.392393112182617,0.007100727874785662,0.005472738295793533,-0.0010812580585479736,0.0005467317532747984,0.0043989429250359535,0.005223703570663929,0.0030607879161834717,0.0022360277362167835,0.0022426664363592863,0.7723206711354809,0.2298620002732049,False
12,-0.16906288266181946,-0.4290068447589874,0.25994396209716797,0.00411149812862277,-13.419028282165527,0.007100727874785662,0.005472738295793533,-0.0010747030610218644,0.0005532866925932467,0.0043989429250359535,0.005223703570663929,0.003010779619216919,0.002186019439250231,0.0021926581393927336,0.7598241545736939,0.2333978030546643,False
13,-0.19471696019172668,-0.3912683129310608,0.1965513527393341,0.004097046330571175,-13.444068908691406,0.007100727874785662,0.005472738295793533,-0.0010571181774139404,0.0005708716344088316,0.0043989429250359535,0.005223703570663929,0.002942025661468506,0.0021172654815018177,0.0021239041816443205,0.7406345620890513,0.23889589089834692,False
14,-0.180975079536438,-0.6150876879692078,0.4341126084327698,0.00402800552546978,-13.48705768585205,0.007100727874785662,0.005472738295793533,-0.0010137291392311454,0.0006142606725916266,0.0043989429250359535,0.005223703570663929,0.0028968811966478825,0.0020721210166811943,0.002078759716823697,0.7292621408836278,0.24219320020797566,False
15,-0.20164147019386292,-0.5386825799942017,0.33704110980033875,0.0039899093098938465,-13.48923397064209,0.007100727874785662,0.005472738295793533,-0.0009634133893996477,0.0006645764224231243,0.0043989429250359535,0.005223703570663929,0.0028933703433722258,0.0020686103962361813,0.0020752488635480404,0.7283399594654016,0.24246184162106107,False
16,-0.1597442775964737,-0.2838464677333832,0.12410219013690948,0.004007465671747923,-13.442000389099121,0.007100727874785662,0.005472738295793533,-0.0009064156911335886,0.0007215741206891835,0.0043989429250359535,0.005223703570663929,0.0028678178787231445,0.0020430576987564564,0.002049696398898959,0.7211747324161166,0.24455559615863054,False
17,-0.16919001936912537,-0.33207061886787415,0.16288059949874878,0.003924419172108173,-13.466291427612305,0.007100727874785662,0.005472738295793533,-0.0008526460151188076,0.0007753437967039645,0.0043989429250359535,0.005223703570663929,0.002790010068565607,0.001965249888598919,0.0019718885887414217,0.7023486291798597,0.25011098129937187,False
18,-0.21485906839370728,-0.5351126790046692,0.3202536106109619,0.00382795836776495,-13.508896827697754,0.007100727874785662,0.005472738295793533,-0.0008392067393288016,0.0007887830724939704,0.0043989429250359535,0.005223703570663929,0.0027518868446350098,0.0019271267810836434,0.0019337653648108244,0.6920308614584232,0.2531887492544935,False
19,-0.20431408286094666,-0.5420162677764893,0.3377021849155426,0.003847740590572357,-13.557594299316406,0.007100727874785662,0.005472738295793533,-0.0007970348815433681,0.0008309549302794039,0.0043989429250359535,0.005223703570663929,0.00274260644800961,0.001917846268042922,0.0019244849681854248,0.68912684313264,0.2540592143045486,False
20,-0.2142300009727478,-0.5117793083190918,0.297549307346344,0.0038176875095814466,-13.599825859069824,0.007100727874785662,0.005472738295793533,-0.0007218341925181448,0.0009061556193046272,0.0043989429250359535,0.005223703570663929,0.002760249422863126,0.0019354892428964376,0.0019421279430389404,0.6921957027696016,0.25313939415576026,False
21,-0.21895958483219147,-0.44819262623786926,0.2292330414056778,0.003779688850045204,-13.591564178466797,0.007100727874785662,0.005472738295793533,-0.0006468656938523054,0.0009811241179704666,0.0043989429250359535,0.005223703570663929,0.0027722239028662443,0.001947463839314878,0.001954102423042059,0.6931957689315335,0.25284009194581086,False
22,-0.22386924922466278,-0.42127925157546997,0.1974100023508072,0.0037113113794475794,-13.590108871459961,0.007100727874785662,0.005472738295793533,-0.0005791281582787633,0.0010488616535440087,0.0043989429250359535,0.005223703570663929,0.0027345300186425447,0.0019097698386758566,0.0019164085388183594,0.6844292387723317,0.255471193109775,False
23,-0.22090348601341248,-0.5357574224472046,0.3148539364337921,0.003676176303997636,-13.58551025390625,0.007100727874785662,0.005472738295793533,-0.00046543069765903056,0.001162559143267572,0.0043989429250359535,0.005223703570663929,0.002676337957382202,0.0018515778938308358,0.0018582164775580168,0.669680767275745,0.25993534986254574,False
24,-0.22430419921875,-0.5189313292503357,0.2946271300315857,0.003547145752236247,-13.630892753601074,0.007100727874785662,0.005472738295793533,-0.0003218164492864162,0.0013061735080555081,0.0043989429250359535,0.005223703570663929,0.0026324093341827393,0.001807649270631373,0.0018142878543585539,0.6577906955874699,0.26356848259253846,False
25,-0.2243817299604416,-0.4377613365650177,0.2133796066045761,0.003507563378661871,-13.672832489013672,0.007100727874785662,0.005472738295793533,-0.00020837626652792096,0.0014196137199178338,0.0043989429250359535,0.005223703570663929,0.002618336584419012,0.0017935766372829676,0.0018002152210101485,0.6526055131551195,0.26516235459430143,False
26,-0.22950373589992523,-0.4718123972415924,0.24230866134166718,0.0034200777299702168,-13.701519966125488,0.007100727874785662,0.005472738295793533,-9.146803495241329e-05,0.0015365219442173839,0.0043989429250359535,0.005223703570663929,0.0026095150969922543,0.0017847551498562098,0.0017913937335833907,0.6483667547236895,0.2664695648009603,False
27,-0.2277342677116394,-0.5117839574813843,0.2840496897697449,0.0033334142062813044,-13.712669372558594,0.007100727874785662,0.005472738295793533,5.167879498912953e-05,0.0016796686686575413,0.0043989429250359535,0.005223703570663929,0.0026120662223547697,0.0017873061588034034,0.0017939448589459062,0.6483850177233333,0.2664639243900423,False
28,-0.22993186116218567,-0.5148535966873169,0.2849217355251312,0.003216993762180209,-13.752504348754883,0.007100727874785662,0.005472738295793533,0.00019418878946453333,0.0018221787177026272,0.0043989429250359535,0.005223703570663929,0.0026196776889264584,0.0017949177417904139,0.0018015563255175948,0.6509367417406864,0.26567653813035574,False
29,-0.23377010226249695,-0.4882064461708069,0.25443634390830994,0.003198031336069107,-13.818009376525879,0.007100727874785662,0.005472738295793533,0.0003448552160989493,0.001972845057025552,0.0043989429250359535,0.005223703570663929,0.002632182789966464,0.0018074227264150977,0.0018140614265576005,0.6551097521983587,0.2643918601664295,False
30,-0.23411697149276733,-0.48067528009414673,0.2465583086013794,0.0030950054060667753,-13.846888542175293,0.007100727874785662,0.005472738295793533,0.0005005739512853324,0.0021285638213157654,0.0043989429250359535,0.005223703570663929,0.0026508152950555086,0.0018260551150888205,0.0018326938152313232,0.6604888712178242,0.26274136539422116,False
31,-0.23285943269729614,-0.48191511631011963,0.2490556836128235,0.0030000631231814623,-13.940730094909668,0.007100727874785662,0.005472738295793533,0.0006534865242429078,0.0022814765106886625,0.0043989429250359535,0.005223703570663929,0.002648812485858798,0.0018240524223074317,0.0018306911224499345,0.6606698347150055,0.2626859474193982,False
32,-0.2347581535577774,-0.4712653160095215,0.23650716245174408,0.0028966665267944336,-14.054954528808594,0.007100727874785662,0.005472738295793533,0.0008134747622534633,0.002441464690491557,0.0043989429250359535,0.005223703570663929,0.0026266395580023527,0.0018018794944509864,0.0018085181945934892,0.6580534081039102,0.26348788040354193,False
